"","site","region","Peak_10","Peak_2","Peak_5","Q99","SP_ROC","Wet_BFL_Mag_10","Wet_BFL_Mag_50","DS_Tim","SP_Dur","SP_Mag","SP_Tim","DS_Mag_50","DS_Mag_90","Subbasin","COMID","geometry"
"1",101010,"Oso and Small Creeks",59.66226,36.7527,50.3959799999997,10.1931994605,0.0307888661719921,0.4837471325,0.62145,NA,NA,NA,NA,NA,NA,"I01-010",20348689,list(c(6101466.05383468, 6101273.58932458, 6101315.36187881, 6101336.68434274, 6101410.99620199, 6101518.22728676, 6101613.91147858, 6101636.54004222, 6101659.39596765, 6101676.65577565, 6101689.17149866, 6101702.99528991, 6101734.24358702, 6101734.7649114, 6101732.4932624, 6101476.1568328, 6101418.86528073, 6101632.4068484, 6101726.15698899, 6102113.30975798, 6102036.92080314, 6101953.58730841, 6101908.44861914, 6101859.83749594, 6101811.22637263, 6101665.3930029, 6101443.1706783, 6101311.22638841, 
6101231.36532764, 6101175.80966449, 6101064.69866623, 6100981.36517152, 6100484.63486572, 6100615.1132793, 6100465.13490474, 6100336.5646238, 6100245.87910967, 6100225.07961057, 6100229.28235805, 6100234.91522081, 6100232.79678676, 6100140.60996325, 6099871.62329647, 6099557.38376749, 6099403.41655578, 6099116.62939969, 6098998.35634227, 6098955.70222807, 6098858.66502056, 6098819.96988797, 6098715.26110789, 6098673.15259631, 6098654.45873605, 6098493.40984561, 6098455.49259858, 6098431.27381499, 
6098310.22812532, 6098243.0415799, 6098212.32116888, 6098172.14900514, 6098043.94978647, 6097909.51435985, 6097908.68070005, 6097865.9383315, 6097833.62277931, 6097757.52352206, 6097606.88898084, 6097564.92876293, 6097516.47840047, 6097478.90465677, 6097470.32527757, 6097430.03565998, 6097379.34022333, 6097355.21002223, 6097337.65329881, 6097311.61463699, 6097283.98772374, 6097251.57407464, 6097247.70728451, 6097247.25190486, 6097092.68167593, 6096992.37282141, 6096992.16514464, 6096993.38430233, 
6097012.38557667, 6097012.21891031, 6097012.59948698, 6097083.22762658, 6097076.64036942, 6096824.90924557, 6096731.34381589, 6096661.34297165, 6096600.81586175, 6096703.44459347, 6096779.66228881, 6096926.80241449, 6096981.54836798, 6097038.51610181, 6097170.31242616, 6097233.54687974, 6097329.75830151, 6097370.33564813, 6097232.10528156, 6097174.50040993, 6096977.3456205, 6096965.43816397, 6096570.62628956, 6096110.51467699, 6095039.25402424, 6094830.24722444, 6094749.96654509, 6094673.28526798, 
6094556.55715497, 6094331.54841866, 6094318.92147543, 6094317.82239622, 6094272.15877368, 6093981.77976122, 6093896.82126977, 6093712.04539256, 6093449.10891058, 6093450.50818598, 6093480.78010707, 6093508.76627158, 6093529.73932672, 6093545.38824555, 6093559.8665631, 6093561.65363297, 6093614.46127018, 6093668.2118188, 6093721.33671258, 6093773.73785447, 6093825.31944424, 6093875.98633766, 6093925.64568718, 6093974.20628557, 6094358.38005789, 6094358.28097673, 6094360.13038248, 6094455.68104441, 
6094585.90224063, 6094546.04897389, 6094547.26124184, 6094021.93289615, 6094222.36950317, 6093463.2250241, 6093524.80134447, 6093482.24532725, 6093424.82451032, 6093497.846674, 6093517.61730373, 6093473.27585699, 6093461.84280899, 6093492.20134412, 6093180.25347717, 6093182.97984965, 6093167.52712466, 6093161.92116472, 6093048.99291289, 6093032.46866775, 6093016.67276755, 6092750.6611605, 6092721.00045869, 6092693.37649813, 6092667.85850459, 6092644.5094699, 6092623.38779299, 6092604.54629523, 6092604.02825166, 
6092588.68346605, 6092575.35868955, 6092561.64250968, 6092554.87710324, 6092547.76425655, 6092542.7577049, 6092539.86893117, 6092539.10384083, 6092540.46341819, 6092541.09596282, 6092563.67236122, 6092572.61099166, 6092583.60407992, 6092596.62603547, 6092596.62964444, 6092611.65258022, 6092611.65815766, 6092628.65090582, 6092628.65845174, 6092647.5852512, 6092647.59542172, 6092668.41591816, 6092668.4287134, 6092691.11436355, 6092735.9410456, 6092736.42792125, 6092904.86688882, 6092934.1584969, 6092942.70473967, 
6092964.0265474, 6092972.42941774, 6093000.57535881, 6093110.04200342, 6093110.96818264, 6093187.7600238, 6093208.5198248, 6093230.57588308, 6093231.25632793, 6093232.32620765, 6093245.38720517, 6093245.72709949, 6093259.66243909, 6093271.70342551, 6093286.29230705, 6093292.93271375, 6093300.31458874, 6093308.43235464, 6093317.28240256, 6093370.35841192, 6093385.91907632, 6093390.02930434, 6093403.27927782, 6093422.40423957, 6093494.14523783, 6093515.14093076, 6093533.98439696, 6093550.63200147, 
6093565.04404613, 6093577.18641031, 6093587.0308788, 6093591.14602807, 6093592.20606534, 6093594.55415772, 6093599.73820248, 6093602.57120207, 6093606.6961938, 6093551.87839006, 6093548.6648138, 6093523.11105916, 6093537.82789324, 6093545.18056884, 6093554.70318757, 6093566.37376788, 6093580.1670474, 6093583.31402275, 6093600.61057608, 6093620.31591722, 6093633.68826582, 6093642.37952141, 6093649.79256433, 6093666.74364589, 6093693.3459549, 6093716.27405864, 6093722.11722282, 6093723.53290239, 6093740.94658147, 
6093752.98330282, 6093785.86414255, 6093813.13410114, 6093820.67476848, 6093843.84434156, 6093857.32495768, 6093895.72055016, 6093935.76180866, 6093987.29779482, 6094028.59101932, 6094071.30025148, 6094115.31623957, 6094160.52677909, 6094509.61892869, 6094536.47353372, 6094563.67197016, 6094763.45995641, 6094781.80473597, 6094966.1859289, 6095018.12283288, 6095091.92681916, 6095192.14577885, 6095192.26126415, 6095205.5397809, 6095207.16379339, 6095206.47055334, 6095205.6536258, 6095204.60015024, 
6095203.46235722, 6095198.14576682, 6095190.53324921, 6095185.67597549, 6095187.886601, 6095248.19389506, 6095501.61661658, 6095609.89592755, 6095683.89085831, 6095836.79901709, 6096047.38192922, 6096091.68991148, 6096226.51575732, 6096315.38762684, 6096349.91905387, 6096388.34614231, 6096413.61085556, 6096405.65811555, 6096395.041667, 6096389.72606082, 6096369.82190119, 6096409.62989244, 6096426.57998972, 6096501.18679589, 6096540.99380293, 6096525.07093449, 6096521.09095556, 6096564.87892574, 6096640.51296082, 
