"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.743,0.486,0.574,0.5,0.986,1,"Clinocera","glm"
"2",2,0.638,0.277,0.277,0.333,0.944,1,"Clinocera","glm"
"3",3,0.743,0.486,0.574,0.5,0.986,1,"Clinocera","glm"
"4",4,0.614,0.229,0.282,0.273,0.956,1,"Clinocera","glm"
"5",5,0.532,0.063,0.076,0.125,0.938,1,"Clinocera","glm"
"6",6,0.962,0.924,0.632,1,0.924,1,"Clinocera","glm"
"7",7,0.653,0.306,0.361,0.333,0.973,1,"Clinocera","glm"
"8",8,1,1,1,1,1,0.999999998514929,"Clinocera","glm"
"9",9,0.667,0.333,0.481,0.333,1,1,"Clinocera","glm"
"10",10,0.743,0.487,0.575,0.5,0.987,1,"Clinocera","glm"
"11",11,0.939,0.878,0.52,1,0.878,0.4,"Clinocera","tree"
"12",12,0.958,0.915,0.628,1,0.915,0.5,"Clinocera","tree"
"13",13,0.957,0.905,0.589,1,0.905,0.4,"Clinocera","tree"
"14",14,0.955,0.779,0.496,1,0.779,0.166666666666667,"Clinocera","tree"
"15",15,0.984,0.877,0.61,1,0.877,0.166666666666667,"Clinocera","tree"
"16",16,0.963,0.873,0.493,1,0.873,0.166666666666667,"Clinocera","tree"
"17",17,0.961,0.863,0.489,1,0.863,0.142857142857143,"Clinocera","tree"
"18",18,0.956,0.895,0.392,1,0.895,0.2,"Clinocera","tree"
"19",19,0.969,0.867,0.491,1,0.867,0.125,"Clinocera","tree"
"20",20,0.98,0.961,0.781,1,0.961,0.666666666666667,"Clinocera","tree"
"21",21,0.948,0.824,0.413,1,0.824,0.105040470773106,"Clinocera","brt"
"22",22,0.958,0.93,0.673,1,0.93,0.145492539487423,"Clinocera","brt"
"23",23,1,1,1,1,1,0.160981976774591,"Clinocera","brt"
"24",24,0.939,0.794,0.518,1,0.794,0.156643060897409,"Clinocera","brt"
"25",25,0.977,0.923,0.725,1,0.923,0.162586274040618,"Clinocera","brt"
"26",26,0.973,0.848,0.441,1,0.848,0.138155885359041,"Clinocera","brt"
"27",27,0.982,0.959,0.78,1,0.959,0.184360455134421,"Clinocera","brt"
"28",28,1,1,1,1,1,0.116477851628663,"Clinocera","brt"
"29",29,0.976,0.933,0.675,1,0.933,0.133165309371431,"Clinocera","brt"
"30",30,0.991,0.947,0.725,1,0.947,0.139721231298945,"Clinocera","brt"
"31",31,0.953,0.797,0.371,1,0.797,0.00117851897079208,"Clinocera","fda"
"32",32,0.944,0.845,0.459,1,0.845,0.0639228146199796,"Clinocera","fda"
"33",33,0.901,0.752,0.544,0.833,0.919,0.000251887836219317,"Clinocera","fda"
"34",34,0.897,0.745,0.668,0.818,0.926,0.105027548231006,"Clinocera","fda"
"35",35,0.856,0.675,0.407,0.875,0.8,0.0881672424940756,"Clinocera","fda"
"36",36,0.903,0.797,0.357,1,0.797,0.0240028639881828,"Clinocera","fda"
"37",37,0.916,0.792,0.687,0.833,0.959,0.0539206249550926,"Clinocera","fda"
"38",38,0.961,0.882,0.361,1,0.882,2.81983531235574e-05,"Clinocera","fda"
"39",39,0.924,0.82,0.82,0.833,0.987,0.00991230457901141,"Clinocera","fda"
"40",40,0.974,0.934,0.675,1,0.934,0.0124998019505421,"Clinocera","fda"
"41",41,0.953,0.779,0.634,0.833,0.946,0.254727721214294,"Clinocera","rbf"
"42",42,0.887,0.803,0.388,1,0.803,0.138021931052208,"Clinocera","rbf"
"43",43,0.894,0.806,0.749,0.833,0.973,0.213143348693848,"Clinocera","rbf"
"44",44,0.778,0.578,0.578,0.636,0.941,0.206589624285698,"Clinocera","rbf"
"45",45,0.91,0.8,0.467,1,0.8,0.168178603053093,"Clinocera","rbf"
"46",46,0.947,0.911,0.592,1,0.911,0.115923270583153,"Clinocera","rbf"
"47",47,0.916,0.779,0.633,0.833,0.945,0.425110220909119,"Clinocera","rbf"
"48",48,0.877,0.667,0.794,0.667,1,0.21964168548584,"Clinocera","rbf"
"49",49,0.922,0.82,0.82,0.833,0.987,0.289408802986145,"Clinocera","rbf"
"50",50,0.956,0.882,0.521,1,0.882,0.123288005590439,"Clinocera","rbf"
