"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",2,0.883,0.765,0.275,1,0.765,1,"Calineuria californica","glm"
"2",4,1,1,1,1,1,0.999999997941168,"Calineuria californica","glm"
"3",5,0.611,0.223,0.286,0.25,0.973,1,"Calineuria californica","glm"
"4",7,0.685,0.371,0.408,0.4,0.971,1,"Calineuria californica","glm"
"5",8,0.782,0.563,0.502,0.692,0.871,1,"Calineuria californica","glm"
"6",9,0.75,0.5,0.655,0.5,1,1,"Calineuria californica","glm"
"7",11,0.961,0.884,0.55,1,0.884,0.2,"Calineuria californica","glm"
"8",12,0.962,0.901,0.515,1,0.901,0.285714285714286,"Calineuria californica","glm"
"9",13,0.963,0.846,0.547,1,0.846,0.166666666666667,"Calineuria californica","glm"
"10",14,0.983,0.935,0.676,1,0.935,0.333333333333333,"Calineuria californica","glm"
"11",15,0.961,0.849,0.527,1,0.849,0.2,"Calineuria californica","tree"
"12",16,0.941,0.851,0.462,1,0.851,0.2,"Calineuria californica","tree"
"13",17,0.982,0.897,0.544,1,0.897,0.142857142857143,"Calineuria californica","tree"
"14",18,0.993,0.907,0.907,0.923,0.984,0.833333333333333,"Calineuria californica","tree"
"15",19,0.977,0.921,0.538,1,0.921,0.2,"Calineuria californica","tree"
"16",20,0.959,0.89,0.458,1,0.89,0.2,"Calineuria californica","tree"
"17",21,0.961,0.819,0.819,0.833,0.986,0.162649502353191,"Calineuria californica","tree"
"18",22,0.975,0.901,0.515,1,0.901,0.0847908289055064,"Calineuria californica","tree"
"19",23,0.952,0.769,0.422,1,0.769,0.124202627964202,"Calineuria californica","tree"
"20",24,1,1,1,1,1,0.14856499810572,"Calineuria californica","tree"
"21",25,0.981,0.904,0.651,1,0.904,0.138848269776369,"Calineuria californica","brt"
"22",26,0.973,0.932,0.674,1,0.932,0.127095315790001,"Calineuria californica","brt"
"23",27,1,1,1,1,1,0.204044500805163,"Calineuria californica","brt"
"24",28,0.973,0.859,0.787,0.923,0.935,0.380012767821665,"Calineuria californica","brt"
"25",29,0.997,0.987,0.882,1,0.987,0.125697160713153,"Calineuria californica","brt"
"26",30,0.949,0.808,0.305,1,0.808,0.0997048536237139,"Calineuria californica","brt"
"27",31,0.884,0.768,0.346,1,0.768,0.118037388864826,"Calineuria californica","brt"
"28",32,0.891,0.753,0.262,1,0.753,0.0779361690960008,"Calineuria californica","brt"
"29",33,0.908,0.721,0.483,0.875,0.846,0.209108090704628,"Calineuria californica","brt"
"30",34,0.779,0.519,0.135,1,0.519,0.0126896282656799,"Calineuria californica","brt"
"31",35,0.789,0.575,0.211,1,0.575,0.0790657821049053,"Calineuria californica","fda"
"32",36,0.809,0.689,0.25,1,0.689,0.0845879716362278,"Calineuria californica","fda"
"33",37,0.926,0.868,0.473,1,0.868,0.0678655087763737,"Calineuria californica","fda"
"34",38,0.892,0.742,0.499,1,0.742,0.149365759398614,"Calineuria californica","fda"
"35",39,0.829,0.645,0.154,1,0.645,0.00538647911901835,"Calineuria californica","fda"
"36",40,0.877,0.795,0.287,1,0.795,0.0710274542412486,"Calineuria californica","fda"
"37",41,0.889,0.826,0.432,1,0.826,0.159261360764503,"Calineuria californica","fda"
"38",42,0.877,0.726,0.494,0.8,0.926,0.12392158806324,"Calineuria californica","fda"
"39",43,0.906,0.769,0.422,1,0.769,0.19626784324646,"Calineuria californica","fda"
"40",44,0.918,0.831,0.416,1,0.831,0.116018183529377,"Calineuria californica","fda"
"41",45,0.846,0.685,0.3,1,0.685,0.145244553685188,"Calineuria californica","45"
"42",46,0.829,0.743,0.303,1,0.743,0.157909169793129,"Calineuria californica","46"
"43",47,0.938,0.897,0.544,1,0.897,0.133952066302299,"Calineuria californica","47"
"44",48,0.923,0.746,0.572,0.923,0.823,0.288863897323608,"Calineuria californica","48"
"45",49,0.836,0.658,0.161,1,0.658,0.0743655264377594,"Calineuria californica","49"
"46",50,0.866,0.753,0.241,1,0.753,0.111397951841354,"Calineuria californica","50"
