"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.949,0.788,0.644,0.929,0.859,0.19739744670532,"Centroptilum","glm"
"2",2,0.559,0.119,0.162,0.154,0.965,1,"Centroptilum","glm"
"3",3,0.548,0.096,0.135,0.125,0.971,1,"Centroptilum","glm"
"4",4,0.562,0.123,0.162,0.167,0.957,1,"Centroptilum","glm"
"5",5,0.73,0.46,0.335,0.692,0.768,1,"Centroptilum","glm"
"6",8,0.604,0.208,0.25,0.25,0.958,1,"Centroptilum","glm"
"7",9,0.584,0.169,0.218,0.214,0.955,1,"Centroptilum","glm"
"8",10,0.568,0.137,0.188,0.167,0.97,1,"Centroptilum","glm"
"9",11,0.983,0.844,0.66,1,0.844,0.2,"Centroptilum","glm"
"10",12,0.982,0.86,0.695,1,0.86,0.2,"Centroptilum","glm"
"11",13,0.957,0.768,0.555,1,0.768,0.2,"Centroptilum","tree"
"12",14,0.978,0.815,0.676,0.917,0.899,0.2,"Centroptilum","tree"
"13",15,0.974,0.87,0.679,1,0.87,0.2,"Centroptilum","tree"
"14",16,0.972,0.803,0.602,1,0.803,0.2,"Centroptilum","tree"
"15",17,0.957,0.747,0.57,0.929,0.818,0.2,"Centroptilum","tree"
"16",18,0.981,0.917,0.688,1,0.917,0.2,"Centroptilum","tree"
"17",19,0.972,0.803,0.588,1,0.803,0.2,"Centroptilum","tree"
"18",20,0.965,0.821,0.582,1,0.821,0.2,"Centroptilum","tree"
"19",21,0.939,0.779,0.719,0.857,0.922,0.261530767367748,"Centroptilum","tree"
"20",22,0.96,0.853,0.783,0.923,0.93,0.298465427890808,"Centroptilum","tree"
"21",23,0.942,0.836,0.731,0.938,0.899,0.249080584237369,"Centroptilum","brt"
"22",24,0.953,0.801,0.645,0.917,0.884,0.186075126123945,"Centroptilum","brt"
"23",25,0.945,0.817,0.817,0.846,0.971,0.273669038827037,"Centroptilum","brt"
"24",26,0.952,0.827,0.717,0.933,0.894,0.226652170216483,"Centroptilum","brt"
"25",27,0.943,0.827,0.827,0.857,0.97,0.249871458295889,"Centroptilum","brt"
"26",28,0.96,0.847,0.803,0.875,0.972,0.236085265797125,"Centroptilum","brt"
"27",29,0.977,0.909,0.778,1,0.909,0.219366757072808,"Centroptilum","brt"
"28",30,0.938,0.738,0.536,0.917,0.821,0.210103446780683,"Centroptilum","brt"
"29",31,0.858,0.694,0.499,0.929,0.766,0.174501986263607,"Centroptilum","brt"
"30",32,0.833,0.667,0.426,1,0.667,0.225129106577493,"Centroptilum","brt"
"31",33,0.831,0.633,0.428,0.938,0.696,0.211828258186679,"Centroptilum","fda"
"32",34,0.777,0.638,0.343,1,0.638,0.144898254349501,"Centroptilum","fda"
"33",35,0.829,0.648,0.415,0.923,0.725,0.188678763045613,"Centroptilum","fda"
"34",36,0.843,0.606,0.363,1,0.606,0.132549089360564,"Centroptilum","fda"
"35",37,0.857,0.636,0.38,1,0.636,0.166370780236518,"Centroptilum","fda"
"36",38,0.759,0.611,0.239,1,0.611,0.0902553417409245,"Centroptilum","fda"
"37",39,0.84,0.621,0.365,1,0.621,0.193107342447036,"Centroptilum","fda"
"38",40,0.833,0.693,0.468,0.917,0.776,0.255640176217968,"Centroptilum","fda"
"39",41,0.872,0.717,0.599,0.857,0.859,0.275944322347641,"Centroptilum","fda"
"40",42,0.825,0.719,0.488,1,0.719,0.250498116016388,"Centroptilum","fda"
"41",43,0.85,0.681,0.446,1,0.681,0.252496927976608,"Centroptilum","43"
"42",44,0.873,0.699,0.472,0.917,0.783,0.273149639368057,"Centroptilum","44"
"43",45,0.845,0.696,0.42,1,0.696,0.249966278672218,"Centroptilum","45"
"44",46,0.864,0.667,0.426,1,0.667,0.2268136292696,"Centroptilum","46"
"45",47,0.825,0.604,0.482,0.786,0.818,0.307982861995697,"Centroptilum","47"
"46",48,0.856,0.611,0.423,0.75,0.861,0.176567614078522,"Centroptilum","48"
"47",49,0.817,0.667,0.412,1,0.667,0.247329816222191,"Centroptilum","49"
"48",50,0.878,0.708,0.49,0.917,0.791,0.278181731700897,"Centroptilum","50"
