"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.526,0.053,0.077,0.053,1,1,"Serratella micheneri","glm"
"2",2,0.755,0.51,0.368,0.889,0.621,1,"Serratella micheneri","glm"
"3",3,0.471,-0.057,-0.08,0,0.943,1,"Serratella micheneri","glm"
"4",4,0.893,0.725,0.51,1,0.725,0.247410500523941,"Serratella micheneri","glm"
"5",5,0.538,0.076,0.116,0.091,0.986,1,"Serratella micheneri","glm"
"6",6,0.536,0.071,0.114,0.071,1,1,"Serratella micheneri","glm"
"7",8,0.74,0.481,0.346,0.895,0.586,1,"Serratella micheneri","glm"
"8",9,0.772,0.544,0.564,0.632,0.912,1,"Serratella micheneri","glm"
"9",10,0.571,0.143,0.216,0.143,1,1,"Serratella micheneri","glm"
"10",11,0.978,0.844,0.775,0.947,0.897,0.4,"Serratella micheneri","glm"
"11",12,0.984,0.875,0.828,0.944,0.931,0.555555555555556,"Serratella micheneri","tree"
"12",13,0.962,0.771,0.6,0.929,0.843,0.2,"Serratella micheneri","tree"
"13",14,0.974,0.87,0.725,1,0.87,0.2,"Serratella micheneri","tree"
"14",15,0.958,0.841,0.592,1,0.841,0.2,"Serratella micheneri","tree"
"15",16,0.975,0.859,0.668,1,0.859,0.166666666666667,"Serratella micheneri","tree"
"16",17,0.967,0.843,0.593,1,0.843,0.142857142857143,"Serratella micheneri","tree"
"17",18,0.997,0.966,0.933,1,0.966,0.6,"Serratella micheneri","tree"
"18",19,0.935,0.789,0.692,0.947,0.842,0.4,"Serratella micheneri","tree"
"19",20,0.972,0.807,0.675,0.929,0.879,0.2,"Serratella micheneri","tree"
"20",21,0.951,0.827,0.747,0.947,0.879,0.292235170227744,"Serratella micheneri","tree"
"21",22,0.934,0.845,0.721,1,0.845,0.304769091122383,"Serratella micheneri","brt"
"22",23,0.943,0.786,0.724,0.857,0.929,0.285295348742432,"Serratella micheneri","brt"
"23",24,0.945,0.766,0.749,0.824,0.942,0.320976702838611,"Serratella micheneri","brt"
"24",25,0.93,0.76,0.706,0.818,0.942,0.211485184848497,"Serratella micheneri","brt"
"25",26,0.94,0.788,0.626,0.929,0.859,0.205928674710936,"Serratella micheneri","brt"
"26",27,0.968,0.866,0.805,0.909,0.957,0.200558307844195,"Serratella micheneri","brt"
"27",28,0.964,0.828,0.703,1,0.828,0.290030827206272,"Serratella micheneri","brt"
"28",29,0.988,0.982,0.966,1,0.982,0.334147779110286,"Serratella micheneri","brt"
"29",30,0.946,0.758,0.522,1,0.758,0.209583315060797,"Serratella micheneri","brt"
"30",31,0.864,0.672,0.503,1,0.672,0.289344850215734,"Serratella micheneri","brt"
"31",32,0.825,0.617,0.459,0.944,0.672,0.251842575104422,"Serratella micheneri","fda"
"32",33,0.838,0.6,0.333,1,0.6,0.11383330333585,"Serratella micheneri","fda"
"33",34,0.864,0.665,0.516,0.882,0.783,0.297841028209806,"Serratella micheneri","fda"
"34",35,0.83,0.638,0.326,1,0.638,0.164266440203214,"Serratella micheneri","fda"
"35",36,0.883,0.717,0.512,0.929,0.789,0.181253047556594,"Serratella micheneri","fda"
"36",37,0.787,0.6,0.289,1,0.6,0.178963803751647,"Serratella micheneri","fda"
"37",38,0.81,0.515,0.381,0.895,0.621,0.256551525270757,"Serratella micheneri","fda"
"38",39,0.924,0.719,0.594,0.947,0.772,0.106753888954458,"Serratella micheneri","fda"
"39",40,0.833,0.686,0.482,0.929,0.758,0.243373860860657,"Serratella micheneri","fda"
"40",41,0.88,0.758,0.644,0.947,0.81,0.414630800485611,"Serratella micheneri","fda"
"41",42,0.817,0.565,0.403,0.944,0.621,0.32590064406395,"Serratella micheneri","42"
"42",43,0.84,0.657,0.39,1,0.657,0.209971144795418,"Serratella micheneri","43"
"43",44,0.84,0.636,0.477,0.882,0.754,0.337303519248962,"Serratella micheneri","44"
"44",45,0.212,-0.029,-0.044,0,0.971,4.05623435974121,"Serratella micheneri","45"
"45",46,0.838,0.576,0.341,0.929,0.648,0.213536977767944,"Serratella micheneri","46"
"46",47,0.866,0.714,0.404,1,0.714,0.212123453617096,"Serratella micheneri","47"
"47",48,0.768,0.465,0.314,0.947,0.517,0.312731146812439,"Serratella micheneri","48"
"48",49,0.922,0.719,0.562,1,0.719,0.273173004388809,"Serratella micheneri","49"
"49",50,0.876,0.636,0.38,1,0.636,0.215217143297195,"Serratella micheneri","50"
