"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.494,-0.013,-0.02,0,0.987,1,"Hydraena","glm"
"2",2,0.583,0.167,0.27,0.167,1,1,"Hydraena","glm"
"3",3,0.583,0.167,0.272,0.167,1,1,"Hydraena","glm"
"4",4,0.494,-0.012,-0.02,0,0.988,1,"Hydraena","glm"
"5",6,0.6,0.201,0.267,0.231,0.97,1,"Hydraena","glm"
"6",7,0.743,0.486,0.551,0.5,0.986,1,"Hydraena","glm"
"7",8,0.763,0.527,0.244,0.889,0.638,1,"Hydraena","glm"
"8",9,0.562,0.125,0.204,0.125,1,1,"Hydraena","glm"
"9",10,0.625,0.25,0.375,0.25,1,1,"Hydraena","glm"
"10",11,0.958,0.91,0.497,1,0.91,0.333333333333333,"Hydraena","glm"
"11",12,0.962,0.865,0.49,1,0.865,0.142857142857143,"Hydraena","tree"
"12",13,0.941,0.855,0.444,1,0.855,0.2,"Hydraena","tree"
"13",14,0.963,0.877,0.452,1,0.877,0.2,"Hydraena","tree"
"14",15,0.995,0.945,0.724,1,0.945,0.2,"Hydraena","tree"
"15",16,0.977,0.896,0.736,1,0.896,0.2,"Hydraena","tree"
"16",17,0.951,0.889,0.457,1,0.889,0.285714285714286,"Hydraena","tree"
"17",18,0.977,0.928,0.747,1,0.928,0.4,"Hydraena","tree"
"18",19,0.963,0.857,0.552,1,0.857,0.25,"Hydraena","tree"
"19",20,0.971,0.877,0.584,1,0.877,0.222222222222222,"Hydraena","tree"
"20",21,0.981,0.923,0.539,1,0.923,0.0655083154186297,"Hydraena","tree"
"21",22,0.982,0.959,0.78,1,0.959,0.129534516805791,"Hydraena","brt"
"22",23,0.966,0.843,0.421,1,0.843,0.0869729189581713,"Hydraena","brt"
"23",24,0.983,0.938,0.639,1,0.938,0.0846847760074809,"Hydraena","brt"
"24",25,0.989,0.932,0.674,1,0.932,0.127202134554876,"Hydraena","brt"
"25",26,0.977,0.908,0.908,0.923,0.985,0.258520938041484,"Hydraena","brt"
"26",27,1,1,1,1,1,0.104391542354433,"Hydraena","brt"
"27",28,0.986,0.957,0.835,1,0.957,0.168429774404624,"Hydraena","brt"
"28",29,0.955,0.871,0.582,1,0.871,0.140575041267176,"Hydraena","brt"
"29",30,0.993,0.945,0.773,1,0.945,0.221155108583931,"Hydraena","brt"
"30",31,0.856,0.622,0.301,0.75,0.872,0.0231801093683453,"Hydraena","brt"
"31",32,0.921,0.878,0.52,1,0.878,0.0277098631364921,"Hydraena","fda"
"32",33,0.801,0.627,0.184,1,0.627,0.0188192981794479,"Hydraena","fda"
"33",34,0.953,0.827,0.358,1,0.827,0.0896004320160179,"Hydraena","fda"
"34",35,0.9,0.765,0.586,0.833,0.932,0.131476196595258,"Hydraena","fda"
"35",36,0.877,0.61,0.376,0.923,0.687,0.150835066549961,"Hydraena","fda"
"36",37,0.729,0.5,0.655,0.5,1,0.233415167016476,"Hydraena","fda"
"37",38,0.779,0.551,0.221,1,0.551,0.103674658615641,"Hydraena","fda"
"38",39,0.896,0.729,0.355,1,0.729,0.11031947991133,"Hydraena","fda"
"39",40,0.807,0.545,0.316,0.75,0.795,0.0554908747380895,"Hydraena","fda"
"40",41,0.869,0.654,0.156,1,0.654,0.099000595510006,"Hydraena","fda"
"41",42,0.842,0.658,0.343,0.833,0.824,0.13394683599472,"Hydraena","42"
"42",43,0.653,0.353,0.124,0.667,0.687,0.113233879208565,"Hydraena","43"
"43",44,0.946,0.788,0.788,0.8,0.988,0.136304646730423,"Hydraena","44"
"44",45,0.879,0.724,0.471,0.833,0.89,0.162250697612762,"Hydraena","45"
"45",46,0.851,0.575,0.439,0.769,0.806,0.2386195063591,"Hydraena","46"
"46",47,0.875,0.736,0.736,0.75,0.986,0.157078564167023,"Hydraena","47"
"47",48,0.797,0.696,0.345,1,0.696,0.176192104816437,"Hydraena","48"
"48",49,0.886,0.786,0.429,1,0.786,0.176840022206306,"Hydraena","49"
"49",50,0.824,0.67,0.376,0.875,0.795,0.148017406463623,"Hydraena","50"
