"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.778,0.557,0.605,0.609,0.948,1,"Ablabesmyia","glm"
"2",2,0.923,0.7,0.579,0.875,0.825,0.140686639310746,"Ablabesmyia","glm"
"3",3,0.948,0.769,0.847,0.769,1,0.399933237291628,"Ablabesmyia","glm"
"4",4,0.767,0.533,0.649,0.533,1,1,"Ablabesmyia","glm"
"5",5,0.575,0.15,0.207,0.167,0.984,1,"Ablabesmyia","glm"
"6",6,0.85,0.67,0.509,0.947,0.723,0.241137695686518,"Ablabesmyia","glm"
"7",7,0.903,0.65,0.721,0.667,0.983,0.405974578619974,"Ablabesmyia","glm"
"8",8,0.935,0.846,0.846,0.882,0.964,0.301930332243976,"Ablabesmyia","glm"
"9",9,0.768,0.46,0.286,0.867,0.594,0.173322985535312,"Ablabesmyia","glm"
"10",10,0.615,0.23,0.233,0.44,0.79,1,"Ablabesmyia","glm"
"11",11,0.937,0.741,0.619,1,0.741,0.333333333333333,"Ablabesmyia","tree"
"12",12,0.946,0.715,0.549,0.938,0.778,0.2,"Ablabesmyia","tree"
"13",13,0.951,0.844,0.646,1,0.844,0.4,"Ablabesmyia","tree"
"14",14,0.947,0.81,0.62,1,0.81,0.2,"Ablabesmyia","tree"
"15",15,0.966,0.82,0.674,1,0.82,0.333333333333333,"Ablabesmyia","tree"
"16",16,0.952,0.831,0.69,1,0.831,0.428571428571429,"Ablabesmyia","tree"
"17",17,0.968,0.881,0.751,1,0.881,0.5,"Ablabesmyia","tree"
"18",18,0.944,0.8,0.654,1,0.8,0.4,"Ablabesmyia","tree"
"19",19,0.966,0.757,0.672,0.867,0.891,0.222222222222222,"Ablabesmyia","tree"
"20",20,0.958,0.791,0.738,0.92,0.871,0.333333333333333,"Ablabesmyia","tree"
"21",21,0.934,0.793,0.685,1,0.793,0.289850299084972,"Ablabesmyia","brt"
"22",22,0.927,0.749,0.732,0.812,0.937,0.236595072356307,"Ablabesmyia","brt"
"23",23,0.933,0.752,0.67,0.846,0.906,0.191428892163626,"Ablabesmyia","brt"
"24",24,0.971,0.854,0.775,0.933,0.921,0.219219242045251,"Ablabesmyia","brt"
"25",25,0.922,0.735,0.694,0.833,0.902,0.281350248860792,"Ablabesmyia","brt"
"26",26,0.977,0.892,0.789,1,0.892,0.238329648830965,"Ablabesmyia","brt"
"27",27,0.967,0.866,0.805,0.933,0.932,0.24669077974648,"Ablabesmyia","brt"
"28",28,0.94,0.8,0.654,1,0.8,0.220616136126916,"Ablabesmyia","brt"
"29",29,0.939,0.742,0.643,0.867,0.875,0.233864938401998,"Ablabesmyia","brt"
"30",30,0.954,0.823,0.786,0.92,0.903,0.314560488954579,"Ablabesmyia","brt"
"31",31,0.834,0.6,0.643,0.652,0.948,0.570136616196611,"Ablabesmyia","fda"
"32",32,0.817,0.542,0.375,0.875,0.667,0.0685153347347259,"Ablabesmyia","fda"
"33",33,0.877,0.584,0.643,0.615,0.969,0.628596529228864,"Ablabesmyia","fda"
"34",34,0.798,0.533,0.649,0.533,1,0.927084599990152,"Ablabesmyia","fda"
"35",35,0.85,0.659,0.534,0.889,0.77,0.255800094459314,"Ablabesmyia","fda"
"36",36,0.78,0.572,0.422,0.895,0.677,0.212469972202852,"Ablabesmyia","fda"
"37",37,0.866,0.65,0.721,0.667,0.983,0.565185444967709,"Ablabesmyia","fda"
"38",38,0.84,0.651,0.679,0.706,0.945,0.154519393580231,"Ablabesmyia","fda"
"39",39,0.719,0.438,0.228,1,0.438,0.0989033180488715,"Ablabesmyia","fda"
"40",40,0.766,0.439,0.439,0.6,0.839,0.196985351184347,"Ablabesmyia","fda"
"41",41,0.828,0.525,0.429,0.87,0.655,0.220003813505173,"Ablabesmyia","rbf"
"42",42,0.863,0.561,0.524,0.688,0.873,0.300694972276688,"Ablabesmyia","rbf"
"43",43,0.835,0.553,0.57,0.615,0.938,0.405833691358566,"Ablabesmyia","rbf"
"44",44,0.851,0.556,0.325,1,0.556,0.180607244372368,"Ablabesmyia","rbf"
"45",45,0.76,0.541,0.349,1,0.541,0.259539037942886,"Ablabesmyia","rbf"
"46",46,0.828,0.609,0.438,0.947,0.662,0.278347462415695,"Ablabesmyia","rbf"
"47",47,0.817,0.549,0.593,0.6,0.949,0.496362090110779,"Ablabesmyia","rbf"
"48",48,0.795,0.529,0.632,0.529,1,0.393548786640167,"Ablabesmyia","rbf"
"49",49,0.781,0.516,0.288,1,0.516,0.145705372095108,"Ablabesmyia","rbf"
"50",50,0.788,0.471,0.482,0.6,0.871,0.332048773765564,"Ablabesmyia","rbf"
