"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.861,0.722,0.722,0.75,0.972,1,"Procladius","glm"
"2",2,0.843,0.686,0.686,0.714,0.972,1,"Procladius","glm"
"3",3,0.679,0.358,0.392,0.429,0.93,1,"Procladius","glm"
"4",4,0.775,0.55,0.315,0.923,0.627,1,"Procladius","glm"
"5",5,0.841,0.682,0.682,0.727,0.955,1,"Procladius","glm"
"6",6,0.562,0.125,0.205,0.125,1,1,"Procladius","glm"
"7",7,0.85,0.7,0.749,0.714,0.986,1,"Procladius","glm"
"8",8,0.765,0.53,0.587,0.556,0.974,1,"Procladius","glm"
"9",9,0.629,0.258,0.315,0.308,0.95,1,"Procladius","glm"
"10",10,0.612,0.223,0.288,0.25,0.973,1,"Procladius","glm"
"11",11,0.933,0.833,0.5,1,0.833,0.285714285714286,"Procladius","tree"
"12",12,0.973,0.873,0.553,1,0.873,0.166666666666667,"Procladius","tree"
"13",13,0.931,0.774,0.601,0.929,0.845,0.4,"Procladius","tree"
"14",14,0.952,0.791,0.552,1,0.791,0.2,"Procladius","tree"
"15",15,0.954,0.788,0.515,1,0.788,0.166666666666667,"Procladius","tree"
"16",16,0.983,0.918,0.688,1,0.918,0.285714285714286,"Procladius","tree"
"17",17,0.858,0.69,0.404,0.857,0.833,0.2,"Procladius","tree"
"18",18,0.967,0.831,0.507,1,0.831,0.111111111111111,"Procladius","tree"
"19",19,0.981,0.917,0.797,1,0.917,0.5,"Procladius","tree"
"20",20,0.951,0.827,0.479,1,0.827,0.166666666666667,"Procladius","tree"
"21",21,0.995,0.972,0.875,1,0.972,0.13555431102161,"Procladius","brt"
"22",22,0.976,0.887,0.586,1,0.887,0.119644360192531,"Procladius","brt"
"23",23,0.96,0.887,0.722,1,0.887,0.203706863992788,"Procladius","brt"
"24",24,0.951,0.848,0.755,0.923,0.925,0.228334382364728,"Procladius","brt"
"25",25,0.977,0.894,0.894,0.909,0.985,0.206192270073777,"Procladius","brt"
"26",26,0.993,0.945,0.773,1,0.945,0.155469479247618,"Procladius","brt"
"27",27,0.958,0.889,0.586,1,0.889,0.122549031195125,"Procladius","brt"
"28",28,0.949,0.818,0.485,1,0.818,0.12006794512883,"Procladius","brt"
"29",29,0.99,0.967,0.912,1,0.967,0.267421560449633,"Procladius","brt"
"30",30,0.947,0.773,0.397,1,0.773,0.101697268056399,"Procladius","brt"
"31",31,0.856,0.681,0.583,0.75,0.931,0.12072869271086,"Procladius","fda"
"32",32,0.895,0.744,0.513,0.857,0.887,0.000294456476958481,"Procladius","fda"
"33",33,0.791,0.535,0.275,1,0.535,0.0936236268926429,"Procladius","fda"
"34",34,0.875,0.687,0.416,1,0.687,0.0233480085519187,"Procladius","fda"
"35",35,0.937,0.788,0.515,1,0.788,0.0112245217803165,"Procladius","fda"
"36",36,0.913,0.736,0.78,0.75,0.986,0.749673529107043,"Procladius","fda"
"37",37,0.903,0.774,0.585,0.857,0.917,0.0232968722502499,"Procladius","fda"
"38",38,0.931,0.863,0.823,0.889,0.974,0.156320344396072,"Procladius","fda"
"39",39,0.849,0.565,0.602,0.615,0.95,0.218875805055613,"Procladius","fda"
"40",40,0.848,0.613,0.234,1,0.613,0.0169706184216814,"Procladius","fda"
"41",41,0.844,0.625,0.75,0.625,1,0.500658452510834,"Procladius","rbf"
"42",42,0.744,0.686,0.686,0.714,0.972,0.308328211307526,"Procladius","rbf"
"43",43,0.722,0.389,0.284,0.643,0.746,0.196609407663345,"Procladius","rbf"
"44",44,0.875,0.627,0.353,1,0.627,0.148424714803696,"Procladius","rbf"
"45",45,0.906,0.758,0.472,1,0.758,0.164992913603783,"Procladius","rbf"
"46",46,0.897,0.75,0.844,0.75,1,0.544258654117584,"Procladius","rbf"
"47",47,0.883,0.788,0.626,0.857,0.931,0.282860517501831,"Procladius","rbf"
"48",48,0.938,0.752,0.752,0.778,0.974,0.336794435977936,"Procladius","rbf"
"49",49,0.814,0.669,0.614,0.769,0.9,0.33774209022522,"Procladius","rbf"
"50",50,0.79,0.533,0.181,1,0.533,0.10290464758873,"Procladius","rbf"
