"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.694,0.387,0.477,0.4,0.987,1,"Eubrianax edwardsii","glm"
"2",3,0.493,-0.014,-0.023,0,0.986,1,"Eubrianax edwardsii","glm"
"3",4,0.597,0.194,0.257,0.222,0.972,1,"Eubrianax edwardsii","glm"
"4",5,0.562,0.125,0.203,0.125,1,1,"Eubrianax edwardsii","glm"
"5",6,0.618,0.237,0.328,0.25,0.987,1,"Eubrianax edwardsii","glm"
"6",10,0.688,0.376,0.415,0.4,0.976,1,"Eubrianax edwardsii","glm"
"7",11,0.975,0.937,0.638,1,0.937,0.4,"Eubrianax edwardsii","glm"
"8",12,0.99,0.931,0.78,1,0.931,0.333333333333333,"Eubrianax edwardsii","glm"
"9",13,0.936,0.722,0.342,1,0.722,0.111111111111111,"Eubrianax edwardsii","glm"
"10",14,0.933,0.778,0.437,1,0.778,0.166666666666667,"Eubrianax edwardsii","glm"
"11",15,0.985,0.894,0.646,1,0.894,0.2,"Eubrianax edwardsii","tree"
"12",16,0.967,0.92,0.689,1,0.92,0.5,"Eubrianax edwardsii","tree"
"13",17,0.981,0.836,0.623,1,0.836,0.166666666666667,"Eubrianax edwardsii","tree"
"14",18,0.943,0.853,0.371,1,0.853,0.2,"Eubrianax edwardsii","tree"
"15",19,0.979,0.9,0.621,1,0.9,0.25,"Eubrianax edwardsii","tree"
"16",20,0.933,0.845,0.38,1,0.845,0.222222222222222,"Eubrianax edwardsii","tree"
"17",21,0.965,0.899,0.514,1,0.899,0.122292944898858,"Eubrianax edwardsii","tree"
"18",22,0.991,0.931,0.78,1,0.931,0.329790212737523,"Eubrianax edwardsii","tree"
"19",23,0.946,0.819,0.702,0.875,0.944,0.174190808682452,"Eubrianax edwardsii","tree"
"20",24,0.909,0.764,0.418,1,0.764,0.140879078701624,"Eubrianax edwardsii","tree"
"21",25,0.966,0.864,0.578,1,0.864,0.130403443709321,"Eubrianax edwardsii","brt"
"22",26,0.972,0.84,0.503,1,0.84,0.130890629718725,"Eubrianax edwardsii","brt"
"23",27,0.928,0.759,0.579,0.923,0.836,0.211260270783504,"Eubrianax edwardsii","brt"
"24",28,0.987,0.973,0.787,1,0.973,0.0947050934970271,"Eubrianax edwardsii","brt"
"25",29,0.984,0.886,0.585,1,0.886,0.152650270311909,"Eubrianax edwardsii","brt"
"26",30,0.929,0.821,0.341,1,0.821,0.0836609156648744,"Eubrianax edwardsii","brt"
"27",31,0.884,0.661,0.341,0.8,0.861,0.0316059354279939,"Eubrianax edwardsii","brt"
"28",32,0.783,0.625,0.306,1,0.625,0.170676977622289,"Eubrianax edwardsii","brt"
"29",33,0.797,0.694,0.312,1,0.694,0.144750582460405,"Eubrianax edwardsii","brt"
"30",34,0.804,0.611,0.259,1,0.611,0.134628431088426,"Eubrianax edwardsii","brt"
"31",35,0.9,0.705,0.668,0.75,0.955,0.18379418764042,"Eubrianax edwardsii","fda"
"32",36,0.822,0.693,0.304,1,0.693,0.103410354401462,"Eubrianax edwardsii","fda"
"33",37,0.886,0.682,0.533,0.846,0.836,0.179209732248475,"Eubrianax edwardsii","fda"
"34",38,0.8,0.693,0.186,1,0.693,0.067866641491085,"Eubrianax edwardsii","fda"
"35",39,0.829,0.729,0.328,1,0.729,0.134283670394121,"Eubrianax edwardsii","fda"
"36",40,0.876,0.679,0.192,1,0.679,0.0485786425489902,"Eubrianax edwardsii","fda"
"37",41,0.924,0.724,0.493,0.8,0.924,0.121667325496674,"Eubrianax edwardsii","fda"
"38",42,0.527,0.247,0.129,0.636,0.611,0.379914879798889,"Eubrianax edwardsii","fda"
"39",43,0.797,0.681,0.299,1,0.681,0.188990667462349,"Eubrianax edwardsii","fda"
"40",44,0.836,0.583,0.237,1,0.583,0.164848268032074,"Eubrianax edwardsii","fda"
"41",45,0.911,0.799,0.655,0.875,0.924,0.223898380994797,"Eubrianax edwardsii","45"
"42",46,0.875,0.76,0.379,1,0.76,0.171325072646141,"Eubrianax edwardsii","46"
"43",47,0.76,0.612,0.339,1,0.612,0.251702129840851,"Eubrianax edwardsii","47"
"44",48,0.787,0.68,0.177,1,0.68,0.110449135303497,"Eubrianax edwardsii","48"
"45",49,0.9,0.814,0.444,1,0.814,0.181942254304886,"Eubrianax edwardsii","49"
"46",50,0.889,0.714,0.219,1,0.714,0.113992743194103,"Eubrianax edwardsii","50"
