"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.838,0.676,0.695,0.739,0.937,1,"Hemerodromia","glm"
"2",2,0.911,0.81,0.861,0.81,1,0.574659880813244,"Hemerodromia","glm"
"3",3,0.94,0.799,0.815,0.839,0.961,0.509075748627922,"Hemerodromia","glm"
"4",4,0.884,0.699,0.708,0.773,0.926,0.431379586232568,"Hemerodromia","glm"
"5",5,0.682,0.363,0.411,0.435,0.929,1,"Hemerodromia","glm"
"6",6,0.761,0.522,0.506,0.667,0.855,1,"Hemerodromia","glm"
"7",7,0.691,0.381,0.424,0.458,0.923,1,"Hemerodromia","glm"
"8",8,0.628,0.255,0.298,0.333,0.922,1,"Hemerodromia","glm"
"9",9,0.696,0.392,0.473,0.409,0.983,1,"Hemerodromia","glm"
"10",10,0.773,0.545,0.629,0.545,1,1,"Hemerodromia","glm"
"11",11,0.963,0.825,0.717,1,0.825,0.4,"Hemerodromia","tree"
"12",12,0.938,0.744,0.674,0.905,0.839,0.4,"Hemerodromia","tree"
"13",13,0.939,0.745,0.688,1,0.745,0.444444444444444,"Hemerodromia","tree"
"14",14,0.916,0.685,0.558,1,0.685,0.333333333333333,"Hemerodromia","tree"
"15",15,0.964,0.78,0.761,0.87,0.911,0.571428571428571,"Hemerodromia","tree"
"16",16,0.899,0.679,0.571,0.905,0.774,0.333333333333333,"Hemerodromia","tree"
"17",17,0.941,0.747,0.671,0.958,0.788,0.4,"Hemerodromia","tree"
"18",18,0.963,0.827,0.744,0.952,0.875,0.5,"Hemerodromia","tree"
"19",19,0.927,0.672,0.574,0.909,0.763,0.272727272727273,"Hemerodromia","tree"
"20",20,0.95,0.785,0.709,0.955,0.83,0.428571428571429,"Hemerodromia","tree"
"21",21,0.905,0.675,0.572,0.913,0.762,0.262380769392579,"Hemerodromia","brt"
"22",22,0.885,0.631,0.504,0.952,0.679,0.268282784302456,"Hemerodromia","brt"
"23",23,0.917,0.728,0.737,0.806,0.922,0.409577096034445,"Hemerodromia","brt"
"24",24,0.896,0.667,0.537,1,0.667,0.252003403804245,"Hemerodromia","brt"
"25",25,0.936,0.755,0.755,0.826,0.929,0.346528687968477,"Hemerodromia","brt"
"26",26,0.921,0.758,0.613,1,0.758,0.236224121729214,"Hemerodromia","brt"
"27",27,0.893,0.75,0.655,1,0.75,0.305137588693752,"Hemerodromia","brt"
"28",28,0.984,0.906,0.877,0.952,0.953,0.3071447167116,"Hemerodromia","brt"
"29",29,0.928,0.705,0.715,0.773,0.932,0.306103313494782,"Hemerodromia","brt"
"30",30,0.906,0.735,0.766,0.773,0.962,0.314413423311773,"Hemerodromia","brt"
"31",31,0.91,0.651,0.594,0.826,0.825,0.176944687806626,"Hemerodromia","fda"
"32",32,0.819,0.494,0.502,0.619,0.875,0.217686246780128,"Hemerodromia","fda"
"33",33,0.9,0.681,0.636,0.935,0.745,0.229083585386979,"Hemerodromia","fda"
"34",34,0.843,0.643,0.626,0.773,0.87,0.247323389078483,"Hemerodromia","fda"
"35",35,0.766,0.457,0.339,0.957,0.5,0.233740790386178,"Hemerodromia","fda"
"36",36,0.842,0.582,0.454,0.905,0.677,0.110004317805713,"Hemerodromia","fda"
"37",37,0.794,0.49,0.502,0.625,0.865,0.258472933135472,"Hemerodromia","fda"
"38",38,0.763,0.435,0.329,0.81,0.625,0.185067013541616,"Hemerodromia","fda"
"39",39,0.823,0.563,0.563,0.682,0.881,0.250032338844623,"Hemerodromia","fda"
"40",40,0.92,0.702,0.627,0.909,0.792,0.124421785236499,"Hemerodromia","fda"
"41",41,0.876,0.644,0.644,0.739,0.905,0.392581105232239,"Hemerodromia","rbf"
"42",42,0.651,0.381,0.472,0.381,1,0.464374095201492,"Hemerodromia","rbf"
"43",43,0.803,0.528,0.545,0.645,0.882,0.425784051418304,"Hemerodromia","rbf"
"44",44,0.818,0.635,0.643,0.727,0.907,0.350011706352234,"Hemerodromia","rbf"
"45",45,0.858,0.604,0.568,0.783,0.821,0.345819503068924,"Hemerodromia","rbf"
"46",46,0.824,0.601,0.557,0.762,0.839,0.291355311870575,"Hemerodromia","rbf"
"47",47,0.542,0.176,0.162,0.542,0.635,0.629858493804932,"Hemerodromia","rbf"
"48",48,0.696,0.398,0.44,0.476,0.922,0.367425262928009,"Hemerodromia","rbf"
"49",49,0.77,0.557,0.619,0.591,0.966,0.412945240736008,"Hemerodromia","rbf"
"50",50,0.787,0.455,0.427,0.682,0.774,0.337704688310623,"Hemerodromia","rbf"
