"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.674,0.349,0.227,0.733,0.615,1,"Agapetus","glm"
"2",2,0.532,0.063,0.096,0.077,0.986,1,"Agapetus","glm"
"3",3,0.789,0.578,0.541,0.667,0.912,1,"Agapetus","glm"
"4",4,0.611,0.223,0.286,0.25,0.973,1,"Agapetus","glm"
"5",5,0.562,0.125,0.205,0.125,1,1,"Agapetus","glm"
"6",6,0.931,0.746,0.577,1,0.746,0.145995967400751,"Agapetus","glm"
"7",7,0.613,0.226,0.28,0.273,0.953,1,"Agapetus","glm"
"8",8,0.635,0.27,0.312,0.333,0.937,1,"Agapetus","glm"
"9",9,0.642,0.283,0.353,0.316,0.967,1,"Agapetus","glm"
"10",10,0.685,0.37,0.37,0.455,0.915,1,"Agapetus","glm"
"11",11,0.967,0.815,0.624,1,0.815,0.2,"Agapetus","tree"
"12",12,0.963,0.806,0.559,1,0.806,0.2,"Agapetus","tree"
"13",13,0.958,0.853,0.635,1,0.853,0.4,"Agapetus","tree"
"14",14,0.964,0.863,0.554,1,0.863,0.2,"Agapetus","tree"
"15",15,0.988,0.917,0.688,1,0.917,0.166666666666667,"Agapetus","tree"
"16",16,0.982,0.857,0.735,1,0.857,0.333333333333333,"Agapetus","tree"
"17",17,0.979,0.845,0.776,0.955,0.891,0.333333333333333,"Agapetus","tree"
"18",18,0.985,0.889,0.719,1,0.889,0.2,"Agapetus","tree"
"19",19,0.979,0.902,0.813,1,0.902,0.5,"Agapetus","tree"
"20",20,0.981,0.901,0.71,1,0.901,0.2,"Agapetus","tree"
"21",21,0.952,0.785,0.827,0.8,0.985,0.299138928433043,"Agapetus","brt"
"22",22,0.948,0.791,0.744,0.846,0.944,0.25078946921472,"Agapetus","brt"
"23",23,0.971,0.897,0.723,1,0.897,0.179574378193024,"Agapetus","brt"
"24",24,0.949,0.836,0.501,1,0.836,0.148744594485433,"Agapetus","brt"
"25",25,0.972,0.875,0.583,1,0.875,0.124932218057629,"Agapetus","brt"
"26",26,0.932,0.737,0.811,0.737,1,0.356501000786536,"Agapetus","brt"
"27",27,0.971,0.891,0.806,1,0.891,0.251792232065725,"Agapetus","brt"
"28",28,0.966,0.853,0.775,0.917,0.937,0.315253602163806,"Agapetus","brt"
"29",29,0.973,0.885,0.786,1,0.885,0.251737242762603,"Agapetus","brt"
"30",30,0.959,0.859,0.621,1,0.859,0.206271930420499,"Agapetus","brt"
"31",31,0.799,0.523,0.291,1,0.523,0.153684412184386,"Agapetus","fda"
"32",32,0.786,0.493,0.253,0.923,0.569,0.167084769686691,"Agapetus","fda"
"33",33,0.909,0.681,0.45,0.917,0.765,0.115532092992276,"Agapetus","fda"
"34",34,0.844,0.671,0.287,1,0.671,0.0787072206104987,"Agapetus","fda"
"35",35,0.894,0.792,0.432,1,0.792,0.0420432007698065,"Agapetus","fda"
"36",36,0.801,0.492,0.31,1,0.492,0.211231376380905,"Agapetus","fda"
"37",37,0.837,0.612,0.488,0.909,0.703,0.275231563059803,"Agapetus","fda"
"38",38,0.946,0.821,0.703,0.917,0.905,0.0807209975647101,"Agapetus","fda"
"39",39,0.858,0.603,0.443,0.947,0.656,0.26885305057975,"Agapetus","fda"
"40",40,0.844,0.592,0.28,1,0.592,0.107113324503388,"Agapetus","fda"
"41",41,0.804,0.508,0.36,0.8,0.708,0.258231461048126,"Agapetus","rbf"
"42",42,0.799,0.52,0.276,0.923,0.597,0.213395595550537,"Agapetus","rbf"
"43",43,0.866,0.642,0.466,0.833,0.809,0.191993832588196,"Agapetus","rbf"
"44",44,0.765,0.548,0.193,1,0.548,0.152261286973953,"Agapetus","rbf"
"45",45,0.903,0.819,0.476,1,0.819,0.13577239215374,"Agapetus","rbf"
"46",46,0.824,0.525,0.4,0.842,0.683,0.31886875629425,"Agapetus","rbf"
"47",47,0.847,0.58,0.432,0.955,0.625,0.325782537460327,"Agapetus","rbf"
"48",48,0.939,0.79,0.639,0.917,0.873,0.213881462812424,"Agapetus","rbf"
"49",49,0.837,0.619,0.461,0.947,0.672,0.273773431777954,"Agapetus","rbf"
"50",50,0.868,0.67,0.415,0.909,0.761,0.245736643671989,"Agapetus","rbf"
