"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.737,0.474,0.36,0.842,0.632,1,"Rhyacophila","glm"
"2",2,0.783,0.567,0.493,0.733,0.833,1,"Rhyacophila","glm"
"3",3,0.779,0.559,0.462,0.857,0.702,1,"Rhyacophila","glm"
"4",4,0.563,0.126,0.16,0.188,0.938,1,"Rhyacophila","glm"
"5",5,0.839,0.679,0.496,1,0.679,1,"Rhyacophila","glm"
"6",6,0.739,0.478,0.478,0.571,0.906,1,"Rhyacophila","glm"
"7",7,0.798,0.597,0.41,1,0.597,1,"Rhyacophila","glm"
"8",8,0.548,0.096,0.145,0.111,0.985,1,"Rhyacophila","glm"
"9",9,0.538,0.076,0.106,0.105,0.971,1,"Rhyacophila","glm"
"10",11,0.973,0.807,0.767,0.895,0.912,0.5,"Rhyacophila","glm"
"11",12,0.957,0.733,0.575,0.933,0.8,0.2,"Rhyacophila","tree"
"12",13,0.97,0.887,0.901,0.905,0.982,0.928571428571429,"Rhyacophila","tree"
"13",14,0.958,0.845,0.756,0.938,0.908,0.4,"Rhyacophila","tree"
"14",15,0.991,0.905,0.887,0.941,0.964,0.666666666666667,"Rhyacophila","tree"
"15",16,0.978,0.85,0.765,0.929,0.922,0.4,"Rhyacophila","tree"
"16",17,0.983,0.879,0.895,0.895,0.984,0.944444444444444,"Rhyacophila","tree"
"17",18,0.978,0.868,0.605,1,0.868,0.2,"Rhyacophila","tree"
"18",19,0.974,0.838,0.694,1,0.838,0.25,"Rhyacophila","tree"
"19",20,0.984,0.879,0.69,1,0.879,0.25,"Rhyacophila","tree"
"20",21,0.933,0.772,0.759,0.842,0.93,0.36890536426295,"Rhyacophila","tree"
"21",22,0.931,0.733,0.524,1,0.733,0.197231651283484,"Rhyacophila","brt"
"22",23,0.972,0.917,0.904,0.952,0.965,0.48424848978906,"Rhyacophila","brt"
"23",24,0.975,0.86,0.88,0.875,0.985,0.375309995817328,"Rhyacophila","brt"
"24",25,0.967,0.793,0.747,0.882,0.911,0.337004115412559,"Rhyacophila","brt"
"25",26,0.95,0.812,0.609,1,0.812,0.196553926577806,"Rhyacophila","brt"
"26",27,0.969,0.947,0.965,0.947,1,0.409217338829888,"Rhyacophila","brt"
"27",28,0.917,0.721,0.376,1,0.721,0.104332826205552,"Rhyacophila","brt"
"28",29,0.966,0.83,0.732,0.947,0.882,0.274136042403962,"Rhyacophila","brt"
"29",30,0.977,0.848,0.633,1,0.848,0.187748204512413,"Rhyacophila","brt"
"30",31,0.861,0.684,0.582,0.895,0.789,0.386314898177065,"Rhyacophila","brt"
"31",32,0.789,0.483,0.537,0.533,0.95,0.590090453814724,"Rhyacophila","fda"
"32",33,0.854,0.634,0.582,0.81,0.825,0.296831760671636,"Rhyacophila","fda"
"33",34,0.812,0.662,0.436,1,0.662,0.218612703758893,"Rhyacophila","fda"
"34",35,0.827,0.679,0.496,1,0.679,0.269088263331177,"Rhyacophila","fda"
"35",36,0.81,0.616,0.403,0.929,0.688,0.173998838943617,"Rhyacophila","fda"
"36",37,0.896,0.742,0.574,1,0.742,0.213377758133335,"Rhyacophila","fda"
"37",38,0.737,0.529,0.208,1,0.529,0.0826286512185213,"Rhyacophila","fda"
"38",39,0.8,0.647,0.445,1,0.647,0.280054736254553,"Rhyacophila","fda"
"39",40,0.851,0.689,0.467,0.917,0.773,0.257383168725471,"Rhyacophila","fda"
"40",41,0.867,0.649,0.481,1,0.649,0.341622561216354,"Rhyacophila","fda"
"41",42,0.792,0.467,0.259,1,0.467,0.155040293931961,"Rhyacophila","42"
"42",43,0.89,0.704,0.684,0.81,0.895,0.348571807146072,"Rhyacophila","43"
"43",44,0.783,0.677,0.453,1,0.677,0.277150809764862,"Rhyacophila","44"
"44",45,0.846,0.643,0.456,1,0.643,0.299953311681747,"Rhyacophila","45"
"45",46,0.838,0.638,0.478,0.857,0.781,0.278369039297104,"Rhyacophila","46"
"46",47,0.906,0.738,0.605,0.947,0.79,0.282031178474426,"Rhyacophila","47"
"47",48,0.747,0.529,0.208,1,0.529,0.139482274651527,"Rhyacophila","48"
"48",49,0.819,0.662,0.461,1,0.662,0.323317617177963,"Rhyacophila","49"
"49",50,0.905,0.659,0.426,0.917,0.742,0.258385598659515,"Rhyacophila","50"
