"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.762,0.524,0.398,0.824,0.7,1,"Tipula","glm"
"2",2,0.657,0.315,0.362,0.389,0.926,1,"Tipula","glm"
"3",3,0.879,0.669,0.464,0.933,0.735,0.216564809793778,"Tipula","glm"
"4",4,0.919,0.763,0.584,0.917,0.846,0.223565548018937,"Tipula","glm"
"5",5,0.847,0.623,0.344,1,0.623,0.122236980353402,"Tipula","glm"
"6",6,0.926,0.724,0.653,0.917,0.807,0.378935897226621,"Tipula","glm"
"7",7,0.562,0.125,0.205,0.125,1,1,"Tipula","glm"
"8",8,0.617,0.234,0.321,0.25,0.984,1,"Tipula","glm"
"9",9,0.588,0.176,0.253,0.176,1,1,"Tipula","glm"
"10",10,0.808,0.563,0.285,1,0.563,0.14756198121596,"Tipula","glm"
"11",11,0.985,0.875,0.822,0.941,0.933,0.4,"Tipula","tree"
"12",12,0.956,0.778,0.677,0.944,0.833,0.4,"Tipula","tree"
"13",13,0.964,0.816,0.69,0.933,0.882,0.333333333333333,"Tipula","tree"
"14",14,0.947,0.8,0.555,1,0.8,0.25,"Tipula","tree"
"15",15,0.935,0.739,0.473,1,0.739,0.166666666666667,"Tipula","tree"
"16",16,0.976,0.836,0.779,0.958,0.877,0.333333333333333,"Tipula","tree"
"17",17,0.977,0.903,0.65,1,0.903,0.2,"Tipula","tree"
"18",18,0.951,0.857,0.658,1,0.857,0.4,"Tipula","tree"
"19",19,0.962,0.789,0.726,0.882,0.906,0.5,"Tipula","tree"
"20",20,0.956,0.775,0.516,1,0.775,0.2,"Tipula","tree"
"21",21,0.963,0.832,0.815,0.882,0.95,0.293484402791074,"Tipula","brt"
"22",22,0.97,0.852,0.852,0.889,0.963,0.353677807905973,"Tipula","brt"
"23",23,0.968,0.837,0.837,0.867,0.971,0.271889128948723,"Tipula","brt"
"24",24,0.953,0.763,0.584,0.917,0.846,0.198146217967408,"Tipula","brt"
"25",25,0.98,0.884,0.707,1,0.884,0.181746017249778,"Tipula","brt"
"26",26,0.986,0.923,0.912,0.958,0.965,0.346792686382673,"Tipula","brt"
"27",27,0.943,0.792,0.432,1,0.792,0.108277709902322,"Tipula","brt"
"28",28,0.937,0.742,0.555,0.917,0.825,0.178155541205139,"Tipula","brt"
"29",29,0.948,0.801,0.683,0.941,0.859,0.216490388153288,"Tipula","brt"
"30",30,0.946,0.804,0.779,0.846,0.958,0.209139566756878,"Tipula","brt"
"31",31,0.831,0.632,0.496,0.882,0.75,0.284173924238998,"Tipula","fda"
"32",32,0.883,0.685,0.587,0.889,0.796,0.173806703505829,"Tipula","fda"
"33",33,0.712,0.387,0.284,0.667,0.721,0.167303780278505,"Tipula","fda"
"34",34,0.903,0.701,0.486,0.917,0.785,0.110620958768934,"Tipula","fda"
"35",35,0.841,0.551,0.28,1,0.551,0.112755251519403,"Tipula","fda"
"36",36,0.83,0.544,0.55,0.667,0.877,0.355736133845074,"Tipula","fda"
"37",37,0.769,0.611,0.239,1,0.611,0.100836606551094,"Tipula","fda"
"38",38,0.778,0.504,0.273,0.917,0.587,0.123984741680519,"Tipula","fda"
"39",39,0.779,0.5,0.296,1,0.5,0.180955510105099,"Tipula","fda"
"40",40,0.696,0.549,0.274,1,0.549,0.125579271275953,"Tipula","fda"
"41",41,0.859,0.658,0.492,0.941,0.717,0.294310957193375,"Tipula","rbf"
"42",42,0.881,0.667,0.562,0.889,0.778,0.303175538778305,"Tipula","rbf"
"43",43,0.723,0.395,0.265,0.733,0.662,0.212994992733002,"Tipula","rbf"
"44",44,0.91,0.809,0.672,0.917,0.892,0.243681073188782,"Tipula","rbf"
"45",45,0.74,0.459,0.233,0.923,0.536,0.184746474027634,"Tipula","rbf"
"46",46,0.773,0.561,0.431,1,0.561,0.259436100721359,"Tipula","rbf"
"47",47,0.726,0.611,0.239,1,0.611,0.165248915553093,"Tipula","rbf"
"48",48,0.841,0.647,0.42,0.917,0.73,0.206556364893913,"Tipula","rbf"
"49",49,0.823,0.55,0.496,0.706,0.844,0.297181516885757,"Tipula","rbf"
"50",50,0.685,0.486,0.25,0.923,0.563,0.200967609882355,"Tipula","rbf"
