"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.68,0.36,0.462,0.985,0.375,1,"Oligochaeta","glm"
"2",2,0.598,0.195,0.175,0.945,0.25,1,"Oligochaeta","glm"
"3",3,1,1,1,1,1,0.999999999726376,"Oligochaeta","glm"
"4",4,0.701,0.401,0.461,0.973,0.429,1,"Oligochaeta","glm"
"5",5,0.625,0.25,0.389,1,0.25,1,"Oligochaeta","glm"
"6",6,0.875,0.75,0.85,1,0.75,1,"Oligochaeta","glm"
"7",7,1,1,1,1,1,0.999999994837026,"Oligochaeta","glm"
"8",8,0.916,0.686,0.421,0.797,0.889,0.889318898245892,"Oligochaeta","glm"
"9",9,0.625,0.25,0.386,1,0.25,1,"Oligochaeta","glm"
"10",10,0.922,0.843,0.843,0.986,0.857,1,"Oligochaeta","glm"
"11",11,0.894,0.726,0.485,0.851,0.875,0.982758620689655,"Oligochaeta","tree"
"12",12,0.979,0.959,0.708,0.959,1,1,"Oligochaeta","tree"
"13",13,0.973,0.947,0.318,0.947,1,1,"Oligochaeta","tree"
"14",14,0.964,0.877,0.554,0.877,1,1,"Oligochaeta","tree"
"15",15,0.963,0.92,0.501,0.92,1,1,"Oligochaeta","tree"
"16",16,0.95,0.875,0.424,0.875,1,1,"Oligochaeta","tree"
"17",17,0.963,0.887,0.509,0.887,1,1,"Oligochaeta","tree"
"18",18,0.969,0.855,0.577,0.855,1,1,"Oligochaeta","tree"
"19",19,0.966,0.848,0.39,0.848,1,1,"Oligochaeta","tree"
"20",20,0.948,0.89,0.587,0.89,1,1,"Oligochaeta","tree"
"21",21,0.968,0.896,0.646,0.896,1,0.867417467017619,"Oligochaeta","brt"
"22",22,0.997,0.986,0.882,0.986,1,0.915432466391334,"Oligochaeta","brt"
"23",23,1,1,1,1,1,0.952950145715038,"Oligochaeta","brt"
"24",24,1,1,1,1,1,0.87100570170496,"Oligochaeta","brt"
"25",25,1,1,1,1,1,0.91046145707455,"Oligochaeta","brt"
"26",26,0.993,0.972,0.787,0.972,1,0.916207889925717,"Oligochaeta","brt"
"27",27,0.98,0.944,0.688,0.944,1,0.904962848848167,"Oligochaeta","brt"
"28",28,0.971,0.874,0.874,0.986,0.889,0.833938714823562,"Oligochaeta","brt"
"29",29,1,1,1,1,1,0.911266119018314,"Oligochaeta","brt"
"30",30,0.969,0.89,0.587,0.89,1,0.877829990893191,"Oligochaeta","brt"
"31",31,0.894,0.681,0.41,0.806,0.875,0.978423285205899,"Oligochaeta","fda"
"32",32,0.952,0.918,0.537,0.918,1,0.949694331100363,"Oligochaeta","fda"
"33",33,0.96,0.96,0.387,0.96,1,0.949906697915747,"Oligochaeta","fda"
"34",34,0.914,0.761,0.549,0.904,0.857,0.905782516678852,"Oligochaeta","fda"
"35",35,0.899,0.713,0.179,0.713,1,0.992111309349514,"Oligochaeta","fda"
"36",36,0.91,0.75,0.85,1,0.75,0.771264261645352,"Oligochaeta","fda"
"37",37,0.763,0.6,0.737,1,0.6,0.809727078463604,"Oligochaeta","fda"
"38",38,0.892,0.773,0.578,0.884,0.889,0.943894737314392,"Oligochaeta","fda"
"39",39,0.928,0.833,0.364,0.833,1,0.991909367776005,"Oligochaeta","fda"
"40",40,0.881,0.748,0.515,0.89,0.857,0.981286672671593,"Oligochaeta","fda"
"41",41,0.868,0.696,0.433,0.821,0.875,0.827688753604889,"Oligochaeta","rbf"
"42",42,0.952,0.918,0.537,0.918,1,0.881685018539429,"Oligochaeta","rbf"
"43",43,0.533,0.533,0.029,0.533,1,0.908358931541443,"Oligochaeta","rbf"
"44",44,0.963,0.877,0.554,0.877,1,0.87394392490387,"Oligochaeta","rbf"
"45",45,0.92,0.805,0.266,0.805,1,0.898634791374207,"Oligochaeta","rbf"
"46",46,0.906,0.75,0.85,1,0.75,0.767961859703064,"Oligochaeta","rbf"
"47",47,0.808,0.544,0.458,0.944,0.6,0.82993745803833,"Oligochaeta","rbf"
"48",48,0.855,0.7,0.443,0.812,0.889,0.874159455299377,"Oligochaeta","rbf"
"49",49,0.939,0.864,0.42,0.864,1,0.823533117771149,"Oligochaeta","rbf"
"50",50,0.961,0.802,0.672,0.945,0.857,0.759833216667175,"Oligochaeta","rbf"
