"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.774,0.547,0.461,0.6,0.947,1,"Meringodixa chalonensis","glm"
"2",2,0.625,0.25,0.388,0.25,1,1,"Meringodixa chalonensis","glm"
"3",3,0.493,-0.014,-0.021,0,0.986,1,"Meringodixa chalonensis","glm"
"4",4,0.654,0.307,0.363,0.333,0.974,1,"Meringodixa chalonensis","glm"
"5",5,0.667,0.333,0.49,0.333,1,1,"Meringodixa chalonensis","glm"
"6",6,0.583,0.167,0.27,0.167,1,1,"Meringodixa chalonensis","glm"
"7",8,0.653,0.307,0.381,0.333,0.973,1,"Meringodixa chalonensis","glm"
"8",9,0.619,0.237,0.311,0.25,0.987,1,"Meringodixa chalonensis","glm"
"9",10,0.493,-0.014,-0.021,0,0.986,1,"Meringodixa chalonensis","glm"
"10",11,0.974,0.934,0.637,1,0.934,0.4,"Meringodixa chalonensis","glm"
"11",12,0.981,0.962,0.71,1,0.963,0.571428571428571,"Meringodixa chalonensis","tree"
"12",13,0.955,0.904,0.495,1,0.904,0.333333333333333,"Meringodixa chalonensis","tree"
"13",14,0.958,0.908,0.591,1,0.908,0.4,"Meringodixa chalonensis","tree"
"14",15,0.979,0.958,0.648,1,0.958,0.5,"Meringodixa chalonensis","tree"
"15",16,0.985,0.947,0.725,1,0.947,0.4,"Meringodixa chalonensis","tree"
"16",17,0.966,0.918,0.629,1,0.918,0.428571428571429,"Meringodixa chalonensis","tree"
"17",18,0.979,0.933,0.75,1,0.933,0.4,"Meringodixa chalonensis","tree"
"18",19,0.953,0.873,0.399,1,0.873,0.166666666666667,"Meringodixa chalonensis","tree"
"19",20,0.949,0.877,0.425,1,0.877,0.25,"Meringodixa chalonensis","tree"
"20",21,0.997,0.987,0.903,1,0.987,0.108823255817817,"Meringodixa chalonensis","tree"
"21",22,0.988,0.975,0.788,1,0.975,0.117466599399057,"Meringodixa chalonensis","brt"
"22",23,1,1,1,1,1,0.126307217482393,"Meringodixa chalonensis","brt"
"23",24,1,1,1,1,1,0.15679318543088,"Meringodixa chalonensis","brt"
"24",25,0.986,0.958,0.648,1,0.958,0.10996129531821,"Meringodixa chalonensis","brt"
"25",26,0.969,0.908,0.591,1,0.908,0.124749715602123,"Meringodixa chalonensis","brt"
"26",27,0.975,0.904,0.589,1,0.904,0.144185659258349,"Meringodixa chalonensis","brt"
"27",28,0.981,0.933,0.75,1,0.933,0.192049744100995,"Meringodixa chalonensis","brt"
"28",29,0.997,0.987,0.883,1,0.987,0.132554755442311,"Meringodixa chalonensis","brt"
"29",30,0.99,0.959,0.708,1,0.959,0.0965158337237015,"Meringodixa chalonensis","brt"
"30",31,0.766,0.534,0.417,0.6,0.934,0.00248270673472318,"Meringodixa chalonensis","brt"
"31",32,0.731,0.5,0.087,1,0.5,0.00855703026184237,"Meringodixa chalonensis","fda"
"32",33,0.825,0.685,0.184,1,0.685,0.0282072154915788,"Meringodixa chalonensis","fda"
"33",34,0.925,0.776,0.337,1,0.776,0.0293753830110143,"Meringodixa chalonensis","fda"
"34",35,0.963,0.944,0.576,1,0.944,0.000727871835350486,"Meringodixa chalonensis","fda"
"35",36,0.82,0.684,0.241,1,0.684,0.0278346013820543,"Meringodixa chalonensis","fda"
"36",37,0.911,0.767,0.333,1,0.767,0.0560014126744019,"Meringodixa chalonensis","fda"
"37",38,0.843,0.707,0.34,1,0.707,0.0801544700304354,"Meringodixa chalonensis","fda"
"38",39,0.715,0.456,0.075,1,0.456,0.00165585749793784,"Meringodixa chalonensis","fda"
"39",40,0.904,0.753,0.241,1,0.753,0.0776344996092511,"Meringodixa chalonensis","fda"
"40",41,0.75,0.587,0.647,0.6,0.987,0.262180328369141,"Meringodixa chalonensis","fda"
"41",42,0.741,0.525,0.095,1,0.525,0.0993127599358559,"Meringodixa chalonensis","42"
"42",43,0.795,0.644,0.158,1,0.644,0.0966820046305656,"Meringodixa chalonensis","43"
"43",44,0.916,0.702,0.415,0.833,0.868,0.152889654040337,"Meringodixa chalonensis","44"
"44",45,1,1,1,1,1,0.295992434024811,"Meringodixa chalonensis","45"
"45",46,0.86,0.776,0.337,1,0.776,0.140186548233032,"Meringodixa chalonensis","46"
"46",47,0.916,0.808,0.39,1,0.808,0.119371503591537,"Meringodixa chalonensis","47"
"47",48,0.908,0.76,0.404,1,0.76,0.194137960672379,"Meringodixa chalonensis","48"
"48",49,0.943,0.899,0.461,1,0.899,0.119484610855579,"Meringodixa chalonensis","49"
"49",50,0.818,0.603,0.136,1,0.603,0.102868601679802,"Meringodixa chalonensis","50"
