"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.733,0.467,0.24,0.8,0.667,1,"Pisidium","glm"
"2",2,0.549,0.097,0.147,0.111,0.986,1,"Pisidium","glm"
"3",3,0.746,0.492,0.542,0.538,0.954,1,"Pisidium","glm"
"4",4,0.888,0.776,0.747,0.818,0.958,1,"Pisidium","glm"
"5",6,0.541,0.083,0.116,0.111,0.971,1,"Pisidium","glm"
"6",7,0.615,0.231,0.336,0.231,1,1,"Pisidium","glm"
"7",8,0.659,0.319,0.419,0.333,0.985,1,"Pisidium","glm"
"8",9,0.635,0.271,0.344,0.3,0.971,1,"Pisidium","glm"
"9",10,0.667,0.333,0.481,0.333,1,1,"Pisidium","glm"
"10",11,0.978,0.847,0.575,1,0.847,0.2,"Pisidium","glm"
"11",12,0.955,0.833,0.526,1,0.833,0.2,"Pisidium","tree"
"12",13,0.989,0.938,0.836,1,0.938,0.5,"Pisidium","tree"
"13",14,0.976,0.859,0.621,1,0.859,0.2,"Pisidium","tree"
"14",15,0.955,0.896,0.619,1,0.896,0.4,"Pisidium","tree"
"15",16,0.958,0.8,0.477,1,0.8,0.142857142857143,"Pisidium","tree"
"16",17,0.969,0.829,0.602,1,0.829,0.2,"Pisidium","tree"
"17",18,0.975,0.853,0.635,1,0.853,0.222222222222222,"Pisidium","tree"
"18",19,0.986,0.897,0.691,1,0.897,0.2,"Pisidium","tree"
"19",20,0.968,0.922,0.631,1,0.922,0.428571428571429,"Pisidium","tree"
"20",21,0.971,0.844,0.748,0.9,0.944,0.198625315390001,"Pisidium","tree"
"21",22,0.941,0.778,0.437,1,0.778,0.138617634998322,"Pisidium","brt"
"22",23,0.972,0.846,0.647,1,0.846,0.183968590596125,"Pisidium","brt"
"23",24,0.953,0.803,0.522,1,0.803,0.154680488152179,"Pisidium","brt"
"24",25,0.957,0.812,0.72,0.857,0.955,0.184013442660818,"Pisidium","brt"
"25",26,0.959,0.875,0.875,0.889,0.986,0.175618913743971,"Pisidium","brt"
"26",27,0.951,0.809,0.663,0.923,0.886,0.213341144807128,"Pisidium","brt"
"27",28,0.984,0.926,0.791,1,0.926,0.194673865285637,"Pisidium","brt"
"28",29,0.959,0.838,0.571,1,0.838,0.147169594910729,"Pisidium","brt"
"29",30,0.946,0.818,0.394,1,0.818,0.106790139916854,"Pisidium","brt"
"30",31,0.814,0.597,0.266,1,0.597,0.120824663071195,"Pisidium","brt"
"31",32,0.832,0.597,0.248,1,0.597,0.0915242800601622,"Pisidium","fda"
"32",33,0.813,0.508,0.579,0.538,0.969,0.377793895605427,"Pisidium","fda"
"33",34,0.887,0.676,0.359,1,0.676,0.130917649353667,"Pisidium","fda"
"34",35,0.853,0.731,0.34,1,0.731,0.157750949570091,"Pisidium","fda"
"35",36,0.875,0.657,0.304,1,0.657,0.0802830065970167,"Pisidium","fda"
"36",37,0.832,0.623,0.383,0.923,0.7,0.155915162033935,"Pisidium","fda"
"37",38,0.804,0.529,0.252,1,0.529,0.0612016567072026,"Pisidium","fda"
"38",39,0.856,0.603,0.28,1,0.603,0.09434960422619,"Pisidium","fda"
"39",40,0.812,0.623,0.193,1,0.623,0.0700611971552566,"Pisidium","fda"
"40",41,0.896,0.731,0.647,0.8,0.931,0.196562677621841,"Pisidium","fda"
"41",42,0.849,0.625,0.333,0.889,0.736,0.202092468738556,"Pisidium","42"
"42",43,0.834,0.538,0.66,0.538,1,0.474134922027588,"Pisidium","43"
"43",44,0.867,0.608,0.659,0.636,0.972,0.309931099414825,"Pisidium","44"
"44",45,0.851,0.731,0.34,1,0.731,0.211863651871681,"Pisidium","45"
"45",46,0.852,0.643,0.291,1,0.643,0.164691537618637,"Pisidium","46"
"46",47,0.812,0.586,0.307,1,0.586,0.220357164740562,"Pisidium","47"
"47",48,0.825,0.515,0.241,1,0.515,0.145449340343475,"Pisidium","48"
"48",49,0.851,0.585,0.671,0.6,0.985,0.417927622795105,"Pisidium","49"
"49",50,0.808,0.61,0.185,1,0.61,0.125972032546997,"Pisidium","50"
