"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.839,0.545,0.569,0.613,0.932,0.56242791906027,"Orthocladius complex","glm"
"2",2,0.83,0.511,0.508,0.75,0.761,0.427548678131086,"Orthocladius complex","glm"
"3",3,0.78,0.498,0.506,0.655,0.843,0.461012231710985,"Orthocladius complex","glm"
"4",4,0.832,0.679,0.566,1,0.679,0.291065976881232,"Orthocladius complex","glm"
"5",5,0.857,0.607,0.665,0.607,1,0.718101657923805,"Orthocladius complex","glm"
"6",6,0.829,0.536,0.597,0.536,1,0.649422689903778,"Orthocladius complex","glm"
"7",7,0.839,0.577,0.539,0.871,0.706,0.35840747300813,"Orthocladius complex","glm"
"8",8,0.639,0.278,0.307,0.323,0.956,1,"Orthocladius complex","glm"
"9",9,0.796,0.456,0.475,0.576,0.88,0.463405213653174,"Orthocladius complex","glm"
"10",10,0.839,0.596,0.505,1,0.596,0.213058166265588,"Orthocladius complex","glm"
"11",11,0.951,0.748,0.751,0.839,0.909,0.625,"Orthocladius complex","tree"
"12",12,0.972,0.82,0.805,0.972,0.848,0.6,"Orthocladius complex","tree"
"13",13,0.97,0.828,0.793,0.966,0.863,0.571428571428571,"Orthocladius complex","tree"
"14",14,0.963,0.764,0.791,0.8,0.964,0.6,"Orthocladius complex","tree"
"15",15,0.959,0.844,0.812,0.964,0.88,0.571428571428571,"Orthocladius complex","tree"
"16",16,0.957,0.824,0.787,0.964,0.86,0.5,"Orthocladius complex","tree"
"17",17,0.967,0.85,0.824,0.968,0.882,0.6,"Orthocladius complex","tree"
"18",18,0.947,0.762,0.778,0.806,0.956,0.833333333333333,"Orthocladius complex","tree"
"19",19,0.975,0.819,0.823,0.879,0.94,0.6,"Orthocladius complex","tree"
"20",20,0.951,0.777,0.753,0.9,0.877,0.4,"Orthocladius complex","tree"
"21",21,0.918,0.751,0.774,0.774,0.977,0.440431573067769,"Orthocladius complex","brt"
"22",22,0.958,0.777,0.758,0.972,0.804,0.4416046582798,"Orthocladius complex","brt"
"23",23,0.959,0.833,0.815,0.931,0.902,0.395346590894342,"Orthocladius complex","brt"
"24",24,0.936,0.746,0.763,0.8,0.946,0.405048611299539,"Orthocladius complex","brt"
"25",25,0.956,0.821,0.855,0.821,1,0.396286159261341,"Orthocladius complex","brt"
"26",26,0.932,0.697,0.676,0.857,0.84,0.37303943446695,"Orthocladius complex","brt"
"27",27,0.934,0.728,0.737,0.806,0.922,0.48792600786757,"Orthocladius complex","brt"
"28",28,0.933,0.79,0.763,0.968,0.822,0.346297958613035,"Orthocladius complex","brt"
"29",29,0.922,0.699,0.681,0.879,0.82,0.376832091176476,"Orthocladius complex","brt"
"30",30,0.931,0.765,0.79,0.8,0.965,0.385995786407844,"Orthocladius complex","brt"
"31",31,0.795,0.49,0.512,0.581,0.909,0.549500304735522,"Orthocladius complex","fda"
"32",32,0.77,0.406,0.406,0.667,0.739,0.424936696628102,"Orthocladius complex","fda"
"33",33,0.771,0.459,0.459,0.655,0.804,0.427511374168802,"Orthocladius complex","fda"
"34",34,0.806,0.643,0.526,1,0.643,0.362684773430376,"Orthocladius complex","fda"
"35",35,0.85,0.567,0.61,0.607,0.96,0.487230129251956,"Orthocladius complex","fda"
"36",36,0.804,0.536,0.597,0.536,1,0.571354774773549,"Orthocladius complex","fda"
"37",37,0.804,0.498,0.455,0.871,0.627,0.465059765584292,"Orthocladius complex","fda"
"38",38,0.825,0.59,0.546,0.968,0.622,0.462217557966202,"Orthocladius complex","fda"
"39",39,0.798,0.467,0.458,0.727,0.74,0.328740111488959,"Orthocladius complex","fda"
"40",40,0.793,0.533,0.477,0.867,0.667,0.392612259489576,"Orthocladius complex","fda"
"41",41,0.805,0.503,0.533,0.548,0.955,0.567473649978638,"Orthocladius complex","rbf"
"42",42,0.778,0.531,0.505,0.944,0.587,0.393887907266617,"Orthocladius complex","rbf"
"43",43,0.774,0.523,0.547,0.621,0.902,0.421330153942108,"Orthocladius complex","rbf"
"44",44,0.839,0.648,0.583,0.88,0.768,0.474114865064621,"Orthocladius complex","rbf"
"45",45,0.856,0.587,0.637,0.607,0.98,0.608146548271179,"Orthocladius complex","rbf"
"46",46,0.704,0.409,0.463,0.429,0.98,1.54882526397705,"Orthocladius complex","rbf"
"47",47,0.772,0.434,0.401,0.806,0.627,0.45112818479538,"Orthocladius complex","rbf"
"48",48,0.854,0.622,0.573,1,0.622,0.463480561971664,"Orthocladius complex","rbf"
"49",49,0.77,0.496,0.523,0.576,0.92,0.44739305973053,"Orthocladius complex","rbf"
"50",50,0.85,0.574,0.556,0.767,0.807,0.393626868724823,"Orthocladius complex","rbf"
