"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.957,0.841,0.745,0.933,0.908,0.136843649811432,"Paracladopelma","glm"
"2",2,0.655,0.31,0.371,0.357,0.952,1,"Paracladopelma","glm"
"3",3,0.79,0.48,0.347,0.955,0.525,0.221653692367627,"Paracladopelma","glm"
"4",4,0.9,0.666,0.494,0.846,0.819,0.16167909714078,"Paracladopelma","glm"
"5",5,0.688,0.375,0.318,0.75,0.625,1,"Paracladopelma","glm"
"6",6,0.825,0.554,0.617,0.583,0.971,0.416200602752908,"Paracladopelma","glm"
"7",7,0.777,0.554,0.617,0.583,0.971,1,"Paracladopelma","glm"
"8",8,0.915,0.755,0.805,0.769,0.985,0.38951671082963,"Paracladopelma","glm"
"9",9,0.83,0.633,0.525,0.8,0.833,0.237952765259495,"Paracladopelma","glm"
"10",10,0.751,0.536,0.32,0.933,0.603,0.180816885010584,"Paracladopelma","glm"
"11",11,0.953,0.815,0.624,1,0.815,0.2,"Paracladopelma","tree"
"12",12,0.97,0.802,0.671,0.929,0.873,0.2,"Paracladopelma","tree"
"13",13,0.938,0.745,0.705,0.864,0.881,0.5,"Paracladopelma","tree"
"14",14,0.929,0.708,0.426,1,0.708,0.166666666666667,"Paracladopelma","tree"
"15",15,0.948,0.756,0.698,0.917,0.839,0.4,"Paracladopelma","tree"
"16",16,0.924,0.779,0.515,1,0.779,0.2,"Paracladopelma","tree"
"17",17,0.971,0.868,0.663,1,0.868,0.333333333333333,"Paracladopelma","tree"
"18",18,0.931,0.735,0.471,1,0.735,0.2,"Paracladopelma","tree"
"19",19,0.949,0.752,0.586,0.933,0.818,0.2,"Paracladopelma","tree"
"20",20,0.945,0.772,0.612,0.933,0.838,0.2,"Paracladopelma","tree"
"21",21,0.95,0.785,0.577,1,0.785,0.190388527849094,"Paracladopelma","brt"
"22",22,0.985,0.921,0.808,1,0.921,0.216138461860834,"Paracladopelma","brt"
"23",23,0.914,0.746,0.614,1,0.746,0.27226328954965,"Paracladopelma","brt"
"24",24,0.942,0.792,0.538,1,0.792,0.169432061049179,"Paracladopelma","brt"
"25",25,0.959,0.786,0.767,0.875,0.911,0.329526601332585,"Paracladopelma","brt"
"26",26,0.926,0.721,0.746,0.75,0.971,0.238744406844022,"Paracladopelma","brt"
"27",27,0.919,0.706,0.419,1,0.706,0.135270807378642,"Paracladopelma","brt"
"28",28,0.914,0.735,0.471,1,0.735,0.146293215880569,"Paracladopelma","brt"
"29",29,0.968,0.836,0.836,0.867,0.97,0.245174898603576,"Paracladopelma","brt"
"30",30,0.96,0.838,0.652,1,0.838,0.219599303680578,"Paracladopelma","brt"
"31",31,0.773,0.554,0.6,0.6,0.954,0.317584203546159,"Paracladopelma","fda"
"32",32,0.861,0.675,0.476,0.929,0.746,0.203239508183634,"Paracladopelma","fda"
"33",33,0.796,0.485,0.366,0.909,0.576,0.190024597487209,"Paracladopelma","fda"
"34",34,0.632,0.371,0.476,0.385,0.986,0.37960260398876,"Paracladopelma","fda"
"35",35,0.791,0.53,0.416,0.958,0.571,0.299736367588109,"Paracladopelma","fda"
"36",36,0.76,0.466,0.26,0.833,0.632,0.12041607062467,"Paracladopelma","fda"
"37",37,0.846,0.569,0.659,0.583,0.985,0.700259971373714,"Paracladopelma","fda"
"38",38,0.803,0.601,0.686,0.615,0.985,0.359826563002483,"Paracladopelma","fda"
"39",39,0.769,0.512,0.363,0.8,0.712,0.1737421581802,"Paracladopelma","fda"
"40",40,0.7,0.419,0.222,0.933,0.485,0.165721723387278,"Paracladopelma","fda"
"41",41,0.852,0.6,0.709,0.6,1,0.42305189371109,"Paracladopelma","rbf"
"42",42,0.796,0.587,0.341,1,0.587,0.235083132982254,"Paracladopelma","rbf"
"43",43,0.77,0.429,0.301,0.955,0.475,0.261594891548157,"Paracladopelma","rbf"
"44",44,0.783,0.514,0.244,1,0.514,0.150009036064148,"Paracladopelma","rbf"
"45",45,0.742,0.47,0.407,0.792,0.679,0.345745235681534,"Paracladopelma","rbf"
"46",46,0.7,0.471,0.545,0.5,0.971,0.313503712415695,"Paracladopelma","rbf"
"47",47,0.869,0.618,0.326,1,0.618,0.16656368970871,"Paracladopelma","rbf"
"48",48,0.861,0.663,0.707,0.692,0.971,0.198087394237518,"Paracladopelma","rbf"
"49",49,0.91,0.752,0.586,0.933,0.818,0.28016871213913,"Paracladopelma","rbf"
"50",50,0.781,0.499,0.312,0.867,0.632,0.244030892848969,"Paracladopelma","rbf"
