"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.702,0.404,0.448,0.444,0.959,1,"Psectrocladius","glm"
"2",2,0.7,0.4,0.556,0.4,1,1,"Psectrocladius","glm"
"3",3,0.583,0.167,0.27,0.167,1,1,"Psectrocladius","glm"
"4",4,0.562,0.125,0.205,0.125,1,1,"Psectrocladius","glm"
"5",5,0.493,-0.013,-0.02,0,0.987,1,"Psectrocladius","glm"
"6",7,0.636,0.273,0.368,0.286,0.987,1,"Psectrocladius","glm"
"7",8,0.58,0.16,0.176,0.2,0.96,1,"Psectrocladius","glm"
"8",9,0.732,0.463,0.35,0.571,0.892,1,"Psectrocladius","glm"
"9",10,0.91,0.809,0.52,1,0.809,0.16688702725782,"Psectrocladius","glm"
"10",11,0.953,0.905,0.675,1,0.905,0.555555555555556,"Psectrocladius","glm"
"11",12,0.955,0.907,0.548,1,0.907,0.4,"Psectrocladius","tree"
"12",13,0.968,0.89,0.552,1,0.89,0.25,"Psectrocladius","tree"
"13",14,0.97,0.865,0.555,1,0.865,0.2,"Psectrocladius","tree"
"14",15,0.964,0.907,0.428,1,0.907,0.2,"Psectrocladius","tree"
"15",16,0.976,0.918,0.537,1,0.918,0.2,"Psectrocladius","tree"
"16",17,0.957,0.868,0.527,1,0.868,0.2,"Psectrocladius","tree"
"17",18,0.936,0.84,0.396,1,0.84,0.2,"Psectrocladius","tree"
"18",19,0.948,0.838,0.472,1,0.838,0.2,"Psectrocladius","tree"
"19",20,0.934,0.779,0.475,1,0.779,0.2,"Psectrocladius","tree"
"20",21,0.985,0.946,0.791,1,0.946,0.212830020477085,"Psectrocladius","tree"
"21",22,0.968,0.893,0.511,1,0.893,0.116297214958197,"Psectrocladius","brt"
"22",23,0.947,0.849,0.461,1,0.849,0.0918336883396772,"Psectrocladius","brt"
"23",24,0.939,0.78,0.585,0.875,0.905,0.134525457190174,"Psectrocladius","brt"
"24",25,0.982,0.973,0.737,1,0.973,0.086393420445086,"Psectrocladius","brt"
"25",26,0.981,0.932,0.586,1,0.932,0.0821250073139429,"Psectrocladius","brt"
"26",27,0.976,0.908,0.624,1,0.908,0.132347970003454,"Psectrocladius","brt"
"27",28,0.979,0.933,0.636,1,0.933,0.0932424422352572,"Psectrocladius","brt"
"28",29,0.971,0.878,0.555,1,0.878,0.127176864678095,"Psectrocladius","brt"
"29",30,0.954,0.824,0.545,1,0.824,0.156390893581185,"Psectrocladius","brt"
"30",31,0.892,0.716,0.354,1,0.716,0.0119104794653006,"Psectrocladius","brt"
"31",32,0.864,0.72,0.491,0.8,0.92,0.000933008405729232,"Psectrocladius","fda"
"32",33,0.877,0.726,0.287,1,0.726,0.0427438022260136,"Psectrocladius","fda"
"33",34,0.916,0.709,0.672,0.75,0.959,0.122788890589605,"Psectrocladius","fda"
"34",35,0.849,0.693,0.148,1,0.693,0.0512587983111857,"Psectrocladius","fda"
"35",36,0.805,0.586,0.255,0.75,0.836,0.0231702539449561,"Psectrocladius","fda"
"36",37,0.788,0.581,0.253,0.857,0.724,0.0744953206031981,"Psectrocladius","fda"
"37",38,0.747,0.493,0.162,0.8,0.693,0.0173444283236208,"Psectrocladius","fda"
"38",39,0.871,0.689,0.277,1,0.689,0.00683583817871908,"Psectrocladius","fda"
"39",40,0.775,0.588,0.268,1,0.588,0.112398819161184,"Psectrocladius","fda"
"40",41,0.938,0.838,0.528,1,0.838,0.106480002403259,"Psectrocladius","fda"
"41",42,0.837,0.693,0.419,0.8,0.893,0.16767917573452,"Psectrocladius","42"
"42",43,0.886,0.767,0.333,1,0.767,0.148559004068375,"Psectrocladius","43"
"43",44,0.927,0.757,0.378,1,0.757,0.154681608080864,"Psectrocladius","44"
"44",45,0.853,0.733,0.175,1,0.733,0.103140734136105,"Psectrocladius","45"
"45",46,0.733,0.503,0.167,0.75,0.753,0.106242597103119,"Psectrocladius","46"
"46",47,0.861,0.712,0.432,0.857,0.855,0.202943950891495,"Psectrocladius","47"
"47",48,0.651,0.387,0.475,0.4,0.987,0.325666815042496,"Psectrocladius","48"
"48",49,0.898,0.749,0.516,0.857,0.892,0.216853648424149,"Psectrocladius","49"
"49",50,0.812,0.647,0.32,1,0.647,0.201463356614113,"Psectrocladius","50"
