"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.779,0.558,0.274,0.9,0.658,1,"Paratanytarsus","glm"
"2",2,0.536,0.071,0.102,0.1,0.971,1,"Paratanytarsus","glm"
"3",3,0.841,0.682,0.694,0.75,0.932,1,"Paratanytarsus","glm"
"4",4,0.748,0.496,0.549,0.55,0.946,1,"Paratanytarsus","glm"
"5",5,0.613,0.227,0.281,0.278,0.949,1,"Paratanytarsus","glm"
"6",6,0.951,0.894,0.894,0.909,0.985,0.253070019180097,"Paratanytarsus","glm"
"7",7,0.978,0.847,0.575,1,0.847,0.0828773076947305,"Paratanytarsus","glm"
"8",8,0.562,0.125,0.205,0.125,1,1,"Paratanytarsus","glm"
"9",9,0.85,0.699,0.56,0.846,0.853,1,"Paratanytarsus","glm"
"10",10,0.633,0.267,0.308,0.333,0.933,1,"Paratanytarsus","glm"
"11",11,0.962,0.781,0.462,1,0.781,0.125,"Paratanytarsus","tree"
"12",12,0.966,0.871,0.629,1,0.871,0.166666666666667,"Paratanytarsus","tree"
"13",13,0.95,0.781,0.679,0.95,0.831,0.363636363636364,"Paratanytarsus","tree"
"14",14,0.98,0.861,0.809,0.95,0.911,0.4,"Paratanytarsus","tree"
"15",15,0.965,0.831,0.696,1,0.831,0.285714285714286,"Paratanytarsus","tree"
"16",16,0.961,0.836,0.589,1,0.836,0.2,"Paratanytarsus","tree"
"17",17,0.948,0.833,0.549,1,0.833,0.2,"Paratanytarsus","tree"
"18",18,0.95,0.853,0.529,1,0.853,0.2,"Paratanytarsus","tree"
"19",19,0.936,0.779,0.531,1,0.779,0.2,"Paratanytarsus","tree"
"20",20,0.95,0.773,0.532,1,0.773,0.2,"Paratanytarsus","tree"
"21",21,0.958,0.818,0.673,0.9,0.918,0.157467205423499,"Paratanytarsus","brt"
"22",22,0.954,0.857,0.6,1,0.857,0.164352617898385,"Paratanytarsus","brt"
"23",23,0.959,0.865,0.812,0.95,0.915,0.328342720397834,"Paratanytarsus","brt"
"24",24,0.999,0.982,0.967,1,0.982,0.366600761144068,"Paratanytarsus","brt"
"25",25,0.967,0.898,0.805,1,0.898,0.274826604200653,"Paratanytarsus","brt"
"26",26,0.954,0.834,0.724,0.909,0.925,0.175568377963156,"Paratanytarsus","brt"
"27",27,0.982,0.889,0.661,1,0.889,0.135072083958394,"Paratanytarsus","brt"
"28",28,0.955,0.853,0.529,1,0.853,0.117528579697573,"Paratanytarsus","brt"
"29",29,0.934,0.787,0.741,0.846,0.941,0.195413302045054,"Paratanytarsus","brt"
"30",30,0.937,0.8,0.741,0.867,0.933,0.229988100579322,"Paratanytarsus","brt"
"31",31,0.847,0.699,0.358,1,0.699,0.0545638884228985,"Paratanytarsus","fda"
"32",32,0.88,0.729,0.495,0.9,0.829,0.165746355795027,"Paratanytarsus","fda"
"33",33,0.875,0.733,0.785,0.75,0.983,0.846850717659455,"Paratanytarsus","fda"
"34",34,0.86,0.589,0.554,0.75,0.839,0.254186226259054,"Paratanytarsus","fda"
"35",35,0.757,0.516,0.372,0.889,0.627,0.216937961124214,"Paratanytarsus","fda"
"36",36,0.726,0.425,0.501,0.455,0.97,0.257168496298661,"Paratanytarsus","fda"
"37",37,0.9,0.686,0.751,0.7,0.986,0.818690635616206,"Paratanytarsus","fda"
"38",38,0.75,0.555,0.243,0.875,0.68,0.116304785928374,"Paratanytarsus","fda"
"39",39,0.899,0.706,0.435,1,0.706,0.0523871437888331,"Paratanytarsus","fda"
"40",40,0.884,0.68,0.586,0.8,0.88,0.2081897874621,"Paratanytarsus","fda"
"41",41,0.41,0.205,0.059,1,0.205,-0.115475699305534,"Paratanytarsus","rbf"
"42",42,0.879,0.686,0.545,0.8,0.886,0.223651885986328,"Paratanytarsus","rbf"
"43",43,0.916,0.733,0.785,0.75,0.983,0.442290961742401,"Paratanytarsus","rbf"
"44",44,0.835,0.593,0.454,0.95,0.643,0.309620022773743,"Paratanytarsus","rbf"
"45",45,0.763,0.61,0.423,1,0.61,0.283259093761444,"Paratanytarsus","rbf"
"46",46,0.765,0.446,0.209,0.909,0.537,0.144065350294113,"Paratanytarsus","rbf"
"47",47,0.796,0.603,0.514,0.7,0.903,0.229954332113266,"Paratanytarsus","rbf"
"48",48,0.743,0.547,0.189,1,0.547,0.13335394859314,"Paratanytarsus","rbf"
"49",49,0.871,0.618,0.341,1,0.618,0.168579906225204,"Paratanytarsus","rbf"
"50",50,0.837,0.64,0.516,0.8,0.84,0.233348175883293,"Paratanytarsus","rbf"
