"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.875,0.602,0.588,0.628,0.974,0.667302573012722,"Hydroptilidae","glm"
"2",2,0.842,0.575,0.541,0.708,0.867,0.606549611865248,"Hydroptilidae","glm"
"3",3,0.797,0.607,0.473,0.607,1,0.755725999725488,"Hydroptilidae","glm"
"4",4,0.714,0.438,0.373,0.549,0.889,0.656804634416407,"Hydroptilidae","glm"
"5",5,0.814,0.583,0.576,0.816,0.767,0.605079756087454,"Hydroptilidae","glm"
"6",6,0.817,0.595,0.491,0.678,0.917,0.736726270979407,"Hydroptilidae","glm"
"7",7,0.918,0.685,0.664,0.885,0.8,0.71436504501408,"Hydroptilidae","glm"
"8",8,0.609,0.219,0.244,0.873,0.346,1,"Hydroptilidae","glm"
"9",9,0.771,0.513,0.439,0.545,0.968,0.668479865507045,"Hydroptilidae","glm"
"10",10,0.838,0.581,0.42,0.581,1,0.804908831083016,"Hydroptilidae","glm"
"11",11,0.953,0.755,0.753,0.86,0.895,0.666666666666667,"Hydroptilidae","tree"
"12",12,0.965,0.8,0.766,0.833,0.967,0.916666666666667,"Hydroptilidae","tree"
"13",13,0.943,0.754,0.641,0.754,1,1,"Hydroptilidae","tree"
"14",14,0.942,0.728,0.664,0.765,0.963,0.962962962962963,"Hydroptilidae","tree"
"15",15,0.956,0.785,0.785,0.918,0.867,0.777777777777778,"Hydroptilidae","tree"
"16",16,0.955,0.807,0.797,0.932,0.875,0.8,"Hydroptilidae","tree"
"17",17,0.94,0.719,0.615,0.769,0.95,0.923076923076923,"Hydroptilidae","tree"
"18",18,0.979,0.852,0.811,0.891,0.962,0.944444444444444,"Hydroptilidae","tree"
"19",19,0.937,0.703,0.666,0.8,0.903,0.714285714285714,"Hydroptilidae","tree"
"20",20,0.93,0.702,0.637,0.839,0.864,0.8,"Hydroptilidae","tree"
"21",21,0.889,0.632,0.645,1,0.632,0.429826229520788,"Hydroptilidae","brt"
"22",22,0.964,0.863,0.841,0.896,0.967,0.594323253816023,"Hydroptilidae","brt"
"23",23,0.923,0.74,0.669,0.82,0.92,0.679066903628977,"Hydroptilidae","brt"
"24",24,0.911,0.717,0.717,0.902,0.815,0.634574986084518,"Hydroptilidae","brt"
"25",25,0.967,0.803,0.769,0.837,0.967,0.630487023769853,"Hydroptilidae","brt"
"26",26,0.908,0.629,0.53,0.712,0.917,0.74870010887371,"Hydroptilidae","brt"
"27",27,0.945,0.738,0.64,0.788,0.95,0.717796660204195,"Hydroptilidae","brt"
"28",28,0.946,0.8,0.72,0.8,1,0.677261579411246,"Hydroptilidae","brt"
"29",29,0.9,0.687,0.712,0.945,0.742,0.570645183713119,"Hydroptilidae","brt"
"30",30,0.922,0.764,0.693,0.855,0.909,0.731689184145225,"Hydroptilidae","brt"
"31",31,0.805,0.495,0.5,0.837,0.658,0.379942965754293,"Hydroptilidae","fda"
"32",32,0.803,0.546,0.502,0.646,0.9,0.704583729454385,"Hydroptilidae","fda"
"33",33,0.766,0.519,0.424,0.639,0.88,0.676158815706246,"Hydroptilidae","fda"
"34",34,0.686,0.442,0.394,0.627,0.815,0.629401480714103,"Hydroptilidae","fda"
"35",35,0.753,0.416,0.356,0.449,0.967,0.729237097879227,"Hydroptilidae","fda"
"36",36,0.767,0.468,0.372,0.593,0.875,0.739235556988964,"Hydroptilidae","fda"
"37",37,0.807,0.465,0.473,0.865,0.6,0.719120624204784,"Hydroptilidae","fda"
"38",38,0.775,0.455,0.349,0.455,1,0.769321541083116,"Hydroptilidae","fda"
"39",39,0.68,0.364,0.292,0.364,1,0.761575745518589,"Hydroptilidae","fda"
"40",40,0.815,0.645,0.488,0.645,1,0.735181451537309,"Hydroptilidae","fda"
"41",41,0.776,0.47,0.463,0.628,0.842,0.557494282722473,"Hydroptilidae","rbf"
"42",42,0.857,0.642,0.646,0.875,0.767,0.538941085338593,"Hydroptilidae","rbf"
"43",43,0.794,0.543,0.435,0.623,0.92,0.707466423511505,"Hydroptilidae","rbf"
"44",44,0.736,0.492,0.41,0.529,0.963,0.686446964740753,"Hydroptilidae","rbf"
"45",45,0.714,0.386,0.365,0.653,0.733,0.566649556159973,"Hydroptilidae","rbf"
"46",46,0.732,0.412,0.38,0.746,0.667,0.606472074985504,"Hydroptilidae","rbf"
"47",47,0.723,0.377,0.377,0.827,0.55,0.685455620288849,"Hydroptilidae","rbf"
"48",48,0.722,0.403,0.363,0.673,0.731,0.629450500011444,"Hydroptilidae","rbf"
"49",49,0.723,0.427,0.424,0.782,0.645,0.519576072692871,"Hydroptilidae","rbf"
"50",50,0.812,0.613,0.453,0.613,1,0.682395458221436,"Hydroptilidae","rbf"
