"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.659,0.326,0.296,0.971,0.356,0.336058367461144,"Fallceon","glm"
"2",2,0.799,0.499,0.47,0.912,0.587,0.303180726371262,"Fallceon","glm"
"3",3,0.906,0.734,0.699,0.885,0.849,0.249969214724873,"Fallceon","glm"
"4",4,0.77,0.54,0.54,0.704,0.837,1,"Fallceon","glm"
"5",5,0.928,0.777,0.76,0.897,0.88,0.289481293675469,"Fallceon","glm"
"6",6,0.741,0.481,0.537,0.5,0.981,0.419555066495518,"Fallceon","glm"
"7",7,0.879,0.716,0.712,0.839,0.878,0.26362345735317,"Fallceon","glm"
"8",8,0.806,0.552,0.583,0.613,0.939,0.461169011246424,"Fallceon","glm"
"9",9,0.858,0.565,0.558,0.75,0.815,0.348098807671056,"Fallceon","glm"
"10",10,0.951,0.8,0.857,0.8,1,0.756929380942545,"Fallceon","glm"
"11",11,0.92,0.625,0.651,0.647,0.978,0.875,"Fallceon","tree"
"12",12,0.94,0.737,0.742,0.824,0.913,0.6,"Fallceon","tree"
"13",13,0.956,0.829,0.805,0.923,0.906,0.625,"Fallceon","tree"
"14",14,0.96,0.82,0.781,0.963,0.857,0.4,"Fallceon","tree"
"15",15,0.958,0.797,0.785,0.897,0.9,0.6,"Fallceon","tree"
"16",16,0.904,0.674,0.619,0.933,0.741,0.375,"Fallceon","tree"
"17",17,0.935,0.708,0.691,0.871,0.837,0.4,"Fallceon","tree"
"18",18,0.941,0.723,0.679,0.968,0.755,0.4,"Fallceon","tree"
"19",19,0.94,0.777,0.757,0.906,0.87,0.4,"Fallceon","tree"
"20",20,0.965,0.799,0.799,0.85,0.949,0.6,"Fallceon","tree"
"21",21,0.939,0.763,0.747,0.941,0.822,0.41894927963878,"Fallceon","brt"
"22",22,0.939,0.766,0.769,0.853,0.913,0.442375810264482,"Fallceon","brt"
"23",23,0.905,0.694,0.708,0.769,0.925,0.376658442277439,"Fallceon","brt"
"24",24,0.939,0.776,0.711,1,0.776,0.283626909508828,"Fallceon","brt"
"25",25,0.919,0.766,0.719,0.966,0.8,0.385398734747698,"Fallceon","brt"
"26",26,0.921,0.73,0.684,0.933,0.796,0.371385834469875,"Fallceon","brt"
"27",27,0.895,0.682,0.633,0.968,0.714,0.325455708453344,"Fallceon","brt"
"28",28,0.921,0.769,0.764,0.871,0.898,0.433983403157484,"Fallceon","brt"
"29",29,0.929,0.727,0.709,0.875,0.852,0.371666609667723,"Fallceon","brt"
"30",30,0.907,0.764,0.655,0.95,0.814,0.312301725795881,"Fallceon","brt"
"31",31,0.638,0.341,0.313,0.941,0.4,0.363861373071363,"Fallceon","fda"
"32",32,0.769,0.432,0.413,0.824,0.609,0.28362720535338,"Fallceon","fda"
"33",33,0.822,0.542,0.527,0.731,0.811,0.206286266018138,"Fallceon","fda"
"34",34,0.85,0.593,0.652,0.593,1,0.829927113075285,"Fallceon","fda"
"35",35,0.862,0.584,0.588,0.724,0.86,0.328516822842506,"Fallceon","fda"
"36",36,0.727,0.433,0.443,0.6,0.833,0.313796101567436,"Fallceon","fda"
"37",37,0.853,0.591,0.584,0.774,0.816,0.338367897226004,"Fallceon","fda"
"38",38,0.708,0.475,0.515,0.516,0.959,0.335276029808164,"Fallceon","fda"
"39",39,0.817,0.559,0.542,0.781,0.778,0.30020609192668,"Fallceon","fda"
"40",40,0.938,0.763,0.619,1,0.763,0.0471898586455196,"Fallceon","fda"
"41",41,0.653,0.299,0.292,0.676,0.622,0.442878216505051,"Fallceon","rbf"
"42",42,0.721,0.435,0.459,0.5,0.935,0.514257311820984,"Fallceon","rbf"
"43",43,0.8,0.563,0.508,0.846,0.717,0.24415722489357,"Fallceon","rbf"
"44",44,0.855,0.635,0.63,0.778,0.857,0.260747671127319,"Fallceon","rbf"
"45",45,0.881,0.646,0.582,0.966,0.68,0.259256899356842,"Fallceon","rbf"
"46",46,0.722,0.43,0.389,0.8,0.63,0.356159776449203,"Fallceon","rbf"
"47",47,0.845,0.608,0.622,0.71,0.898,0.477954685688019,"Fallceon","rbf"
"48",48,0.681,0.367,0.41,0.387,0.98,0.514926373958588,"Fallceon","rbf"
"49",49,0.843,0.622,0.595,0.844,0.778,0.18900653719902,"Fallceon","rbf"
"50",50,0.831,0.548,0.558,0.65,0.898,0.37108302116394,"Fallceon","rbf"
