"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.949,0.827,0.829,0.935,0.892,0.589338024902532,"Parametriocnemus","glm"
"2",2,0.969,0.869,0.875,0.977,0.892,0.439962838034733,"Parametriocnemus","glm"
"3",3,0.694,0.387,0.384,0.81,0.578,1,"Parametriocnemus","glm"
"4",4,0.508,0.015,0.015,0.19,0.825,1,"Parametriocnemus","glm"
"5",5,0.921,0.747,0.759,0.978,0.769,0.480761820530484,"Parametriocnemus","glm"
"6",6,0.968,0.805,0.792,0.805,1,0.819000749818287,"Parametriocnemus","glm"
"7",7,0.703,0.407,0.405,0.868,0.538,1,"Parametriocnemus","glm"
"8",8,0.753,0.506,0.502,0.7,0.806,1,"Parametriocnemus","glm"
"9",9,0.851,0.702,0.712,0.952,0.75,1,"Parametriocnemus","glm"
"10",10,0.819,0.638,0.634,0.842,0.795,1,"Parametriocnemus","glm"
"11",11,0.964,0.827,0.829,0.935,0.892,0.6,"Parametriocnemus","tree"
"12",12,0.97,0.828,0.826,0.909,0.919,0.6,"Parametriocnemus","tree"
"13",13,0.981,0.833,0.838,0.833,1,1,"Parametriocnemus","tree"
"14",14,0.952,0.802,0.804,0.952,0.85,0.6,"Parametriocnemus","tree"
"15",15,0.968,0.803,0.809,0.957,0.846,0.6,"Parametriocnemus","tree"
"16",16,0.97,0.813,0.814,0.927,0.886,0.6,"Parametriocnemus","tree"
"17",17,0.968,0.767,0.766,0.921,0.846,0.5,"Parametriocnemus","tree"
"18",18,0.966,0.786,0.788,0.925,0.861,0.6,"Parametriocnemus","tree"
"19",19,0.958,0.794,0.794,0.905,0.889,0.625,"Parametriocnemus","tree"
"20",20,0.975,0.853,0.853,0.921,0.932,0.666666666666667,"Parametriocnemus","tree"
"21",21,0.931,0.783,0.781,0.891,0.892,0.594472452871303,"Parametriocnemus","brt"
"22",22,0.947,0.828,0.826,0.909,0.919,0.542349255257279,"Parametriocnemus","brt"
"23",23,0.962,0.789,0.792,0.833,0.956,0.500038286813659,"Parametriocnemus","brt"
"24",24,0.933,0.781,0.78,0.881,0.9,0.539229086449153,"Parametriocnemus","brt"
"25",25,0.957,0.832,0.834,0.935,0.897,0.534198114305089,"Parametriocnemus","brt"
"26",26,0.925,0.69,0.703,0.976,0.714,0.508687731365801,"Parametriocnemus","brt"
"27",27,0.97,0.896,0.896,0.947,0.949,0.47449664656853,"Parametriocnemus","brt"
"28",28,0.937,0.781,0.787,0.975,0.806,0.502306154974337,"Parametriocnemus","brt"
"29",29,0.96,0.782,0.791,0.976,0.806,0.539807411664568,"Parametriocnemus","brt"
"30",30,0.972,0.898,0.902,0.921,0.977,0.557432326681971,"Parametriocnemus","brt"
"31",31,0.792,0.529,0.533,0.826,0.703,0.710659147012562,"Parametriocnemus","fda"
"32",32,0.859,0.606,0.604,0.795,0.811,0.638531482789675,"Parametriocnemus","fda"
"33",33,0.829,0.565,0.564,0.81,0.756,0.591949395174619,"Parametriocnemus","fda"
"34",34,0.823,0.557,0.559,0.857,0.7,0.682780944546617,"Parametriocnemus","fda"
"35",35,0.853,0.562,0.569,0.87,0.692,0.647678479472502,"Parametriocnemus","fda"
"36",36,0.811,0.523,0.537,0.951,0.571,0.573916101401391,"Parametriocnemus","fda"
"37",37,0.782,0.457,0.456,0.842,0.615,0.587798750403172,"Parametriocnemus","fda"
"38",38,0.87,0.647,0.654,0.925,0.722,0.698426203222157,"Parametriocnemus","fda"
"39",39,0.931,0.754,0.765,0.976,0.778,0.499012928550601,"Parametriocnemus","fda"
"40",40,0.899,0.697,0.686,0.947,0.75,0.565027511834082,"Parametriocnemus","fda"
"41",41,0.741,0.41,0.412,0.761,0.649,0.542525470256805,"Parametriocnemus","rbf"
"42",42,0.817,0.584,0.58,0.773,0.811,0.607399106025696,"Parametriocnemus","rbf"
"43",43,0.854,0.683,0.679,0.905,0.778,0.500872611999512,"Parametriocnemus","rbf"
"44",44,0.499,0.285,0.287,0.81,0.475,-14.9565229415894,"Parametriocnemus","rbf"
"45",45,0.824,0.52,0.511,0.674,0.846,0.700333893299103,"Parametriocnemus","rbf"
"46",46,0.845,0.617,0.625,0.902,0.714,0.604982972145081,"Parametriocnemus","rbf"
"47",47,0.808,0.584,0.584,0.763,0.821,0.619068503379822,"Parametriocnemus","rbf"
"48",48,0.368,0.094,0.09,0.15,0.944,3.89135313034058,"Parametriocnemus","rbf"
"49",49,0.857,0.675,0.668,0.786,0.889,2.55172896385193,"Parametriocnemus","rbf"
"50",50,0.941,0.743,0.734,0.947,0.795,0.484709620475769,"Parametriocnemus","rbf"
