"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.922,0.754,0.619,0.81,0.944,0.762365933095792,"Baetis","glm"
"2",2,0.928,0.706,0.767,0.984,0.722,0.638566969358788,"Baetis","glm"
"3",3,0.882,0.764,0.764,0.952,0.812,1,"Baetis","glm"
"4",4,0.874,0.679,0.604,0.81,0.87,0.812478240140812,"Baetis","glm"
"5",5,0.807,0.507,0.479,0.825,0.682,0.815381098973059,"Baetis","glm"
"6",6,0.902,0.758,0.574,0.824,0.933,0.877664693100111,"Baetis","glm"
"7",7,0.943,0.859,0.72,0.859,1,0.83730405264146,"Baetis","glm"
"8",8,0.952,0.803,0.819,0.969,0.833,0.627473046147183,"Baetis","glm"
"9",9,0.877,0.682,0.48,0.754,0.929,0.864127139110107,"Baetis","glm"
"10",10,0.926,0.68,0.644,0.891,0.789,0.840904981316171,"Baetis","glm"
"11",11,0.945,0.778,0.609,0.778,1,1,"Baetis","tree"
"12",12,0.913,0.663,0.536,0.774,0.889,0.8,"Baetis","tree"
"13",13,0.98,0.827,0.808,0.952,0.875,0.8,"Baetis","tree"
"14",14,0.981,0.85,0.827,0.937,0.913,0.8,"Baetis","tree"
"15",15,0.935,0.755,0.755,0.937,0.818,0.857142857142857,"Baetis","tree"
"16",16,0.946,0.771,0.597,0.838,0.933,0.833333333333333,"Baetis","tree"
"17",17,0.983,0.863,0.794,0.922,0.941,0.833333333333333,"Baetis","tree"
"18",18,0.947,0.785,0.612,0.785,1,1,"Baetis","tree"
"19",19,0.954,0.785,0.564,0.785,1,1,"Baetis","tree"
"20",20,0.933,0.77,0.693,0.875,0.895,0.8,"Baetis","tree"
"21",21,0.934,0.714,0.606,0.825,0.889,0.774635688444164,"Baetis","brt"
"22",22,0.963,0.815,0.717,0.871,0.944,0.739649029237852,"Baetis","brt"
"23",23,0.949,0.79,0.607,0.79,1,0.872618900649007,"Baetis","brt"
"24",24,0.945,0.825,0.717,0.825,1,0.73992464142973,"Baetis","brt"
"25",25,0.924,0.667,0.509,0.667,1,0.777485919686919,"Baetis","brt"
"26",26,0.928,0.731,0.533,0.797,0.933,0.842543194128143,"Baetis","brt"
"27",27,0.942,0.816,0.709,0.875,0.941,0.73931539470738,"Baetis","brt"
"28",28,0.93,0.71,0.645,0.877,0.833,0.766052116135598,"Baetis","brt"
"29",29,0.927,0.699,0.763,0.985,0.714,0.709820000495875,"Baetis","brt"
"30",30,0.936,0.764,0.737,0.922,0.842,0.720577474983541,"Baetis","brt"
"31",31,0.846,0.635,0.497,0.746,0.889,0.84472723504195,"Baetis","fda"
"32",32,0.842,0.625,0.613,0.903,0.722,0.819434149455737,"Baetis","fda"
"33",33,0.958,0.841,0.753,0.903,0.938,0.981749564046594,"Baetis","fda"
"34",34,0.849,0.608,0.562,0.825,0.783,0.877424571341655,"Baetis","fda"
"35",35,0.797,0.491,0.458,0.81,0.682,0.865261561789973,"Baetis","fda"
"36",36,0.859,0.623,0.437,0.757,0.867,0.957159786385412,"Baetis","fda"
"37",37,0.939,0.785,0.657,0.844,0.941,0.978222124406098,"Baetis","fda"
"38",38,0.909,0.803,0.819,0.969,0.833,0.664054220189359,"Baetis","fda"
"39",39,0.78,0.479,0.479,0.908,0.571,0.87835908743937,"Baetis","fda"
"40",40,0.857,0.562,0.371,0.562,1,0.906569362911215,"Baetis","fda"
"41",41,0.823,0.579,0.403,0.635,0.944,0.773064494132996,"Baetis","rbf"
"42",42,0.836,0.577,0.535,0.855,0.722,0.722571790218353,"Baetis","rbf"
"43",43,0.924,0.76,0.617,0.823,0.938,0.80564934015274,"Baetis","rbf"
"44",44,0.815,0.568,0.465,0.698,0.87,0.812412202358246,"Baetis","rbf"
"45",45,0.713,0.444,0.397,0.762,0.682,0.796877384185791,"Baetis","rbf"
"46",46,0.866,0.691,0.535,0.824,0.867,0.802470624446869,"Baetis","rbf"
"47",47,0.92,0.766,0.578,0.766,1,0.825808167457581,"Baetis","rbf"
"48",48,0.883,0.639,0.581,0.862,0.778,0.741556167602539,"Baetis","rbf"
"49",49,0.748,0.438,0.479,0.938,0.5,0.679442286491394,"Baetis","rbf"
"50",50,0.859,0.604,0.435,0.656,0.947,0.798394858837128,"Baetis","rbf"
