"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.749,0.497,0.318,0.867,0.631,1,"Nemouridae","glm"
"2",2,0.585,0.17,0.228,0.2,0.97,1,"Nemouridae","glm"
"3",3,0.545,0.091,0.148,0.091,1,1,"Nemouridae","glm"
"4",4,0.579,0.157,0.206,0.2,0.957,1,"Nemouridae","glm"
"5",5,0.732,0.464,0.43,0.6,0.864,1,"Nemouridae","glm"
"6",6,0.675,0.35,0.403,0.412,0.938,1,"Nemouridae","glm"
"7",7,0.725,0.45,0.509,0.5,0.95,1,"Nemouridae","glm"
"8",8,0.636,0.272,0.368,0.286,0.987,1,"Nemouridae","glm"
"9",9,0.704,0.408,0.339,0.714,0.694,1,"Nemouridae","glm"
"10",10,0.551,0.102,0.142,0.133,0.969,1,"Nemouridae","glm"
"11",11,0.986,0.877,0.728,1,0.877,0.2,"Nemouridae","tree"
"12",12,0.948,0.866,0.626,1,0.866,0.4,"Nemouridae","tree"
"13",13,0.997,0.986,0.95,1,0.986,0.833333333333333,"Nemouridae","tree"
"14",14,0.959,0.771,0.544,1,0.771,0.2,"Nemouridae","tree"
"15",15,0.968,0.818,0.625,1,0.818,0.25,"Nemouridae","tree"
"16",16,0.99,0.892,0.775,1,0.892,0.3,"Nemouridae","tree"
"17",17,0.982,0.844,0.77,0.944,0.9,0.333333333333333,"Nemouridae","tree"
"18",18,0.97,0.853,0.498,1,0.853,0.111111111111111,"Nemouridae","tree"
"19",19,0.985,0.935,0.88,1,0.935,0.666666666666667,"Nemouridae","tree"
"20",20,0.975,0.859,0.699,1,0.859,0.2,"Nemouridae","tree"
"21",21,0.967,0.856,0.777,0.933,0.923,0.267672470863181,"Nemouridae","brt"
"22",22,0.963,0.866,0.626,1,0.866,0.191910144957147,"Nemouridae","brt"
"23",23,0.956,0.889,0.68,1,0.889,0.204360026310203,"Nemouridae","brt"
"24",24,0.947,0.776,0.615,0.933,0.843,0.222831920548388,"Nemouridae","brt"
"25",25,0.952,0.818,0.625,1,0.818,0.206709147982391,"Nemouridae","brt"
"26",26,0.984,0.88,0.826,0.941,0.938,0.295889884593766,"Nemouridae","brt"
"27",27,0.971,0.867,0.75,1,0.867,0.262322625672639,"Nemouridae","brt"
"28",28,0.981,0.933,0.705,1,0.933,0.208530117438959,"Nemouridae","brt"
"29",29,0.966,0.84,0.815,0.905,0.935,0.350216307344027,"Nemouridae","brt"
"30",30,0.95,0.769,0.789,0.8,0.969,0.363415648995954,"Nemouridae","brt"
"31",31,0.793,0.631,0.39,1,0.631,0.200225504865267,"Nemouridae","fda"
"32",32,0.904,0.81,0.668,0.9,0.91,0.174961029992915,"Nemouridae","fda"
"33",33,0.856,0.624,0.427,0.818,0.806,0.191437324751369,"Nemouridae","fda"
"34",34,0.806,0.543,0.295,1,0.543,0.178845004352597,"Nemouridae","fda"
"35",35,0.853,0.588,0.458,0.8,0.788,0.295464059278642,"Nemouridae","fda"
"36",36,0.845,0.615,0.399,1,0.615,0.160634153138553,"Nemouridae","fda"
"37",37,0.847,0.583,0.393,1,0.583,0.233757898651065,"Nemouridae","fda"
"38",38,0.728,0.417,0.136,0.857,0.56,0.0554738823799466,"Nemouridae","fda"
"39",39,0.843,0.598,0.449,0.952,0.645,0.214790081810278,"Nemouridae","fda"
"40",40,0.836,0.562,0.328,1,0.562,0.155083893011591,"Nemouridae","fda"
"41",41,0.792,0.646,0.406,1,0.646,0.26366400718689,"Nemouridae","rbf"
"42",42,0.925,0.796,0.634,0.9,0.896,0.218314692378044,"Nemouridae","rbf"
"43",43,0.855,0.61,0.406,0.818,0.792,0.224476248025894,"Nemouridae","rbf"
"44",44,0.822,0.6,0.346,1,0.6,0.226647734642029,"Nemouridae","rbf"
"45",45,0.842,0.603,0.48,0.8,0.803,0.349133372306824,"Nemouridae","rbf"
"46",46,0.866,0.615,0.399,1,0.615,0.236133903264999,"Nemouridae","rbf"
"47",47,0.462,0.15,0.075,1,0.15,-0.294144868850708,"Nemouridae","rbf"
"48",48,0.836,0.573,0.187,1,0.573,0.127724409103394,"Nemouridae","rbf"
"49",49,0.822,0.555,0.592,0.619,0.935,0.411060750484467,"Nemouridae","rbf"
"50",50,0.823,0.578,0.342,1,0.578,0.226750791072845,"Nemouridae","rbf"
