"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.611,0.222,0.332,0.222,1,1,"Mideopsis","glm"
"2",2,0.623,0.246,0.32,0.273,0.973,1,"Mideopsis","glm"
"3",3,0.771,0.541,0.634,0.556,0.986,1,"Mideopsis","glm"
"4",4,0.907,0.71,0.521,0.923,0.787,0.218015235763248,"Mideopsis","glm"
"5",5,0.855,0.71,0.48,1,0.71,1,"Mideopsis","glm"
"6",6,0.542,0.084,0.126,0.1,0.984,1,"Mideopsis","glm"
"7",7,0.671,0.342,0.368,0.438,0.905,1,"Mideopsis","glm"
"8",8,0.679,0.358,0.451,0.375,0.983,1,"Mideopsis","glm"
"9",9,0.542,0.083,0.132,0.083,1,1,"Mideopsis","glm"
"10",10,0.617,0.235,0.323,0.25,0.985,1,"Mideopsis","glm"
"11",11,0.974,0.852,0.598,1,0.852,0.166666666666667,"Mideopsis","tree"
"12",12,0.929,0.76,0.548,0.909,0.851,0.4,"Mideopsis","tree"
"13",13,0.956,0.859,0.579,1,0.859,0.333333333333333,"Mideopsis","tree"
"14",14,0.974,0.858,0.786,0.923,0.934,0.6,"Mideopsis","tree"
"15",15,0.957,0.822,0.703,0.938,0.884,0.2,"Mideopsis","tree"
"16",16,0.984,0.919,0.76,1,0.919,0.333333333333333,"Mideopsis","tree"
"17",17,0.952,0.748,0.656,0.875,0.873,0.4,"Mideopsis","tree"
"18",18,0.973,0.9,0.791,1,0.9,0.571428571428571,"Mideopsis","tree"
"19",19,0.989,0.905,0.752,1,0.905,0.2,"Mideopsis","tree"
"20",20,0.972,0.833,0.606,1,0.833,0.166666666666667,"Mideopsis","tree"
"21",21,0.944,0.82,0.539,1,0.82,0.198554705212593,"Mideopsis","brt"
"22",22,0.915,0.838,0.572,1,0.838,0.164907628518783,"Mideopsis","brt"
"23",23,0.958,0.901,0.673,1,0.901,0.161386111523496,"Mideopsis","brt"
"24",24,0.958,0.841,0.75,0.923,0.918,0.210196249362836,"Mideopsis","brt"
"25",25,0.959,0.841,0.665,1,0.841,0.204696130078288,"Mideopsis","brt"
"26",26,0.982,0.887,0.686,1,0.887,0.175031051085895,"Mideopsis","brt"
"27",27,0.91,0.717,0.67,0.812,0.905,0.266477274727612,"Mideopsis","brt"
"28",28,0.96,0.8,0.627,1,0.8,0.211472659998474,"Mideopsis","brt"
"29",29,0.985,0.921,0.788,1,0.921,0.209803052344728,"Mideopsis","brt"
"30",30,0.96,0.871,0.816,0.917,0.955,0.27626011824418,"Mideopsis","brt"
"31",31,0.9,0.787,0.487,1,0.787,0.106791112953457,"Mideopsis","fda"
"32",32,0.869,0.693,0.438,0.909,0.784,0.111853784389234,"Mideopsis","fda"
"33",33,0.798,0.556,0.689,0.556,1,0.0869265390500069,"Mideopsis","fda"
"34",34,0.822,0.59,0.336,1,0.59,0.0573983157420611,"Mideopsis","fda"
"35",35,0.91,0.774,0.691,0.875,0.899,0.290816741547786,"Mideopsis","fda"
"36",36,0.848,0.645,0.336,1,0.645,0.18297469378351,"Mideopsis","fda"
"37",37,0.832,0.573,0.411,0.875,0.698,0.192893354662667,"Mideopsis","fda"
"38",38,0.916,0.758,0.68,0.875,0.883,0.170213879654762,"Mideopsis","fda"
"39",39,0.938,0.853,0.775,0.917,0.937,0.330258559439648,"Mideopsis","fda"
"40",40,0.891,0.682,0.397,1,0.682,0.143876004784889,"Mideopsis","fda"
"41",41,0.831,0.643,0.387,0.889,0.754,0.230003237724304,"Mideopsis","rbf"
"42",42,0.808,0.581,0.264,1,0.581,0.176543772220612,"Mideopsis","rbf"
"43",43,0.784,0.556,0.689,0.556,1,0.326282620429993,"Mideopsis","rbf"
"44",44,0.836,0.607,0.351,1,0.607,0.176752403378487,"Mideopsis","rbf"
"45",45,0.918,0.74,0.706,0.812,0.928,0.387018769979477,"Mideopsis","rbf"
"46",46,0.863,0.742,0.444,1,0.742,0.237725555896759,"Mideopsis","rbf"
"47",47,0.776,0.494,0.327,0.875,0.619,0.262725621461868,"Mideopsis","rbf"
"48",48,0.901,0.758,0.68,0.875,0.883,0.330535531044006,"Mideopsis","rbf"
"49",49,0.937,0.853,0.775,0.917,0.937,0.394108057022095,"Mideopsis","rbf"
"50",50,0.885,0.765,0.586,0.917,0.848,0.295482337474823,"Mideopsis","rbf"
