"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.853,0.563,0.517,0.667,0.897,0.727443557438726,"Sperchon","glm"
"2",2,0.831,0.564,0.584,0.917,0.647,0.589803152896777,"Sperchon","glm"
"3",3,0.853,0.593,0.58,0.744,0.848,0.587574700300952,"Sperchon","glm"
"4",4,0.847,0.617,0.608,0.804,0.812,0.614496437877284,"Sperchon","glm"
"5",5,0.813,0.539,0.569,0.977,0.562,0.367869928215472,"Sperchon","glm"
"6",6,0.851,0.561,0.549,0.78,0.781,0.703036560325314,"Sperchon","glm"
"7",7,0.74,0.436,0.455,0.894,0.543,0.550287114413803,"Sperchon","glm"
"8",8,0.722,0.547,0.561,0.88,0.667,0.697120731453891,"Sperchon","glm"
"9",9,0.827,0.539,0.542,0.83,0.71,0.628052044268297,"Sperchon","glm"
"10",10,0.741,0.392,0.404,0.833,0.559,0.596305136433129,"Sperchon","glm"
"11",11,0.963,0.758,0.753,0.896,0.862,0.714285714285714,"Sperchon","tree"
"12",12,0.961,0.808,0.801,0.896,0.912,0.8,"Sperchon","tree"
"13",13,0.973,0.802,0.811,0.953,0.848,0.6,"Sperchon","tree"
"14",14,0.948,0.798,0.79,0.891,0.906,0.8,"Sperchon","tree"
"15",15,0.943,0.697,0.681,0.791,0.906,0.666666666666667,"Sperchon","tree"
"16",16,0.97,0.82,0.78,0.82,1,1,"Sperchon","tree"
"17",17,0.94,0.744,0.731,0.83,0.914,0.8,"Sperchon","tree"
"18",18,0.909,0.703,0.638,0.74,0.963,0.967741935483871,"Sperchon","tree"
"19",19,0.948,0.71,0.726,0.936,0.774,0.625,"Sperchon","tree"
"20",20,0.966,0.787,0.777,0.875,0.912,0.625,"Sperchon","tree"
"21",21,0.894,0.73,0.706,0.833,0.897,0.637491392665019,"Sperchon","brt"
"22",22,0.904,0.653,0.634,0.771,0.882,0.595848647070238,"Sperchon","brt"
"23",23,0.925,0.788,0.808,1,0.788,0.510444450756819,"Sperchon","brt"
"24",24,0.861,0.636,0.615,0.761,0.875,0.637527827594734,"Sperchon","brt"
"25",25,0.908,0.696,0.699,0.884,0.812,0.515655382265918,"Sperchon","brt"
"26",26,0.916,0.777,0.752,0.84,0.938,0.583435361400881,"Sperchon","brt"
"27",27,0.887,0.636,0.646,0.894,0.743,0.506844791923807,"Sperchon","brt"
"28",28,0.889,0.675,0.664,0.86,0.815,0.600308407435276,"Sperchon","brt"
"29",29,0.911,0.723,0.692,0.787,0.935,0.620292501221158,"Sperchon","brt"
"30",30,0.929,0.783,0.757,0.812,0.971,0.625651917306771,"Sperchon","brt"
"31",31,0.81,0.496,0.545,0.979,0.517,0.403085402742484,"Sperchon","fda"
"32",32,0.817,0.569,0.571,0.833,0.735,0.680693215323598,"Sperchon","fda"
"33",33,0.784,0.502,0.497,0.744,0.758,0.549115061883777,"Sperchon","fda"
"34",34,0.789,0.497,0.525,0.935,0.562,0.516166912337125,"Sperchon","fda"
"35",35,0.815,0.501,0.519,0.907,0.594,0.546054744723965,"Sperchon","fda"
"36",36,0.831,0.595,0.563,0.72,0.875,0.771444222155141,"Sperchon","fda"
"37",37,0.676,0.393,0.418,0.936,0.457,0.565261951910004,"Sperchon","fda"
"38",38,0.736,0.51,0.528,0.88,0.63,0.764016403536603,"Sperchon","fda"
"39",39,0.811,0.489,0.443,0.553,0.935,0.744461068859924,"Sperchon","fda"
"40",40,0.742,0.354,0.37,0.854,0.5,0.614115897360432,"Sperchon","fda"
"41",41,0.743,0.407,0.45,0.958,0.448,0.526427149772644,"Sperchon","rbf"
"42",42,0.791,0.543,0.56,0.896,0.647,0.620394349098206,"Sperchon","rbf"
"43",43,0.837,0.53,0.51,0.651,0.879,0.583415508270264,"Sperchon","rbf"
"44",44,0.763,0.451,0.46,0.826,0.625,0.608357727527618,"Sperchon","rbf"
"45",45,0.84,0.534,0.508,0.628,0.906,0.713994383811951,"Sperchon","rbf"
"46",46,0.781,0.539,0.539,0.82,0.719,0.641688525676727,"Sperchon","rbf"
"47",47,0.773,0.466,0.471,0.809,0.657,0.604050874710083,"Sperchon","rbf"
"48",48,0.664,0.441,0.492,0.96,0.481,0.456716299057007,"Sperchon","rbf"
"49",49,0.819,0.489,0.443,0.553,0.935,0.654030203819275,"Sperchon","rbf"
"50",50,0.769,0.451,0.461,0.833,0.618,0.616947650909424,"Sperchon","rbf"
