"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.73,0.46,0.41,0.688,0.773,1,"Physa","glm"
"2",2,0.863,0.661,0.597,0.786,0.875,0.649825847792935,"Physa","glm"
"3",3,0.624,0.247,0.29,0.962,0.286,1,"Physa","glm"
"4",4,0.846,0.659,0.596,0.692,0.967,0.770332995959818,"Physa","glm"
"5",5,0.721,0.442,0.39,0.727,0.714,1,"Physa","glm"
"6",6,0.824,0.549,0.412,0.596,0.952,0.791261584184444,"Physa","glm"
"7",7,0.899,0.698,0.639,0.885,0.812,0.59597994347532,"Physa","glm"
"8",8,0.776,0.449,0.403,0.627,0.821,0.660457106186459,"Physa","glm"
"9",9,0.916,0.818,0.743,0.818,1,0.763070225783261,"Physa","glm"
"10",10,0.661,0.321,0.358,0.905,0.417,1,"Physa","glm"
"11",11,0.955,0.805,0.776,0.896,0.909,0.8,"Physa","tree"
"12",12,0.953,0.774,0.722,0.857,0.917,0.777777777777778,"Physa","tree"
"13",13,0.961,0.775,0.738,0.846,0.929,0.666666666666667,"Physa","tree"
"14",14,0.935,0.699,0.689,0.865,0.833,0.666666666666667,"Physa","tree"
"15",15,0.951,0.759,0.698,0.855,0.905,0.833333333333333,"Physa","tree"
"16",16,0.955,0.805,0.805,0.947,0.857,0.8,"Physa","tree"
"17",17,0.969,0.793,0.742,0.918,0.875,0.8,"Physa","tree"
"18",18,0.949,0.752,0.712,0.824,0.929,0.8,"Physa","tree"
"19",19,0.945,0.743,0.669,0.782,0.962,0.928571428571429,"Physa","tree"
"20",20,0.95,0.784,0.694,0.825,0.958,0.96,"Physa","tree"
"21",21,0.929,0.759,0.741,0.896,0.864,0.62423342011425,"Physa","brt"
"22",22,0.897,0.649,0.562,0.732,0.917,0.73065604532931,"Physa","brt"
"23",23,0.924,0.761,0.755,0.904,0.857,0.605851650248897,"Physa","brt"
"24",24,0.887,0.685,0.685,0.885,0.8,0.637116046523999,"Physa","brt"
"25",25,0.932,0.777,0.724,0.873,0.905,0.686244442991481,"Physa","brt"
"26",26,0.912,0.684,0.538,0.684,1,0.736248751793603,"Physa","brt"
"27",27,0.942,0.842,0.842,0.967,0.875,0.716591797066561,"Physa","brt"
"28",28,0.945,0.795,0.782,0.902,0.893,0.621401533016823,"Physa","brt"
"29",29,0.929,0.755,0.748,0.909,0.846,0.64463038491537,"Physa","brt"
"30",30,0.905,0.726,0.643,0.81,0.917,0.712907403137341,"Physa","brt"
"31",31,0.803,0.604,0.49,0.604,1,0.755791591187054,"Physa","fda"
"32",32,0.833,0.565,0.452,0.607,0.958,0.724126295303938,"Physa","fda"
"33",33,0.826,0.632,0.622,0.846,0.786,0.545576357734077,"Physa","fda"
"34",34,0.779,0.549,0.487,0.615,0.933,0.628576229485467,"Physa","fda"
"35",35,0.856,0.591,0.529,0.782,0.81,0.675951654660829,"Physa","fda"
"36",36,0.755,0.549,0.412,0.596,0.952,0.756445805143628,"Physa","fda"
"37",37,0.841,0.678,0.551,0.803,0.875,0.776023682240379,"Physa","fda"
"38",38,0.752,0.394,0.354,0.608,0.786,0.672941405963601,"Physa","fda"
"39",39,0.876,0.725,0.647,0.764,0.962,0.728942984945639,"Physa","fda"
"40",40,0.813,0.514,0.381,0.556,0.958,0.802760510092307,"Physa","fda"
"41",41,0.805,0.604,0.49,0.604,1,0.670319020748138,"Physa","rbf"
"42",42,0.758,0.464,0.375,0.589,0.875,0.674189925193787,"Physa","rbf"
"43",43,0.812,0.61,0.581,0.788,0.821,0.58670836687088,"Physa","rbf"
"44",44,0.719,0.4,0.344,0.5,0.9,0.662911176681519,"Physa","rbf"
"45",45,0.801,0.541,0.428,0.636,0.905,0.685524463653564,"Physa","rbf"
"46",46,0.754,0.484,0.363,0.579,0.905,0.701351344585419,"Physa","rbf"
"47",47,0.782,0.629,0.484,0.754,0.875,0.654844999313354,"Physa","rbf"
"48",48,0.735,0.37,0.324,0.549,0.821,0.625013470649719,"Physa","rbf"
"49",49,0.871,0.705,0.64,0.782,0.923,0.64371132850647,"Physa","rbf"
"50",50,0.766,0.486,0.446,0.778,0.708,0.67924290895462,"Physa","rbf"
