"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.556,0.111,0.181,0.111,1,1,"Agabus","glm"
"2",3,0.738,0.476,0.378,0.571,0.904,1,"Agabus","glm"
"3",4,0.536,0.071,0.112,0.071,1,1,"Agabus","glm"
"4",6,0.562,0.125,0.205,0.125,1,1,"Agabus","glm"
"5",7,0.562,0.125,0.154,0.182,0.943,1,"Agabus","glm"
"6",8,0.611,0.222,0.338,0.222,1,1,"Agabus","glm"
"7",9,0.519,0.038,0.049,0.091,0.947,1,"Agabus","glm"
"8",10,0.667,0.333,0.47,0.333,1,1,"Agabus","glm"
"9",11,0.977,0.882,0.637,1,0.882,0.2,"Agabus","glm"
"10",12,0.979,0.871,0.607,1,0.871,0.2,"Agabus","glm"
"11",13,0.963,0.918,0.661,1,0.918,0.5,"Agabus","tree"
"12",14,0.987,0.908,0.777,1,0.908,0.4,"Agabus","tree"
"13",15,0.989,0.908,0.74,1,0.908,0.2,"Agabus","tree"
"14",16,0.978,0.907,0.652,1,0.907,0.2,"Agabus","tree"
"15",17,0.965,0.895,0.895,0.909,0.986,0.833333333333333,"Agabus","tree"
"16",18,0.974,0.919,0.711,1,0.919,0.4,"Agabus","tree"
"17",19,0.968,0.893,0.682,1,0.893,0.333333333333333,"Agabus","tree"
"18",20,0.955,0.859,0.579,1,0.859,0.333333333333333,"Agabus","tree"
"19",21,0.958,0.838,0.548,1,0.838,0.147876669811334,"Agabus","tree"
"20",22,0.973,0.886,0.638,1,0.886,0.192665089129037,"Agabus","tree"
"21",23,0.963,0.83,0.779,0.857,0.973,0.149519622957892,"Agabus","brt"
"22",24,0.962,0.805,0.673,0.929,0.877,0.216550922086818,"Agabus","brt"
"23",25,0.983,0.954,0.857,1,0.954,0.200675579145474,"Agabus","brt"
"24",26,0.985,0.933,0.73,1,0.933,0.150032273247331,"Agabus","brt"
"25",27,0.968,0.895,0.895,0.909,0.986,0.257006219277947,"Agabus","brt"
"26",28,0.949,0.824,0.504,1,0.824,0.146061750437335,"Agabus","brt"
"27",29,0.96,0.792,0.792,0.818,0.973,0.200021504890341,"Agabus","brt"
"28",30,0.936,0.775,0.436,1,0.775,0.112372321825235,"Agabus","brt"
"29",31,0.76,0.647,0.3,1,0.647,0.101184975651099,"Agabus","brt"
"30",32,0.83,0.671,0.318,1,0.671,0.169307640060512,"Agabus","brt"
"31",33,0.877,0.63,0.23,1,0.63,0.00861176316697824,"Agabus","fda"
"32",34,0.692,0.508,0.268,1,0.508,0.141505647674512,"Agabus","fda"
"33",35,0.829,0.662,0.361,1,0.662,0.189301685687017,"Agabus","fda"
"34",36,0.827,0.693,0.304,1,0.693,0.0634787313641064,"Agabus","fda"
"35",37,0.768,0.543,0.244,1,0.543,0.122338388744815,"Agabus","fda"
"36",38,0.833,0.562,0.334,0.778,0.784,0.0535087538251634,"Agabus","fda"
"37",39,0.73,0.533,0.226,1,0.533,0.122679077268912,"Agabus","fda"
"38",40,0.845,0.634,0.28,1,0.634,0.0184693578829133,"Agabus","fda"
"39",41,0.801,0.632,0.287,1,0.632,0.192869603633881,"Agabus","fda"
"40",42,0.814,0.686,0.332,1,0.686,0.202372387051582,"Agabus","fda"
"41",43,0.883,0.699,0.289,1,0.699,0.112762674689293,"Agabus","43"
"42",44,0.712,0.498,0.283,0.929,0.569,0.256785899400711,"Agabus","44"
"43",45,0.804,0.617,0.367,0.909,0.708,0.273358732461929,"Agabus","45"
"44",46,0.892,0.76,0.379,1,0.76,0.180287212133408,"Agabus","46"
"45",47,0.809,0.581,0.315,0.909,0.671,0.211069583892822,"Agabus","47"
"46",48,0.832,0.643,0.462,0.778,0.865,0.155828282237053,"Agabus","48"
"47",49,0.878,0.725,0.607,0.818,0.907,0.224258810281754,"Agabus","49"
"48",50,0.84,0.648,0.293,1,0.648,0.14399790763855,"Agabus","50"
