"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.733,0.467,0.397,0.667,0.8,1,"Wormaldia","glm"
"2",2,0.616,0.232,0.29,0.278,0.954,1,"Wormaldia","glm"
"3",3,0.546,0.092,0.127,0.125,0.967,1,"Wormaldia","glm"
"4",4,0.522,0.044,0.048,0.211,0.833,1,"Wormaldia","glm"
"5",5,0.742,0.483,0.367,0.85,0.633,1,"Wormaldia","glm"
"6",6,0.551,0.102,0.148,0.118,0.985,1,"Wormaldia","glm"
"7",7,0.667,0.333,0.415,0.333,1,1,"Wormaldia","glm"
"8",8,0.676,0.353,0.466,0.353,1,1,"Wormaldia","glm"
"9",9,0.609,0.218,0.283,0.25,0.968,1,"Wormaldia","glm"
"10",10,0.823,0.646,0.547,0.909,0.737,1,"Wormaldia","glm"
"11",11,0.986,0.883,0.752,1,0.883,0.2,"Wormaldia","tree"
"12",12,0.95,0.827,0.795,0.889,0.938,0.4,"Wormaldia","tree"
"13",13,0.965,0.809,0.774,0.875,0.934,0.6,"Wormaldia","tree"
"14",14,0.961,0.797,0.697,0.947,0.85,0.333333333333333,"Wormaldia","tree"
"15",15,0.994,0.9,0.931,0.9,1,1,"Wormaldia","tree"
"16",16,0.965,0.778,0.778,0.824,0.955,0.5,"Wormaldia","tree"
"17",17,0.947,0.768,0.717,0.905,0.863,0.444444444444444,"Wormaldia","tree"
"18",18,0.971,0.838,0.675,1,0.838,0.333333333333333,"Wormaldia","tree"
"19",19,0.964,0.825,0.724,0.938,0.887,0.5,"Wormaldia","tree"
"20",20,0.989,0.912,0.853,1,0.912,0.5,"Wormaldia","tree"
"21",21,0.957,0.767,0.568,1,0.767,0.253671263107771,"Wormaldia","brt"
"22",22,0.974,0.831,0.68,1,0.831,0.17727256151231,"Wormaldia","brt"
"23",23,0.983,0.921,0.921,0.938,0.984,0.361513306385629,"Wormaldia","brt"
"24",24,0.947,0.764,0.648,0.947,0.817,0.24389850102566,"Wormaldia","brt"
"25",25,0.971,0.817,0.778,0.9,0.917,0.324018258260027,"Wormaldia","brt"
"26",26,0.967,0.909,0.804,1,0.909,0.270950437733066,"Wormaldia","brt"
"27",27,0.95,0.815,0.752,0.952,0.863,0.335383899272546,"Wormaldia","brt"
"28",28,0.956,0.765,0.675,0.882,0.882,0.273560130040565,"Wormaldia","brt"
"29",29,0.984,0.921,0.921,0.938,0.984,0.271018581437094,"Wormaldia","brt"
"30",30,0.969,0.912,0.853,1,0.912,0.37049279249739,"Wormaldia","brt"
"31",31,0.882,0.65,0.426,1,0.65,0.184475228955525,"Wormaldia","fda"
"32",32,0.809,0.544,0.362,0.944,0.6,0.224978206874954,"Wormaldia","fda"
"33",33,0.851,0.629,0.484,0.875,0.754,0.283725939359729,"Wormaldia","fda"
"34",34,0.782,0.464,0.309,0.947,0.517,0.16148639036384,"Wormaldia","fda"
"35",35,0.843,0.583,0.412,1,0.583,0.226811103338743,"Wormaldia","fda"
"36",36,0.798,0.505,0.363,0.824,0.682,0.249299530067326,"Wormaldia","fda"
"37",37,0.88,0.641,0.577,0.857,0.784,0.343406117694311,"Wormaldia","fda"
"38",38,0.841,0.559,0.36,0.941,0.618,0.168929137017698,"Wormaldia","fda"
"39",39,0.884,0.694,0.481,1,0.694,0.221839322617174,"Wormaldia","fda"
"40",40,0.899,0.706,0.651,0.864,0.842,0.329111380093685,"Wormaldia","fda"
"41",41,0.878,0.65,0.426,1,0.65,0.252170860767365,"Wormaldia","rbf"
"42",42,0.779,0.535,0.376,0.889,0.646,0.294317483901978,"Wormaldia","rbf"
"43",43,0.855,0.616,0.51,0.812,0.803,0.361235707998276,"Wormaldia","rbf"
"44",44,0.81,0.514,0.355,0.947,0.567,0.253123700618744,"Wormaldia","rbf"
"45",45,0.828,0.6,0.429,1,0.6,0.283386886119843,"Wormaldia","rbf"
"46",46,0.825,0.576,0.357,1,0.576,0.259591281414032,"Wormaldia","rbf"
"47",47,0.869,0.641,0.577,0.857,0.784,0.399118959903717,"Wormaldia","rbf"
"48",48,0.853,0.588,0.5,0.765,0.824,0.25471305847168,"Wormaldia","rbf"
"49",49,0.864,0.726,0.521,1,0.726,0.306725889444351,"Wormaldia","rbf"
"50",50,0.911,0.716,0.636,0.909,0.807,0.383219450712204,"Wormaldia","rbf"
