"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.773,0.545,0.674,0.545,1,1,"Maruina lanceolata","glm"
"2",2,0.93,0.86,0.86,0.875,0.985,1,"Maruina lanceolata","glm"
"3",3,0.729,0.458,0.458,0.5,0.958,1,"Maruina lanceolata","glm"
"4",4,0.594,0.188,0.261,0.2,0.988,1,"Maruina lanceolata","glm"
"5",5,0.618,0.236,0.326,0.25,0.986,1,"Maruina lanceolata","glm"
"6",6,0.629,0.258,0.353,0.273,0.986,1,"Maruina lanceolata","glm"
"7",7,0.8,0.6,0.737,0.6,1,1,"Maruina lanceolata","glm"
"8",8,0.63,0.26,0.357,0.273,0.987,1,"Maruina lanceolata","glm"
"9",9,0.742,0.483,0.461,0.556,0.928,1,"Maruina lanceolata","glm"
"10",10,1,1,1,1,1,0.999999997795705,"Maruina lanceolata","glm"
"11",11,0.986,0.928,0.779,1,0.928,0.4,"Maruina lanceolata","tree"
"12",12,0.976,0.853,0.55,1,0.853,0.111111111111111,"Maruina lanceolata","tree"
"13",13,0.967,0.845,0.459,1,0.845,0.166666666666667,"Maruina lanceolata","tree"
"14",14,0.948,0.889,0.482,1,0.889,0.333333333333333,"Maruina lanceolata","tree"
"15",15,0.944,0.814,0.474,1,0.814,0.2,"Maruina lanceolata","tree"
"16",16,0.973,0.884,0.677,1,0.884,0.333333333333333,"Maruina lanceolata","tree"
"17",17,0.943,0.857,0.444,1,0.857,0.2,"Maruina lanceolata","tree"
"18",18,0.994,0.934,0.782,1,0.934,0.2,"Maruina lanceolata","tree"
"19",19,0.983,0.957,0.835,1,0.957,0.666666666666667,"Maruina lanceolata","tree"
"20",20,0.962,0.915,0.588,1,0.915,0.4,"Maruina lanceolata","tree"
"21",21,1,1,1,1,1,0.224951934082815,"Maruina lanceolata","brt"
"22",22,0.98,0.897,0.647,1,0.897,0.137398116517445,"Maruina lanceolata","brt"
"23",23,0.988,0.958,0.779,1,0.958,0.127409440646942,"Maruina lanceolata","brt"
"24",24,0.968,0.914,0.551,1,0.914,0.102290140666997,"Maruina lanceolata","brt"
"25",25,0.961,0.818,0.701,0.875,0.943,0.149425724981882,"Maruina lanceolata","brt"
"26",26,0.925,0.841,0.592,1,0.841,0.203006011437674,"Maruina lanceolata","brt"
"27",27,0.971,0.886,0.508,1,0.886,0.0860626381491432,"Maruina lanceolata","brt"
"28",28,0.963,0.791,0.603,0.909,0.882,0.199473438957768,"Maruina lanceolata","brt"
"29",29,0.998,0.986,0.94,1,0.986,0.182476360800063,"Maruina lanceolata","brt"
"30",30,0.994,0.972,0.819,1,0.972,0.115733218095902,"Maruina lanceolata","brt"
"31",31,0.784,0.545,0.674,0.545,1,0.703074059081678,"Maruina lanceolata","fda"
"32",32,0.939,0.846,0.801,0.875,0.971,0.380936154671625,"Maruina lanceolata","fda"
"33",33,0.899,0.707,0.439,0.833,0.873,0.0748824122672912,"Maruina lanceolata","fda"
"34",34,0.733,0.568,0.133,1,0.568,0.0541707475254081,"Maruina lanceolata","fda"
"35",35,0.777,0.5,0.17,1,0.5,0.040278530985079,"Maruina lanceolata","fda"
"36",36,0.848,0.644,0.466,0.818,0.826,0.107332772510892,"Maruina lanceolata","fda"
"37",37,0.886,0.657,0.358,0.8,0.857,0.0123786150314059,"Maruina lanceolata","fda"
"38",38,0.813,0.528,0.253,0.909,0.618,0.0595260132426039,"Maruina lanceolata","fda"
"39",39,0.802,0.556,0.689,0.556,1,0.464892054658288,"Maruina lanceolata","fda"
"40",40,0.969,0.944,0.688,1,0.944,0.0524389985970856,"Maruina lanceolata","fda"
"41",41,0.864,0.667,0.355,1,0.667,0.151236489415169,"Maruina lanceolata","rbf"
"42",42,0.921,0.735,0.778,0.75,0.985,0.390815883874893,"Maruina lanceolata","rbf"
"43",43,0.892,0.775,0.349,1,0.775,0.119027152657509,"Maruina lanceolata","rbf"
"44",44,0.677,0.531,0.116,1,0.531,0.0965837836265564,"Maruina lanceolata","rbf"
"45",45,0.739,0.489,0.201,0.875,0.614,0.127186104655266,"Maruina lanceolata","rbf"
"46",46,0.773,0.477,0.376,0.636,0.841,0.188147693872452,"Maruina lanceolata","rbf"
"47",47,0.809,0.686,0.416,0.8,0.886,0.214967891573906,"Maruina lanceolata","rbf"
"48",48,0.83,0.541,0.264,0.909,0.632,0.144060477614403,"Maruina lanceolata","rbf"
"49",49,0.829,0.541,0.633,0.556,0.986,0.425290137529373,"Maruina lanceolata","rbf"
"50",50,0.975,0.944,0.688,1,0.944,0.14391040802002,"Maruina lanceolata","rbf"
