"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.781,0.499,0.524,0.957,0.543,0.465899914921089,"Tanytarsus","glm"
"2",2,0.685,0.37,0.303,0.518,0.852,1,"Tanytarsus","glm"
"3",3,0.888,0.633,0.627,0.78,0.853,0.561747380969612,"Tanytarsus","glm"
"4",4,0.791,0.485,0.482,0.755,0.73,0.559201132256907,"Tanytarsus","glm"
"5",5,0.834,0.55,0.558,0.909,0.641,0.534056535268406,"Tanytarsus","glm"
"6",6,0.816,0.491,0.453,0.691,0.8,0.604914709326638,"Tanytarsus","glm"
"7",7,0.925,0.71,0.741,1,0.71,0.346610001017746,"Tanytarsus","glm"
"8",8,0.836,0.61,0.605,0.816,0.794,0.694369479195124,"Tanytarsus","glm"
"9",9,0.807,0.56,0.578,0.894,0.667,0.617137979073304,"Tanytarsus","glm"
"10",10,0.85,0.588,0.568,0.788,0.8,0.663658449805593,"Tanytarsus","glm"
"11",11,0.94,0.712,0.702,0.826,0.886,0.75,"Tanytarsus","tree"
"12",12,0.977,0.874,0.841,0.911,0.963,0.971428571428571,"Tanytarsus","tree"
"13",13,0.941,0.712,0.706,0.829,0.882,0.6,"Tanytarsus","tree"
"14",14,0.956,0.783,0.767,0.837,0.946,0.8,"Tanytarsus","tree"
"15",15,0.957,0.758,0.758,0.886,0.872,0.555555555555556,"Tanytarsus","tree"
"16",16,0.938,0.718,0.682,0.818,0.9,0.714285714285714,"Tanytarsus","tree"
"17",17,0.951,0.757,0.754,0.886,0.871,0.666666666666667,"Tanytarsus","tree"
"18",18,0.927,0.678,0.66,0.796,0.882,0.666666666666667,"Tanytarsus","tree"
"19",19,0.935,0.742,0.712,0.809,0.933,0.833333333333333,"Tanytarsus","tree"
"20",20,0.954,0.727,0.697,0.827,0.9,0.666666666666667,"Tanytarsus","tree"
"21",21,0.888,0.62,0.638,0.935,0.686,0.484161167461666,"Tanytarsus","brt"
"22",22,0.922,0.768,0.683,0.768,1,0.680439907554061,"Tanytarsus","brt"
"23",23,0.899,0.677,0.677,0.854,0.824,0.551503838497345,"Tanytarsus","brt"
"24",24,0.945,0.796,0.789,0.878,0.919,0.565412942671259,"Tanytarsus","brt"
"25",25,0.931,0.781,0.782,0.909,0.872,0.50868874217035,"Tanytarsus","brt"
"26",26,0.955,0.842,0.824,0.909,0.933,0.62696409912463,"Tanytarsus","brt"
"27",27,0.947,0.812,0.808,0.909,0.903,0.579475821780364,"Tanytarsus","brt"
"28",28,0.884,0.588,0.567,0.735,0.853,0.629122488543267,"Tanytarsus","brt"
"29",29,0.926,0.715,0.724,0.915,0.8,0.583801160556825,"Tanytarsus","brt"
"30",30,0.959,0.851,0.822,0.885,0.967,0.636333932179343,"Tanytarsus","brt"
"31",31,0.767,0.512,0.517,0.826,0.686,0.660262493462456,"Tanytarsus","fda"
"32",32,0.792,0.465,0.514,0.946,0.519,0.556721474031845,"Tanytarsus","fda"
"33",33,0.809,0.55,0.546,0.756,0.794,0.596227815007517,"Tanytarsus","fda"
"34",34,0.787,0.424,0.417,0.694,0.73,0.612431735321537,"Tanytarsus","fda"
"35",35,0.771,0.502,0.509,0.886,0.615,0.490302689622786,"Tanytarsus","fda"
"36",36,0.804,0.527,0.494,0.727,0.8,0.635861022585778,"Tanytarsus","fda"
"37",37,0.807,0.504,0.466,0.568,0.935,0.619368856326839,"Tanytarsus","fda"
"38",38,0.821,0.558,0.541,0.735,0.824,0.772631267292172,"Tanytarsus","fda"
"39",39,0.763,0.582,0.603,0.915,0.667,0.598904288872386,"Tanytarsus","fda"
"40",40,0.817,0.51,0.447,0.577,0.933,0.811456148848138,"Tanytarsus","fda"
"41",41,0.706,0.455,0.463,0.826,0.629,0.615700900554657,"Tanytarsus","rbf"
"42",42,0.792,0.507,0.493,0.804,0.704,0.704607486724854,"Tanytarsus","rbf"
"43",43,0.79,0.481,0.498,0.951,0.529,0.424564242362976,"Tanytarsus","rbf"
"44",44,0.776,0.473,0.499,0.959,0.514,0.521053671836853,"Tanytarsus","rbf"
"45",45,0.724,0.405,0.411,0.841,0.564,0.519254088401794,"Tanytarsus","rbf"
"46",46,0.645,0.348,0.279,0.382,0.967,0.736453413963318,"Tanytarsus","rbf"
"47",47,0.775,0.457,0.48,0.909,0.548,0.53193610906601,"Tanytarsus","rbf"
"48",48,0.782,0.583,0.594,0.878,0.706,0.546468436717987,"Tanytarsus","rbf"
"49",49,0.838,0.621,0.602,0.787,0.833,0.730682611465454,"Tanytarsus","rbf"
"50",50,0.592,0.235,0.224,0.635,0.6,0.488140195608139,"Tanytarsus","rbf"
