"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.848,0.571,0.339,1,0.571,0.109337799123158,"Muscidae","glm"
"2",2,0.953,0.873,0.817,0.917,0.956,0.169797475398363,"Muscidae","glm"
"3",3,0.78,0.561,0.54,0.636,0.924,1,"Muscidae","glm"
"4",4,0.914,0.746,0.636,0.857,0.889,0.171476189008768,"Muscidae","glm"
"5",5,0.776,0.552,0.541,0.667,0.885,1,"Muscidae","glm"
"6",6,0.692,0.385,0.488,0.4,0.985,1,"Muscidae","glm"
"7",7,0.758,0.516,0.583,0.545,0.971,1,"Muscidae","glm"
"8",8,0.932,0.735,0.789,0.75,0.985,0.39017723528336,"Muscidae","glm"
"9",9,0.66,0.319,0.421,0.333,0.986,1,"Muscidae","glm"
"10",10,0.859,0.645,0.428,0.929,0.716,0.129639646343068,"Muscidae","glm"
"11",11,0.922,0.759,0.605,0.933,0.825,0.428571428571429,"Muscidae","tree"
"12",12,0.949,0.784,0.615,0.917,0.868,0.375,"Muscidae","tree"
"13",13,0.935,0.848,0.615,1,0.848,0.428571428571429,"Muscidae","tree"
"14",14,0.924,0.722,0.458,1,0.722,0.2,"Muscidae","tree"
"15",15,0.981,0.846,0.771,0.944,0.902,0.4,"Muscidae","tree"
"16",16,0.955,0.894,0.689,1,0.894,0.5,"Muscidae","tree"
"17",17,0.977,0.882,0.676,1,0.882,0.285714285714286,"Muscidae","tree"
"18",18,0.942,0.765,0.586,0.917,0.848,0.333333333333333,"Muscidae","tree"
"19",19,0.967,0.873,0.666,1,0.873,0.2,"Muscidae","tree"
"20",20,0.99,0.896,0.748,1,0.896,0.2,"Muscidae","tree"
"21",21,0.927,0.74,0.642,0.867,0.873,0.231624836076533,"Muscidae","brt"
"22",22,0.96,0.804,0.804,0.833,0.971,0.190921762105015,"Muscidae","brt"
"23",23,0.977,0.879,0.847,0.909,0.97,0.218849509103966,"Muscidae","brt"
"24",24,0.945,0.734,0.534,0.929,0.806,0.170019526882097,"Muscidae","brt"
"25",25,0.942,0.813,0.715,0.944,0.869,0.240548776007409,"Muscidae","brt"
"26",26,0.983,0.879,0.656,1,0.879,0.1520435109958,"Muscidae","brt"
"27",27,0.991,0.926,0.778,1,0.926,0.209843789488471,"Muscidae","brt"
"28",28,0.931,0.788,0.533,1,0.788,0.172203652279707,"Muscidae","brt"
"29",29,0.974,0.901,0.726,1,0.901,0.164452852264013,"Muscidae","brt"
"30",30,0.969,0.896,0.748,1,0.896,0.229822856704042,"Muscidae","brt"
"31",31,0.772,0.527,0.429,0.733,0.794,0.122189726003555,"Muscidae","fda"
"32",32,0.886,0.667,0.773,0.667,1,0.805231711621781,"Muscidae","fda"
"33",33,0.806,0.591,0.481,0.727,0.864,0.0721492075515176,"Muscidae","fda"
"34",34,0.797,0.52,0.404,0.714,0.806,0.0632823777106165,"Muscidae","fda"
"35",35,0.862,0.63,0.574,0.778,0.852,0.110930237707929,"Muscidae","fda"
"36",36,0.791,0.558,0.35,0.8,0.758,0.0520073519329842,"Muscidae","fda"
"37",37,0.926,0.824,0.565,1,0.824,0.0674966753526476,"Muscidae","fda"
"38",38,0.814,0.621,0.441,0.833,0.788,0.0711396950378142,"Muscidae","fda"
"39",39,0.741,0.482,0.31,0.75,0.732,0.0877646616221122,"Muscidae","fda"
"40",40,0.777,0.55,0.459,0.714,0.836,0.165002687924762,"Muscidae","fda"
"41",41,0.764,0.476,0.404,0.667,0.81,0.222688138484955,"Muscidae","rbf"
"42",42,0.714,0.48,0.45,0.583,0.897,0.200663149356842,"Muscidae","rbf"
"43",43,0.829,0.576,0.279,1,0.576,0.105927534401417,"Muscidae","rbf"
"44",44,0.78,0.575,0.491,0.714,0.861,0.224495396018028,"Muscidae","rbf"
"45",45,0.827,0.587,0.476,0.833,0.754,0.219779700040817,"Muscidae","rbf"
"46",46,0.814,0.533,0.398,0.7,0.833,0.176975131034851,"Muscidae","rbf"
"47",47,0.963,0.897,0.708,1,0.897,0.323639512062073,"Muscidae","rbf"
"48",48,0.699,0.432,0.268,0.75,0.682,0.158333837985992,"Muscidae","rbf"
"49",49,0.638,0.359,0.315,0.5,0.859,0.197200357913971,"Muscidae","rbf"
"50",50,0.858,0.645,0.428,0.929,0.716,0.190834164619446,"Muscidae","rbf"
