"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.562,0.125,0.205,0.125,1,1,"Ephemerellidae","glm"
"2",2,0.764,0.528,0.506,0.6,0.928,1,"Ephemerellidae","glm"
"3",3,0.623,0.246,0.32,0.273,0.973,1,"Ephemerellidae","glm"
"4",4,0.693,0.387,0.476,0.4,0.987,1,"Ephemerellidae","glm"
"5",5,0.855,0.709,0.672,0.75,0.959,1,"Ephemerellidae","glm"
"6",6,0.85,0.7,0.748,0.714,0.986,1,"Ephemerellidae","glm"
"7",7,0.556,0.111,0.182,0.111,1,1,"Ephemerellidae","glm"
"8",9,0.555,0.11,0.119,0.167,0.943,1,"Ephemerellidae","glm"
"9",10,0.667,0.333,0.47,0.333,1,1,"Ephemerellidae","glm"
"10",11,0.943,0.827,0.479,1,0.827,0.2,"Ephemerellidae","glm"
"11",12,0.964,0.899,0.692,1,0.899,0.4,"Ephemerellidae","tree"
"12",13,0.969,0.878,0.651,1,0.878,0.285714285714286,"Ephemerellidae","tree"
"13",14,0.949,0.895,0.512,1,0.895,0.375,"Ephemerellidae","tree"
"14",15,0.935,0.797,0.434,1,0.797,0.2,"Ephemerellidae","tree"
"15",16,0.966,0.913,0.659,1,0.913,0.4,"Ephemerellidae","tree"
"16",17,0.945,0.847,0.552,1,0.847,0.333333333333333,"Ephemerellidae","tree"
"17",18,0.973,0.947,0.318,1,0.947,0.2,"Ephemerellidae","tree"
"18",19,0.961,0.843,0.459,1,0.843,0.166666666666667,"Ephemerellidae","tree"
"19",20,0.987,0.944,0.79,1,0.944,0.5,"Ephemerellidae","tree"
"20",21,0.97,0.92,0.689,1,0.92,0.13841140715439,"Ephemerellidae","tree"
"21",22,0.967,0.857,0.789,0.9,0.957,0.192265826513891,"Ephemerellidae","brt"
"22",23,0.963,0.869,0.806,0.909,0.959,0.225386850020627,"Ephemerellidae","brt"
"23",24,0.958,0.908,0.549,1,0.908,0.0921077941303375,"Ephemerellidae","brt"
"24",25,0.938,0.78,0.585,0.875,0.905,0.143475677013356,"Ephemerellidae","brt"
"25",26,0.963,0.799,0.67,0.857,0.942,0.128581129796472,"Ephemerellidae","brt"
"26",27,0.937,0.847,0.552,1,0.847,0.12044828180207,"Ephemerellidae","brt"
"27",28,1,1,1,1,1,0.080641934364549,"Ephemerellidae","brt"
"28",29,0.952,0.819,0.819,0.833,0.986,0.163896267394725,"Ephemerellidae","brt"
"29",30,0.98,0.887,0.639,1,0.887,0.164306084278657,"Ephemerellidae","brt"
"30",31,0.935,0.822,0.704,0.875,0.947,0.0998255766328238,"Ephemerellidae","brt"
"31",32,0.894,0.684,0.544,0.8,0.884,0.152328649189748,"Ephemerellidae","fda"
"32",33,0.856,0.608,0.287,1,0.608,0.0670594623624052,"Ephemerellidae","fda"
"33",34,0.929,0.789,0.316,1,0.789,0.0260575827876518,"Ephemerellidae","fda"
"34",35,0.912,0.696,0.626,0.75,0.946,0.110202144558256,"Ephemerellidae","fda"
"35",36,0.923,0.727,0.48,0.857,0.87,0.0158698053638424,"Ephemerellidae","fda"
"36",37,0.87,0.681,0.405,0.889,0.792,0.0898403119173959,"Ephemerellidae","fda"
"37",38,0.893,0.893,0.181,1,0.893,0.028092151734731,"Ephemerellidae","fda"
"38",39,0.902,0.748,0.541,0.833,0.914,0.028469436854451,"Ephemerellidae","fda"
"39",40,0.89,0.72,0.469,0.889,0.831,0.126794518862578,"Ephemerellidae","fda"
"40",41,0.925,0.795,0.621,0.875,0.92,0.250115990638733,"Ephemerellidae","fda"
"41",42,0.899,0.681,0.351,1,0.681,0.162948697805405,"Ephemerellidae","42"
"42",43,0.885,0.743,0.428,1,0.743,0.161971554160118,"Ephemerellidae","43"
"43",44,0.908,0.711,0.233,1,0.711,0.10199311375618,"Ephemerellidae","44"
"44",45,0.934,0.784,0.414,1,0.784,0.127588331699371,"Ephemerellidae","45"
"45",46,0.928,0.785,0.624,0.857,0.928,0.194483563303947,"Ephemerellidae","46"
"46",47,0.912,0.792,0.613,0.889,0.903,0.202632874250412,"Ephemerellidae","47"
"47",48,0.96,0.96,0.387,1,0.96,0.100115180015564,"Ephemerellidae","48"
"48",49,0.876,0.676,0.384,0.833,0.843,0.121983453631401,"Ephemerellidae","49"
"49",50,0.92,0.804,0.647,0.889,0.915,0.208557605743408,"Ephemerellidae","50"
