"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.762,0.524,0.463,0.667,0.857,1,"Lepidostoma","glm"
"2",2,0.719,0.439,0.524,0.455,0.984,1,"Lepidostoma","glm"
"3",3,0.709,0.418,0.5,0.435,0.984,1,"Lepidostoma","glm"
"4",4,0.788,0.577,0.494,1,0.577,1,"Lepidostoma","glm"
"5",5,0.528,0.056,0.082,0.056,1,1,"Lepidostoma","glm"
"6",6,0.83,0.659,0.529,0.955,0.705,1,"Lepidostoma","glm"
"7",7,0.676,0.352,0.259,0.8,0.552,1,"Lepidostoma","glm"
"8",8,0.614,0.227,0.303,0.227,1,1,"Lepidostoma","glm"
"9",9,0.825,0.649,0.578,0.864,0.786,1,"Lepidostoma","glm"
"10",10,0.616,0.231,0.278,0.269,0.962,1,"Lepidostoma","glm"
"11",11,0.974,0.843,0.654,1,0.843,0.2,"Lepidostoma","tree"
"12",12,0.998,0.968,0.94,1,0.968,0.6,"Lepidostoma","tree"
"13",13,0.998,0.957,0.97,0.957,1,1,"Lepidostoma","tree"
"14",14,0.964,0.812,0.771,0.966,0.846,0.4,"Lepidostoma","tree"
"15",15,0.968,0.782,0.727,0.889,0.893,0.333333333333333,"Lepidostoma","tree"
"16",16,0.952,0.745,0.668,0.909,0.836,0.333333333333333,"Lepidostoma","tree"
"17",17,0.96,0.779,0.72,0.9,0.879,0.4,"Lepidostoma","tree"
"18",18,0.955,0.748,0.669,0.909,0.839,0.333333333333333,"Lepidostoma","tree"
"19",19,0.975,0.847,0.793,0.955,0.893,0.5,"Lepidostoma","tree"
"20",20,0.968,0.829,0.783,0.962,0.868,0.4,"Lepidostoma","tree"
"21",21,0.946,0.752,0.65,0.867,0.886,0.256891125545639,"Lepidostoma","brt"
"22",22,0.978,0.937,0.884,1,0.937,0.324299102192119,"Lepidostoma","brt"
"23",23,0.974,0.885,0.809,1,0.885,0.353885285720148,"Lepidostoma","brt"
"24",24,0.966,0.773,0.724,0.966,0.808,0.41321744879337,"Lepidostoma","brt"
"25",25,0.97,0.835,0.82,0.889,0.946,0.345383285874007,"Lepidostoma","brt"
"26",26,0.952,0.807,0.723,0.955,0.852,0.304787217445612,"Lepidostoma","brt"
"27",27,0.924,0.797,0.748,0.9,0.897,0.310116642673935,"Lepidostoma","brt"
"28",28,0.957,0.796,0.742,0.909,0.887,0.304170048624068,"Lepidostoma","brt"
"29",29,0.976,0.875,0.798,1,0.875,0.344801614495855,"Lepidostoma","brt"
"30",30,0.954,0.772,0.729,0.923,0.849,0.429301752808476,"Lepidostoma","brt"
"31",31,0.824,0.586,0.333,1,0.586,0.147767517838151,"Lepidostoma","fda"
"32",32,0.903,0.608,0.485,0.909,0.698,0.208969345066793,"Lepidostoma","fda"
"33",33,0.924,0.721,0.586,1,0.721,0.288549422229322,"Lepidostoma","fda"
"34",34,0.922,0.758,0.72,0.931,0.827,0.534092031344916,"Lepidostoma","fda"
"35",35,0.879,0.694,0.558,0.944,0.75,0.379537327688931,"Lepidostoma","fda"
"36",36,0.863,0.627,0.491,0.955,0.672,0.331531166722541,"Lepidostoma","fda"
"37",37,0.812,0.517,0.355,1,0.517,0.161128163739371,"Lepidostoma","fda"
"38",38,0.894,0.604,0.662,0.636,0.968,0.308579463124574,"Lepidostoma","fda"
"39",39,0.891,0.705,0.597,0.955,0.75,0.293744846821018,"Lepidostoma","fda"
"40",40,0.866,0.66,0.561,1,0.66,0.37422782249211,"Lepidostoma","fda"
"41",41,0.83,0.529,0.284,1,0.529,0.226234450936317,"Lepidostoma","rbf"
"42",42,0.9,0.696,0.739,0.727,0.968,0.34795618057251,"Lepidostoma","rbf"
"43",43,0.922,0.738,0.606,1,0.738,0.364916682243347,"Lepidostoma","rbf"
"44",44,0.918,0.704,0.669,0.897,0.808,0.485224723815918,"Lepidostoma","rbf"
"45",45,0.864,0.802,0.708,0.944,0.857,0.476578533649445,"Lepidostoma","rbf"
"46",46,0.89,0.696,0.6,0.909,0.787,0.408656299114227,"Lepidostoma","rbf"
"47",47,0.838,0.534,0.371,1,0.534,0.220881834626198,"Lepidostoma","rbf"
"48",48,0.851,0.581,0.42,1,0.581,0.292264670133591,"Lepidostoma","rbf"
"49",49,0.869,0.677,0.588,0.909,0.768,0.383000701665878,"Lepidostoma","rbf"
"50",50,0.773,0.464,0.488,0.577,0.887,0.728641152381897,"Lepidostoma","rbf"
