"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.611,0.221,0.284,0.25,0.971,1,"Isoperla","glm"
"2",3,0.492,-0.017,-0.026,0,0.983,1,"Isoperla","glm"
"3",7,0.671,0.342,0.367,0.417,0.925,1,"Isoperla","glm"
"4",9,0.717,0.434,0.352,0.722,0.712,1,"Isoperla","glm"
"5",11,0.936,0.857,0.552,1,0.857,0.4,"Isoperla","glm"
"6",12,0.977,0.889,0.552,1,0.889,0.142857142857143,"Isoperla","glm"
"7",13,0.972,0.85,0.682,1,0.85,0.2,"Isoperla","glm"
"8",14,0.964,0.806,0.479,1,0.806,0.125,"Isoperla","glm"
"9",15,0.963,0.89,0.552,1,0.89,0.2,"Isoperla","glm"
"10",16,0.935,0.792,0.722,0.875,0.917,0.5,"Isoperla","glm"
"11",17,0.976,0.896,0.723,1,0.896,0.2,"Isoperla","tree"
"12",18,0.959,0.855,0.499,1,0.855,0.2,"Isoperla","tree"
"13",19,0.969,0.804,0.76,0.889,0.915,0.5,"Isoperla","tree"
"14",20,0.923,0.797,0.386,1,0.797,0.2,"Isoperla","tree"
"15",21,1,1,1,1,1,0.139822960090595,"Isoperla","tree"
"16",22,0.958,0.889,0.552,1,0.889,0.13141339992089,"Isoperla","tree"
"17",23,0.97,0.917,0.806,1,0.917,0.231425633917521,"Isoperla","tree"
"18",24,0.981,0.889,0.64,1,0.889,0.158468101361274,"Isoperla","tree"
"19",25,1,1,1,1,1,0.125700433906245,"Isoperla","tree"
"20",26,0.957,0.799,0.839,0.812,0.986,0.301781914595766,"Isoperla","tree"
"21",27,0.949,0.806,0.558,1,0.806,0.149851077170009,"Isoperla","brt"
"22",28,0.972,0.921,0.663,1,0.921,0.113019680883081,"Isoperla","brt"
"23",29,0.941,0.744,0.774,0.778,0.966,0.4272958358701,"Isoperla","brt"
"24",30,0.949,0.768,0.346,1,0.768,0.0959974810465923,"Isoperla","brt"
"25",31,0.902,0.714,0.339,1,0.714,0.0947026333422098,"Isoperla","brt"
"26",32,0.808,0.736,0.3,1,0.736,0.130573613223863,"Isoperla","brt"
"27",33,0.781,0.595,0.392,0.929,0.667,0.291999951380083,"Isoperla","brt"
"28",34,0.713,0.583,0.237,1,0.583,0.131986337074799,"Isoperla","brt"
"29",35,0.922,0.877,0.519,1,0.877,0.112638048188956,"Isoperla","brt"
"30",36,0.878,0.625,0.377,1,0.625,0.207337152387582,"Isoperla","brt"
"31",37,0.811,0.514,0.272,0.917,0.597,0.141716508056951,"Isoperla","fda"
"32",38,0.767,0.632,0.224,1,0.632,0.110072173012741,"Isoperla","fda"
"33",39,0.815,0.627,0.44,1,0.627,0.31860847370105,"Isoperla","fda"
"34",40,0.768,0.667,0.242,1,0.667,0.118348113488475,"Isoperla","fda"
"35",41,0.811,0.539,0.462,0.625,0.914,0.204617291688919,"Isoperla","fda"
"36",42,0.782,0.722,0.286,1,0.722,0.170199751853943,"Isoperla","fda"
"37",43,0.762,0.567,0.331,1,0.567,0.212173774838448,"Isoperla","fda"
"38",44,0.826,0.639,0.282,1,0.639,0.193387120962143,"Isoperla","fda"
"39",45,0.979,0.945,0.724,1,0.945,0.175706163048744,"Isoperla","fda"
"40",46,0.87,0.667,0.421,1,0.667,0.250765860080719,"Isoperla","fda"
"41",47,0.859,0.699,0.564,0.833,0.866,0.218179509043694,"Isoperla","47"
"42",48,0.883,0.686,0.386,0.857,0.829,0.1645687520504,"Isoperla","48"
"43",49,0.769,0.695,0.516,1,0.695,0.361335813999176,"Isoperla","49"
"44",50,0.771,0.667,0.242,1,0.667,0.153618305921555,"Isoperla","50"
