"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.86,0.72,0.728,0.977,0.744,1,"Micrasema","glm"
"2",2,0.802,0.605,0.602,0.897,0.707,1,"Micrasema","glm"
"3",3,0.643,0.286,0.31,0.286,1,1,"Micrasema","glm"
"4",4,0.787,0.574,0.554,0.974,0.6,1,"Micrasema","glm"
"5",5,0.577,0.154,0.169,0.176,0.977,1,"Micrasema","glm"
"6",6,0.568,0.135,0.137,0.135,1,1,"Micrasema","glm"
"7",7,0.97,0.822,0.805,0.971,0.851,0.416605707560665,"Micrasema","glm"
"8",8,0.713,0.426,0.488,0.444,0.981,1,"Micrasema","glm"
"9",9,0.796,0.591,0.596,0.881,0.711,1,"Micrasema","glm"
"10",10,0.761,0.523,0.507,0.848,0.674,1,"Micrasema","glm"
"11",11,0.972,0.797,0.803,0.977,0.821,0.6,"Micrasema","tree"
"12",12,0.968,0.851,0.85,0.949,0.902,0.666666666666667,"Micrasema","tree"
"13",13,0.941,0.733,0.743,0.8,0.933,0.6,"Micrasema","tree"
"14",14,0.984,0.877,0.878,0.921,0.956,0.6,"Micrasema","tree"
"15",15,0.964,0.866,0.869,0.912,0.955,0.833333333333333,"Micrasema","tree"
"16",16,0.976,0.788,0.787,0.946,0.842,0.5,"Micrasema","tree"
"17",17,0.956,0.729,0.745,0.771,0.957,0.75,"Micrasema","tree"
"18",18,0.984,0.85,0.813,0.963,0.887,0.4,"Micrasema","tree"
"19",19,0.978,0.845,0.849,0.976,0.868,0.6,"Micrasema","tree"
"20",20,0.973,0.793,0.787,0.909,0.884,0.5,"Micrasema","tree"
"21",21,0.984,0.907,0.903,0.907,1,0.618695845623345,"Micrasema","brt"
"22",22,0.967,0.804,0.801,0.974,0.829,0.472137088365425,"Micrasema","brt"
"23",23,0.95,0.803,0.798,0.914,0.889,0.521512254752721,"Micrasema","brt"
"24",24,0.974,0.842,0.853,0.842,1,0.536295640624342,"Micrasema","brt"
"25",25,0.959,0.805,0.794,0.941,0.864,0.515818823083506,"Micrasema","brt"
"26",26,0.942,0.737,0.734,1,0.737,0.434100063977103,"Micrasema","brt"
"27",27,0.948,0.766,0.736,1,0.766,0.357672851857052,"Micrasema","brt"
"28",28,0.962,0.813,0.806,0.889,0.925,0.460275709712904,"Micrasema","brt"
"29",29,0.972,0.826,0.825,0.905,0.921,0.564817358647445,"Micrasema","brt"
"30",30,0.947,0.839,0.839,0.909,0.93,0.522062839501595,"Micrasema","brt"
"31",31,0.863,0.72,0.728,0.977,0.744,0.669463935842643,"Micrasema","fda"
"32",32,0.869,0.651,0.65,0.846,0.805,0.749322316310696,"Micrasema","fda"
"33",33,0.91,0.756,0.73,1,0.756,0.725462986984884,"Micrasema","fda"
"34",34,0.851,0.598,0.592,0.842,0.756,0.65997448099657,"Micrasema","fda"
"35",35,0.908,0.753,0.743,0.912,0.841,0.652103424256694,"Micrasema","fda"
"36",36,0.9,0.679,0.679,0.784,0.895,0.841298217842068,"Micrasema","fda"
"37",37,0.898,0.702,0.684,0.914,0.787,0.622279207551235,"Micrasema","fda"
"38",38,0.873,0.698,0.61,1,0.698,0.483197351854052,"Micrasema","fda"
"39",39,0.905,0.662,0.653,0.714,0.947,0.804890717412116,"Micrasema","fda"
"40",40,0.872,0.691,0.665,0.97,0.721,0.431138552878692,"Micrasema","fda"
"41",41,0.842,0.744,0.753,1,0.744,0.471531450748444,"Micrasema","rbf"
"42",42,0.909,0.704,0.701,0.923,0.78,0.588701188564301,"Micrasema","rbf"
"43",43,0.918,0.749,0.728,0.971,0.778,0.632807016372681,"Micrasema","rbf"
"44",44,0.814,0.531,0.522,0.842,0.689,0.587040305137634,"Micrasema","rbf"
"45",45,0.922,0.75,0.723,1,0.75,0.548020541667938,"Micrasema","rbf"
"46",46,0.849,0.632,0.628,1,0.632,0.43227344751358,"Micrasema","rbf"
"47",47,0.904,0.78,0.758,0.971,0.809,0.61102694272995,"Micrasema","rbf"
"48",48,0.869,0.698,0.61,1,0.698,0.520108282566071,"Micrasema","rbf"
"49",49,0.889,0.589,0.595,0.905,0.684,0.596244871616364,"Micrasema","rbf"
"50",50,0.91,0.737,0.714,0.97,0.767,0.384757936000824,"Micrasema","rbf"
