"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.93,0.744,0.751,0.933,0.811,0.658175632136116,"Eukiefferiella","glm"
"2",2,0.914,0.745,0.751,0.917,0.829,0.690203777595055,"Eukiefferiella","glm"
"3",3,0.937,0.799,0.799,0.913,0.886,0.670882594757357,"Eukiefferiella","glm"
"4",4,0.919,0.695,0.692,0.951,0.744,0.507156946863119,"Eukiefferiella","glm"
"5",5,0.92,0.754,0.782,0.98,0.774,0.651259304302616,"Eukiefferiella","glm"
"6",6,0.767,0.533,0.548,0.559,0.974,1,"Eukiefferiella","glm"
"7",7,0.976,0.872,0.876,1,0.872,0.379161771200805,"Eukiefferiella","glm"
"8",8,0.977,0.909,0.892,1,0.909,0.261106963985201,"Eukiefferiella","glm"
"9",9,0.886,0.634,0.64,0.884,0.75,0.595385246207846,"Eukiefferiella","glm"
"10",10,0.935,0.789,0.789,0.974,0.816,0.399067067713613,"Eukiefferiella","glm"
"11",11,0.971,0.838,0.85,1,0.838,0.666666666666667,"Eukiefferiella","tree"
"12",12,0.987,0.865,0.875,0.979,0.886,0.6,"Eukiefferiella","tree"
"13",13,0.964,0.769,0.753,0.826,0.943,0.6,"Eukiefferiella","tree"
"14",14,0.974,0.855,0.857,0.878,0.977,0.833333333333333,"Eukiefferiella","tree"
"15",15,0.944,0.731,0.698,0.796,0.935,0.666666666666667,"Eukiefferiella","tree"
"16",16,0.968,0.809,0.808,0.912,0.897,0.555555555555556,"Eukiefferiella","tree"
"17",17,0.971,0.83,0.827,0.881,0.949,0.833333333333333,"Eukiefferiella","tree"
"18",18,0.932,0.725,0.725,0.839,0.886,0.5,"Eukiefferiella","tree"
"19",19,0.964,0.8,0.797,0.884,0.917,0.6,"Eukiefferiella","tree"
"20",20,0.963,0.763,0.763,0.921,0.842,0.5,"Eukiefferiella","tree"
"21",21,0.932,0.722,0.727,0.911,0.811,0.54662483097039,"Eukiefferiella","brt"
"22",22,0.92,0.693,0.667,0.75,0.943,0.648786721317163,"Eukiefferiella","brt"
"23",23,0.961,0.806,0.8,0.891,0.914,0.54903141789974,"Eukiefferiella","brt"
"24",24,0.927,0.719,0.715,0.951,0.767,0.454682994753326,"Eukiefferiella","brt"
"25",25,0.936,0.757,0.762,0.918,0.839,0.600898768766222,"Eukiefferiella","brt"
"26",26,0.934,0.75,0.752,0.853,0.897,0.479287573732864,"Eukiefferiella","brt"
"27",27,0.94,0.703,0.703,0.857,0.846,0.548240020206007,"Eukiefferiella","brt"
"28",28,0.924,0.702,0.699,0.839,0.864,0.442952744322456,"Eukiefferiella","brt"
"29",29,0.936,0.735,0.724,0.791,0.944,0.582667247971677,"Eukiefferiella","brt"
"30",30,0.949,0.842,0.842,0.868,0.974,0.560575010632071,"Eukiefferiella","brt"
"31",31,0.891,0.708,0.723,0.978,0.73,0.675696750789858,"Eukiefferiella","fda"
"32",32,0.867,0.701,0.721,0.958,0.743,0.77968849271342,"Eukiefferiella","fda"
"33",33,0.831,0.542,0.559,0.913,0.629,0.671392317021057,"Eukiefferiella","fda"
"34",34,0.785,0.579,0.575,0.951,0.628,0.561581099571396,"Eukiefferiella","fda"
"35",35,0.823,0.645,0.69,1,0.645,0.501359785843946,"Eukiefferiella","fda"
"36",36,0.891,0.685,0.675,0.941,0.744,0.582672219580859,"Eukiefferiella","fda"
"37",37,0.859,0.667,0.675,1,0.667,0.553236314793777,"Eukiefferiella","fda"
"38",38,0.92,0.79,0.782,0.903,0.886,0.636748254831976,"Eukiefferiella","fda"
"39",39,0.792,0.56,0.578,0.977,0.583,0.365637200947641,"Eukiefferiella","fda"
"40",40,0.849,0.632,0.632,0.921,0.711,0.654011318745347,"Eukiefferiella","fda"
"41",41,0.894,0.735,0.749,0.978,0.757,0.451824307441711,"Eukiefferiella","rbf"
"42",42,0.855,0.654,0.654,0.854,0.8,0.696721971035004,"Eukiefferiella","rbf"
"43",43,0.803,0.527,0.538,0.87,0.657,0.629411578178406,"Eukiefferiella","rbf"
"44",44,0.782,0.555,0.551,0.927,0.628,0.469378113746643,"Eukiefferiella","rbf"
"45",45,0.891,0.669,0.698,0.959,0.71,0.7008056640625,"Eukiefferiella","rbf"
"46",46,0.817,0.652,0.645,0.882,0.769,0.538254618644714,"Eukiefferiella","rbf"
"47",47,0.837,0.643,0.65,0.976,0.667,0.510385513305664,"Eukiefferiella","rbf"
"48",48,0.844,0.627,0.588,0.968,0.659,0.384411960840225,"Eukiefferiella","rbf"
"49",49,0.71,0.43,0.445,0.93,0.5,0.408299058675766,"Eukiefferiella","rbf"
"50",50,0.858,0.658,0.658,0.974,0.684,0.450204730033875,"Eukiefferiella","rbf"
