"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.729,0.459,0.502,0.5,0.959,1,"Dytiscidae","glm"
"2",2,0.624,0.249,0.295,0.308,0.941,1,"Dytiscidae","glm"
"3",3,0.493,-0.015,-0.024,0,0.985,1,"Dytiscidae","glm"
"4",4,0.604,0.208,0.293,0.222,0.986,1,"Dytiscidae","glm"
"5",5,0.736,0.471,0.54,0.5,0.971,1,"Dytiscidae","glm"
"6",6,0.576,0.152,0.196,0.2,0.952,1,"Dytiscidae","glm"
"7",7,0.643,0.286,0.42,0.286,1,1,"Dytiscidae","glm"
"8",8,0.527,0.055,0.073,0.1,0.955,1,"Dytiscidae","glm"
"9",9,0.553,0.107,0.142,0.154,0.953,1,"Dytiscidae","glm"
"10",10,0.722,0.444,0.583,0.444,1,1,"Dytiscidae","glm"
"11",11,0.964,0.863,0.603,1,0.863,0.25,"Dytiscidae","tree"
"12",12,0.967,0.853,0.651,1,0.853,0.2,"Dytiscidae","tree"
"13",13,0.967,0.853,0.618,1,0.853,0.2,"Dytiscidae","tree"
"14",14,0.966,0.87,0.606,1,0.87,0.2,"Dytiscidae","tree"
"15",15,0.982,0.913,0.727,1,0.913,0.2,"Dytiscidae","tree"
"16",16,0.938,0.806,0.619,1,0.806,0.4,"Dytiscidae","tree"
"17",17,0.959,0.791,0.417,1,0.791,0.111111111111111,"Dytiscidae","tree"
"18",18,0.988,0.909,0.725,1,0.909,0.2,"Dytiscidae","tree"
"19",19,0.962,0.781,0.547,1,0.781,0.2,"Dytiscidae","tree"
"20",20,0.977,0.889,0.667,1,0.889,0.333333333333333,"Dytiscidae","tree"
"21",21,0.941,0.795,0.482,1,0.795,0.132242078695359,"Dytiscidae","brt"
"22",22,0.943,0.82,0.691,0.923,0.897,0.209508479761805,"Dytiscidae","brt"
"23",23,0.951,0.868,0.646,1,0.868,0.163986663138242,"Dytiscidae","brt"
"24",24,0.957,0.802,0.646,0.889,0.913,0.192151777195405,"Dytiscidae","brt"
"25",25,0.967,0.87,0.628,1,0.87,0.171057019724123,"Dytiscidae","brt"
"26",26,0.957,0.82,0.712,0.933,0.887,0.228309650796852,"Dytiscidae","brt"
"27",27,0.987,0.91,0.658,1,0.91,0.12570691826126,"Dytiscidae","brt"
"28",28,0.965,0.848,0.596,1,0.848,0.157886240023588,"Dytiscidae","brt"
"29",29,0.935,0.782,0.628,0.923,0.859,0.21268123139909,"Dytiscidae","brt"
"30",30,0.956,0.778,0.605,0.889,0.889,0.159642681471425,"Dytiscidae","brt"
"31",31,0.912,0.749,0.523,0.9,0.849,0.045158211999274,"Dytiscidae","fda"
"32",32,0.798,0.574,0.302,1,0.574,0.147815265639224,"Dytiscidae","fda"
"33",33,0.761,0.456,0.189,1,0.456,0.13654593354981,"Dytiscidae","fda"
"34",34,0.829,0.638,0.289,1,0.638,0.0907338130473228,"Dytiscidae","fda"
"35",35,0.768,0.5,0.636,0.5,1,0.738975260555387,"Dytiscidae","fda"
"36",36,0.758,0.452,0.243,1,0.452,0.0749329390747931,"Dytiscidae","fda"
"37",37,0.808,0.522,0.171,1,0.522,0.0632146891978425,"Dytiscidae","fda"
"38",38,0.758,0.536,0.271,0.9,0.636,0.119081904162983,"Dytiscidae","fda"
"39",39,0.745,0.594,0.33,1,0.594,0.184292794392835,"Dytiscidae","fda"
"40",40,0.785,0.524,0.216,1,0.524,0.0266984502071481,"Dytiscidae","fda"
"41",41,0.904,0.685,0.344,1,0.685,0.187151521444321,"Dytiscidae","rbf"
"42",42,0.852,0.662,0.386,1,0.662,0.245624840259552,"Dytiscidae","rbf"
"43",43,0.775,0.515,0.228,1,0.515,0.151673257350922,"Dytiscidae","rbf"
"44",44,0.907,0.725,0.378,1,0.725,0.129204154014587,"Dytiscidae","rbf"
"45",45,0.72,0.471,0.54,0.5,0.971,0.333073139190674,"Dytiscidae","rbf"
"46",46,0.769,0.459,0.346,0.733,0.726,0.204991281032562,"Dytiscidae","rbf"
"47",47,0.87,0.701,0.308,1,0.701,0.156649589538574,"Dytiscidae","rbf"
"48",48,0.77,0.515,0.219,1,0.515,0.170887291431427,"Dytiscidae","rbf"
"49",49,0.809,0.548,0.321,0.923,0.625,0.261474698781967,"Dytiscidae","rbf"
"50",50,0.855,0.635,0.476,0.778,0.857,0.177936971187592,"Dytiscidae","rbf"
