"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.711,0.423,0.427,0.895,0.528,1,"Micropsectra","glm"
"2",2,0.674,0.348,0.346,0.564,0.784,1,"Micropsectra","glm"
"3",3,0.656,0.312,0.342,0.333,0.978,1,"Micropsectra","glm"
"4",4,0.706,0.412,0.416,0.872,0.541,1,"Micropsectra","glm"
"5",5,0.568,0.136,0.118,0.71,0.426,1,"Micropsectra","glm"
"6",6,0.959,0.786,0.786,0.921,0.865,0.696656316636727,"Micropsectra","glm"
"7",7,0.889,0.68,0.685,0.778,0.902,0.550307816954757,"Micropsectra","glm"
"8",8,0.738,0.476,0.483,0.837,0.639,1,"Micropsectra","glm"
"9",9,0.758,0.515,0.524,0.867,0.649,1,"Micropsectra","glm"
"10",10,0.681,0.362,0.348,0.972,0.39,1,"Micropsectra","glm"
"11",11,0.965,0.807,0.81,0.974,0.833,0.625,"Micropsectra","tree"
"12",12,0.957,0.738,0.737,0.846,0.892,0.6,"Micropsectra","tree"
"13",13,0.948,0.796,0.814,0.818,0.978,0.956521739130435,"Micropsectra","tree"
"14",14,0.95,0.739,0.737,0.821,0.919,0.777777777777778,"Micropsectra","tree"
"15",15,0.931,0.713,0.667,0.935,0.778,0.375,"Micropsectra","tree"
"16",16,0.976,0.814,0.813,0.895,0.919,0.6,"Micropsectra","tree"
"17",17,0.941,0.743,0.74,0.889,0.854,0.6,"Micropsectra","tree"
"18",18,0.989,0.926,0.924,0.953,0.972,0.941176470588235,"Micropsectra","tree"
"19",19,0.946,0.732,0.73,0.867,0.865,0.6,"Micropsectra","tree"
"20",20,0.959,0.819,0.818,0.917,0.902,0.6,"Micropsectra","tree"
"21",21,0.929,0.781,0.783,0.947,0.833,0.478946631694098,"Micropsectra","brt"
"22",22,0.946,0.815,0.816,0.923,0.892,0.513665868316441,"Micropsectra","brt"
"23",23,0.974,0.896,0.896,0.939,0.957,0.432542942965729,"Micropsectra","brt"
"24",24,0.936,0.764,0.763,0.872,0.892,0.489195224025165,"Micropsectra","brt"
"25",25,0.914,0.718,0.685,0.903,0.815,0.349788963332307,"Micropsectra","brt"
"26",26,0.895,0.787,0.787,0.868,0.919,0.548057868381931,"Micropsectra","brt"
"27",27,0.909,0.666,0.663,0.861,0.805,0.466890661379662,"Micropsectra","brt"
"28",28,0.944,0.755,0.767,0.977,0.778,0.565215236259483,"Micropsectra","brt"
"29",29,0.929,0.708,0.723,0.978,0.73,0.457103757821415,"Micropsectra","brt"
"30",30,0.936,0.767,0.766,0.889,0.878,0.481311737271811,"Micropsectra","brt"
"31",31,0.768,0.504,0.509,0.921,0.583,0.587605881760412,"Micropsectra","fda"
"32",32,0.825,0.553,0.553,0.769,0.784,0.566183061937584,"Micropsectra","fda"
"33",33,0.86,0.645,0.674,0.667,0.978,0.493934418427786,"Micropsectra","fda"
"34",34,0.826,0.603,0.604,0.846,0.757,0.684256739661642,"Micropsectra","fda"
"35",35,0.829,0.529,0.498,0.806,0.722,0.409447062770218,"Micropsectra","fda"
"36",36,0.783,0.514,0.517,1,0.514,0.427613268203291,"Micropsectra","fda"
"37",37,0.705,0.39,0.374,1,0.39,0.298662027017197,"Micropsectra","fda"
"38",38,0.83,0.541,0.555,0.93,0.611,0.587520109377331,"Micropsectra","fda"
"39",39,0.879,0.647,0.637,0.756,0.892,0.730894195511933,"Micropsectra","fda"
"40",40,0.883,0.61,0.609,0.806,0.805,0.445750184916626,"Micropsectra","fda"
"41",41,0.827,0.567,0.567,0.789,0.778,0.590063273906708,"Micropsectra","rbf"
"42",42,0.821,0.545,0.549,0.923,0.622,0.518760144710541,"Micropsectra","rbf"
"43",43,0.856,0.632,0.651,0.697,0.935,0.473405510187149,"Micropsectra","rbf"
"44",44,0.838,0.631,0.631,0.821,0.811,0.625563621520996,"Micropsectra","rbf"
"45",45,0.841,0.634,0.568,0.968,0.667,0.394623726606369,"Micropsectra","rbf"
"46",46,0.817,0.601,0.6,0.763,0.838,0.608430087566376,"Micropsectra","rbf"
"47",47,0.726,0.39,0.374,1,0.39,0.329158306121826,"Micropsectra","rbf"
"48",48,0.859,0.62,0.635,0.953,0.667,0.54498279094696,"Micropsectra","rbf"
"49",49,0.855,0.609,0.622,0.933,0.676,0.523863911628723,"Micropsectra","rbf"
"50",50,0.843,0.614,0.611,0.833,0.78,0.431287497282028,"Micropsectra","rbf"
