"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.545,0.091,0.147,0.091,1,1,"Drunella flavilinea","glm"
"2",3,0.655,0.31,0.366,0.333,0.976,1,"Drunella flavilinea","glm"
"3",4,0.562,0.125,0.205,0.125,1,1,"Drunella flavilinea","glm"
"4",5,0.628,0.256,0.317,0.286,0.971,1,"Drunella flavilinea","glm"
"5",6,0.549,0.098,0.135,0.125,0.973,1,"Drunella flavilinea","glm"
"6",7,0.652,0.305,0.36,0.333,0.971,1,"Drunella flavilinea","glm"
"7",9,0.772,0.543,0.581,0.571,0.972,1,"Drunella flavilinea","glm"
"8",10,0.75,0.5,0.65,0.5,1,1,"Drunella flavilinea","glm"
"9",11,0.996,0.985,0.949,1,0.985,0.857142857142857,"Drunella flavilinea","glm"
"10",12,0.963,0.863,0.489,1,0.863,0.2,"Drunella flavilinea","glm"
"11",13,0.976,0.893,0.526,1,0.893,0.2,"Drunella flavilinea","tree"
"12",14,0.977,0.892,0.617,1,0.892,0.166666666666667,"Drunella flavilinea","tree"
"13",15,0.996,0.941,0.749,1,0.941,0.2,"Drunella flavilinea","tree"
"14",16,0.969,0.918,0.688,1,0.918,0.4,"Drunella flavilinea","tree"
"15",17,0.96,0.871,0.517,1,0.871,0.2,"Drunella flavilinea","tree"
"16",18,0.985,0.947,0.725,1,0.947,0.4,"Drunella flavilinea","tree"
"17",19,0.972,0.901,0.621,1,0.901,0.333333333333333,"Drunella flavilinea","tree"
"18",20,0.953,0.87,0.492,1,0.87,0.2,"Drunella flavilinea","tree"
"19",21,0.967,0.94,0.816,1,0.94,0.225391569978501,"Drunella flavilinea","tree"
"20",22,0.961,0.822,0.412,1,0.822,0.106310862353782,"Drunella flavilinea","tree"
"21",23,0.984,0.976,0.845,1,0.976,0.112356082936002,"Drunella flavilinea","brt"
"22",24,0.985,0.892,0.617,1,0.892,0.131332434329622,"Drunella flavilinea","brt"
"23",25,0.987,0.956,0.802,1,0.956,0.175104401442021,"Drunella flavilinea","brt"
"24",26,0.978,0.932,0.729,1,0.932,0.150099332365817,"Drunella flavilinea","brt"
"25",27,0.986,0.957,0.779,1,0.957,0.131350276663197,"Drunella flavilinea","brt"
"26",28,0.954,0.895,0.554,1,0.895,0.114564290627538,"Drunella flavilinea","brt"
"27",29,0.984,0.944,0.75,1,0.944,0.154448417040832,"Drunella flavilinea","brt"
"28",30,0.961,0.857,0.465,1,0.857,0.0979645272670939,"Drunella flavilinea","brt"
"29",31,0.845,0.716,0.416,1,0.716,0.148268079443142,"Drunella flavilinea","brt"
"30",32,0.779,0.644,0.215,1,0.644,0.0665292748077865,"Drunella flavilinea","brt"
"31",33,0.782,0.524,0.128,1,0.524,0.0422485825992965,"Drunella flavilinea","fda"
"32",34,0.733,0.608,0.232,1,0.608,0.0689404175364069,"Drunella flavilinea","fda"
"33",35,0.84,0.706,0.309,1,0.706,0.0607989106432236,"Drunella flavilinea","fda"
"34",36,0.774,0.534,0.185,1,0.534,0.0855486177713227,"Drunella flavilinea","fda"
"35",37,0.748,0.6,0.191,1,0.6,0.0591213444364906,"Drunella flavilinea","fda"
"36",38,0.768,0.579,0.168,1,0.579,0.0585590642273419,"Drunella flavilinea","fda"
"37",39,0.907,0.761,0.363,1,0.761,0.0778891405120471,"Drunella flavilinea","fda"
"38",40,0.866,0.628,0.583,0.667,0.961,0.039864834692284,"Drunella flavilinea","fda"
"39",41,0.681,0.522,0.236,1,0.522,0.176472187042236,"Drunella flavilinea","fda"
"40",42,0.783,0.644,0.215,1,0.644,0.124894380569458,"Drunella flavilinea","fda"
"41",43,0.806,0.667,0.211,1,0.667,0.116508156061172,"Drunella flavilinea","43"
"42",44,0.696,0.514,0.171,1,0.514,0.107313454151154,"Drunella flavilinea","44"
"43",45,0.87,0.779,0.397,1,0.779,0.18681338429451,"Drunella flavilinea","45"
"44",46,0.801,0.534,0.185,1,0.534,0.133610650897026,"Drunella flavilinea","46"
"45",47,0.81,0.614,0.201,1,0.614,0.129833921790123,"Drunella flavilinea","47"
"46",48,0.805,0.583,0.245,0.833,0.75,0.125470519065857,"Drunella flavilinea","48"
"47",49,0.918,0.761,0.363,1,0.761,0.175146579742432,"Drunella flavilinea","49"
"48",50,0.84,0.667,0.788,0.667,1,0.195252299308777,"Drunella flavilinea","50"
