"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.817,0.504,0.525,0.615,0.889,0.557908241561272,"Ceratopogonidae","glm"
"2",2,0.907,0.699,0.713,0.765,0.935,0.455102398562239,"Ceratopogonidae","glm"
"3",3,0.947,0.774,0.692,1,0.774,0.237747718840284,"Ceratopogonidae","glm"
"4",4,0.746,0.435,0.335,0.917,0.518,0.258355127280184,"Ceratopogonidae","glm"
"5",5,0.934,0.72,0.68,0.929,0.792,0.293683672653206,"Ceratopogonidae","glm"
"6",6,0.836,0.573,0.532,0.867,0.706,0.449546187407555,"Ceratopogonidae","glm"
"7",7,0.787,0.434,0.49,0.452,0.982,0.569126263484273,"Ceratopogonidae","glm"
"8",8,0.945,0.782,0.819,0.8,0.982,0.645751412621247,"Ceratopogonidae","glm"
"9",9,0.91,0.665,0.703,0.704,0.962,0.398445553214926,"Ceratopogonidae","glm"
"10",10,0.876,0.639,0.678,0.679,0.961,0.601247928522827,"Ceratopogonidae","glm"
"11",11,0.958,0.813,0.76,0.962,0.852,0.4,"Ceratopogonidae","tree"
"12",12,0.959,0.825,0.822,0.912,0.913,0.777777777777778,"Ceratopogonidae","tree"
"13",13,0.963,0.829,0.783,0.962,0.868,0.5,"Ceratopogonidae","tree"
"14",14,0.943,0.768,0.665,1,0.768,0.4,"Ceratopogonidae","tree"
"15",15,0.975,0.845,0.833,0.929,0.917,0.714285714285714,"Ceratopogonidae","tree"
"16",16,0.956,0.751,0.703,0.967,0.784,0.4,"Ceratopogonidae","tree"
"17",17,0.952,0.771,0.72,0.968,0.804,0.4,"Ceratopogonidae","tree"
"18",18,0.937,0.719,0.61,1,0.719,0.333333333333333,"Ceratopogonidae","tree"
"19",19,0.936,0.772,0.733,0.926,0.846,0.4,"Ceratopogonidae","tree"
"20",20,0.952,0.759,0.753,0.857,0.902,0.666666666666667,"Ceratopogonidae","tree"
"21",21,0.938,0.758,0.689,0.962,0.796,0.30804019928913,"Ceratopogonidae","brt"
"22",22,0.942,0.781,0.772,0.912,0.87,0.443812566305177,"Ceratopogonidae","brt"
"23",23,0.945,0.792,0.734,0.962,0.83,0.31338235172734,"Ceratopogonidae","brt"
"24",24,0.946,0.815,0.753,0.958,0.857,0.300785619656728,"Ceratopogonidae","brt"
"25",25,0.938,0.804,0.78,0.929,0.875,0.37220211544538,"Ceratopogonidae","brt"
"26",26,0.906,0.704,0.672,0.9,0.804,0.386301426088912,"Ceratopogonidae","brt"
"27",27,0.929,0.771,0.72,0.968,0.804,0.357409561508204,"Ceratopogonidae","brt"
"28",28,0.928,0.815,0.78,0.92,0.895,0.299191212431877,"Ceratopogonidae","brt"
"29",29,0.909,0.735,0.704,0.889,0.846,0.310850419997154,"Ceratopogonidae","brt"
"30",30,0.971,0.902,0.867,1,0.902,0.347000717071332,"Ceratopogonidae","brt"
"31",31,0.699,0.348,0.404,0.385,0.963,0.609379616869092,"Ceratopogonidae","fda"
"32",32,0.854,0.582,0.603,0.647,0.935,0.593584249484437,"Ceratopogonidae","fda"
"33",33,0.896,0.735,0.664,0.962,0.774,0.288647422996835,"Ceratopogonidae","fda"
"34",34,0.745,0.458,0.347,0.958,0.5,0.234018582135569,"Ceratopogonidae","fda"
"35",35,0.867,0.595,0.618,0.679,0.917,0.299979644236031,"Ceratopogonidae","fda"
"36",36,0.78,0.48,0.441,0.833,0.647,0.352774847646852,"Ceratopogonidae","fda"
"37",37,0.759,0.434,0.49,0.452,0.982,0.447464791851714,"Ceratopogonidae","fda"
"38",38,0.879,0.712,0.712,0.8,0.912,0.169930783025,"Ceratopogonidae","fda"
"39",39,0.868,0.588,0.599,0.704,0.885,0.217744224754771,"Ceratopogonidae","fda"
"40",40,0.877,0.615,0.553,0.929,0.686,0.181838481110784,"Ceratopogonidae","fda"
"41",41,0.678,0.33,0.254,0.923,0.407,-0.564666628837585,"Ceratopogonidae","rbf"
"42",42,0.719,0.393,0.4,0.588,0.804,0.431788444519043,"Ceratopogonidae","rbf"
"43",43,0.878,0.64,0.568,0.923,0.717,0.369439363479614,"Ceratopogonidae","rbf"
"44",44,0.626,0.405,0.459,0.458,0.946,0.508435606956482,"Ceratopogonidae","rbf"
"45",45,0.722,0.36,0.389,0.464,0.896,0.641821682453156,"Ceratopogonidae","rbf"
"46",46,0.59,0.237,0.249,0.433,0.804,0.673035621643066,"Ceratopogonidae","rbf"
"47",47,0.747,0.377,0.406,0.484,0.893,0.449426412582397,"Ceratopogonidae","rbf"
"48",48,0.872,0.685,0.726,0.72,0.965,0.48991596698761,"Ceratopogonidae","rbf"
"49",49,0.667,0.359,0.338,0.667,0.692,0.221897840499878,"Ceratopogonidae","rbf"
"50",50,0.8,0.541,0.55,0.679,0.863,0.411399692296982,"Ceratopogonidae","rbf"
