"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.863,0.616,0.511,0.75,0.866,0.204277787629116,"Prostoma","glm"
"2",2,0.925,0.779,0.728,0.833,0.945,0.156129554263592,"Prostoma","glm"
"3",3,0.922,0.843,0.843,0.857,0.986,1,"Prostoma","glm"
"4",4,0.663,0.327,0.407,0.357,0.97,1,"Prostoma","glm"
"5",5,0.693,0.387,0.46,0.421,0.966,1,"Prostoma","glm"
"6",6,0.747,0.495,0.495,0.556,0.939,1,"Prostoma","glm"
"7",7,0.837,0.674,0.631,0.75,0.924,1,"Prostoma","glm"
"8",8,0.944,0.759,0.579,0.923,0.836,0.125864613394504,"Prostoma","glm"
"9",9,0.794,0.586,0.646,0.615,0.971,0.295771806944751,"Prostoma","glm"
"10",10,0.682,0.364,0.494,0.364,1,1,"Prostoma","glm"
"11",11,0.967,0.782,0.614,0.917,0.866,0.2,"Prostoma","tree"
"12",12,0.899,0.697,0.458,0.917,0.781,0.2,"Prostoma","tree"
"13",13,0.992,0.945,0.751,1,0.945,0.333333333333333,"Prostoma","tree"
"14",14,0.985,0.879,0.717,1,0.879,0.2,"Prostoma","tree"
"15",15,0.96,0.845,0.729,1,0.845,0.428571428571429,"Prostoma","tree"
"16",16,0.97,0.818,0.519,1,0.818,0.2,"Prostoma","tree"
"17",17,0.978,0.864,0.661,1,0.864,0.2,"Prostoma","tree"
"18",18,0.909,0.776,0.53,1,0.776,0.333333333333333,"Prostoma","tree"
"19",19,0.973,0.809,0.576,1,0.809,0.166666666666667,"Prostoma","tree"
"20",20,0.943,0.8,0.537,1,0.8,0.2,"Prostoma","tree"
"21",21,0.959,0.872,0.816,0.917,0.955,0.201745790746469,"Prostoma","brt"
"22",22,0.934,0.808,0.543,1,0.808,0.146094446750899,"Prostoma","brt"
"23",23,0.973,0.836,0.471,1,0.836,0.109728864939217,"Prostoma","brt"
"24",24,0.984,0.879,0.717,1,0.879,0.194854988666255,"Prostoma","brt"
"25",25,0.906,0.689,0.552,0.947,0.741,0.271349336287439,"Prostoma","brt"
"26",26,0.949,0.763,0.801,0.778,0.985,0.210961788880464,"Prostoma","brt"
"27",27,0.977,0.864,0.661,1,0.864,0.205041518603612,"Prostoma","brt"
"28",28,0.947,0.848,0.755,0.923,0.925,0.19506559665134,"Prostoma","brt"
"29",29,0.949,0.755,0.805,0.769,0.985,0.305007096718399,"Prostoma","brt"
"30",30,0.94,0.862,0.643,1,0.862,0.180282552126103,"Prostoma","brt"
"31",31,0.838,0.627,0.338,1,0.627,0.0719258058884562,"Prostoma","fda"
"32",32,0.749,0.516,0.415,0.667,0.849,0.162839447498264,"Prostoma","fda"
"33",33,0.892,0.706,0.429,0.857,0.849,0.000533257068104572,"Prostoma","fda"
"34",34,0.834,0.701,0.503,0.929,0.773,0.0781759628612539,"Prostoma","fda"
"35",35,0.774,0.51,0.549,0.579,0.931,0.194909059105136,"Prostoma","fda"
"36",36,0.944,0.813,0.682,0.889,0.924,0.0281838911802122,"Prostoma","fda"
"37",37,0.941,0.803,0.556,1,0.803,0.0381292300585947,"Prostoma","fda"
"38",38,0.767,0.496,0.454,0.615,0.881,0.226415830315432,"Prostoma","fda"
"39",39,0.778,0.509,0.581,0.538,0.971,0.310922175480304,"Prostoma","fda"
"40",40,0.852,0.634,0.46,0.818,0.815,0.0409701601881243,"Prostoma","fda"
"41",41,0.765,0.502,0.405,0.667,0.836,0.234832629561424,"Prostoma","rbf"
"42",42,0.887,0.683,0.52,0.833,0.849,0.225059330463409,"Prostoma","rbf"
"43",43,0.896,0.789,0.627,0.857,0.932,0.312947273254395,"Prostoma","rbf"
"44",44,0.871,0.667,0.412,1,0.667,0.18628603219986,"Prostoma","rbf"
"45",45,0.764,0.458,0.467,0.579,0.879,0.371743530035019,"Prostoma","rbf"
"46",46,0.948,0.828,0.724,0.889,0.939,0.213084548711777,"Prostoma","rbf"
"47",47,0.886,0.659,0.426,0.917,0.742,0.139103129506111,"Prostoma","rbf"
"48",48,0.84,0.65,0.563,0.769,0.881,0.278113812208176,"Prostoma","rbf"
"49",49,0.83,0.684,0.535,0.846,0.838,0.237653270363808,"Prostoma","rbf"
"50",50,0.843,0.71,0.598,0.818,0.892,0.159939289093018,"Prostoma","rbf"
