"","modelID","AUC","TSS","Kappa","sensitivity","specificity","threshold","taxa","model"
"1",1,0.67,0.34,0.386,0.379,0.961,1,"Ochrotrichia","glm"
"2",2,0.654,0.308,0.374,0.353,0.955,1,"Ochrotrichia","glm"
"3",3,0.91,0.741,0.69,0.926,0.815,0.396518048377233,"Ochrotrichia","glm"
"4",4,0.572,0.144,0.177,0.2,0.944,1,"Ochrotrichia","glm"
"5",5,0.684,0.368,0.355,0.425,0.943,1,"Ochrotrichia","glm"
"6",6,0.481,-0.037,-0.041,0.185,0.778,1,"Ochrotrichia","glm"
"7",7,0.643,0.286,0.335,0.308,0.979,1,"Ochrotrichia","glm"
"8",8,0.679,0.358,0.433,0.375,0.983,1,"Ochrotrichia","glm"
"9",9,0.947,0.762,0.729,0.935,0.827,0.314282325951122,"Ochrotrichia","glm"
"10",10,0.934,0.792,0.725,0.958,0.833,0.312515668220764,"Ochrotrichia","glm"
"11",11,0.986,0.887,0.868,0.966,0.922,0.6,"Ochrotrichia","tree"
"12",12,0.959,0.822,0.712,0.941,0.881,0.4,"Ochrotrichia","tree"
"13",13,0.947,0.759,0.713,0.926,0.833,0.4,"Ochrotrichia","tree"
"14",14,0.956,0.793,0.731,0.96,0.833,0.4,"Ochrotrichia","tree"
"15",15,0.989,0.868,0.866,0.925,0.943,0.6,"Ochrotrichia","tree"
"16",16,0.977,0.852,0.793,1,0.852,0.428571428571429,"Ochrotrichia","tree"
"17",17,0.955,0.749,0.695,0.962,0.787,0.4,"Ochrotrichia","tree"
"18",18,0.976,0.864,0.787,1,0.864,0.4,"Ochrotrichia","tree"
"19",19,0.96,0.769,0.749,0.903,0.865,0.4,"Ochrotrichia","tree"
"20",20,0.972,0.806,0.77,0.917,0.889,0.333333333333333,"Ochrotrichia","tree"
"21",21,0.932,0.784,0.784,0.862,0.922,0.433644051213745,"Ochrotrichia","brt"
"22",22,0.941,0.822,0.712,0.941,0.881,0.256281403737291,"Ochrotrichia","brt"
"23",23,0.961,0.833,0.789,0.963,0.87,0.426967350499899,"Ochrotrichia","brt"
"24",24,0.924,0.738,0.66,0.96,0.778,0.34201591757243,"Ochrotrichia","brt"
"25",25,0.974,0.871,0.867,0.9,0.971,0.571564070554169,"Ochrotrichia","brt"
"26",26,0.97,0.852,0.793,1,0.852,0.365234503036334,"Ochrotrichia","brt"
"27",27,0.954,0.863,0.878,0.885,0.979,0.416764196921608,"Ochrotrichia","brt"
"28",28,0.971,0.898,0.836,1,0.898,0.337374050178361,"Ochrotrichia","brt"
"29",29,0.947,0.781,0.791,0.839,0.942,0.473645327383876,"Ochrotrichia","brt"
"30",30,0.952,0.773,0.811,0.792,0.981,0.41413842971359,"Ochrotrichia","brt"
"31",31,0.899,0.647,0.571,1,0.647,0.178654056892734,"Ochrotrichia","fda"
"32",32,0.838,0.585,0.455,0.824,0.761,0.255168921650801,"Ochrotrichia","fda"
"33",33,0.837,0.611,0.512,1,0.611,0.326269160413673,"Ochrotrichia","fda"
"34",34,0.787,0.556,0.442,1,0.556,0.373467182602705,"Ochrotrichia","fda"
"35",35,0.884,0.686,0.699,1,0.686,0.548615163115258,"Ochrotrichia","fda"
"36",36,0.825,0.574,0.473,1,0.574,0.335704813140658,"Ochrotrichia","fda"
"37",37,0.868,0.617,0.534,1,0.617,0.322317499616956,"Ochrotrichia","fda"
"38",38,0.906,0.746,0.629,1,0.746,0.398947363069242,"Ochrotrichia","fda"
"39",39,0.806,0.577,0.505,1,0.577,0.285554726695287,"Ochrotrichia","fda"
"40",40,0.8,0.514,0.406,0.958,0.556,0.377535208706108,"Ochrotrichia","fda"
"41",41,0.86,0.632,0.565,0.966,0.667,0.399901181459427,"Ochrotrichia","rbf"
"42",42,0.789,0.582,0.361,1,0.582,0.232837483286858,"Ochrotrichia","rbf"
"43",43,0.86,0.648,0.565,0.963,0.685,0.439648985862732,"Ochrotrichia","rbf"
"44",44,0.787,0.556,0.442,1,0.556,0.403299868106842,"Ochrotrichia","rbf"
"45",45,0.912,0.725,0.73,0.925,0.8,0.661893308162689,"Ochrotrichia","rbf"
"46",46,0.737,0.426,0.39,0.741,0.685,0.317793548107147,"Ochrotrichia","rbf"
"47",47,0.808,0.557,0.483,0.962,0.596,0.416920185089111,"Ochrotrichia","rbf"
"48",48,0.912,0.746,0.629,1,0.746,0.447298467159271,"Ochrotrichia","rbf"
"49",49,0.849,0.634,0.592,0.903,0.731,0.537149131298065,"Ochrotrichia","rbf"
"50",50,0.807,0.514,0.406,0.958,0.556,0.387564033269882,"Ochrotrichia","rbf"
